,text,labels
20,"Thanks, it's been great having this conversation with you. I hope we meet again soon.",1
450,Was this due to a recent or a more distant event or events?,0
508,Have you expressed or felt any of these negative emotions towards yourself or others in the past:,0
23,"I understand, thank you. Do you feel like you are the victim of other people's behaviour?",0
455,Are you always taking the blame when things go wrong or accuse yourself for things that happen?,0
951,"How are you feeling now you have completed the protocol, if I may ask? I hope you feel better, but it's ok if you feel worse, just tell me and I'll try to help.",1
783,We meet another time.,0
232,"Sorry to hear you're feeling that way, it's ok though to feel like that, you're not alone. Is there anything specific causing you to feel that way today?",1
589,Could you tell me if you are feeling better or worse after taking this protocol?,0
480,Do you ever feel like you need to control the actions of others as a way to cope?,1
652,"OK, that makes sense, thanks for telling me. Is this event something that happened a while ago, or recently?",1
2,"Thank you for taking part, I really appreciate it and your efforts are very valuable. Have a good day!",1
950,"Do you see yourself as the victim, or do you blame someone else for your feelings?",0
996,Would you say you're the kind of person who is comfortable taking other people's views into account during conversations?,0
392,"Thinking back to previous situations and conversations with others, have you ever stepped outside your thought process and pondered viewpoints that may challenge yours?",1
889,Do you feel that your recent sad emotions may be attributed to attempting Protocol 6?,0
879,"Thank you, I see. Is it possible that you are having a hard time trying to control someone else?",0
55,"I would like you to start the protocol now. Then when you finish, just press 'continue'.",0
901,Can you let me know if you have experienced any of the following emotions or wanted to express them towards another person:,0
726,"I'm sorry this exercise has made you feel worse, sometimes a different approach works better for different people. Is there another protocol you would be willing to try?",1
850,Could it be that you are trying to take charge of someone else right now?,0
266,Would you say this is the result from an event from the recent or distant past?,0
989,"Has the protocol helped you to feel better, or do you feel worse?",0
34,"You said that you are having anxious feelings, I wonder if you can also remember if you have felt any other strong emotions towards another person. Do you feel that any of these may apply to how you've felt recently:",1
199,Is this a feeling that came about a result of you doing Protocol 11?,0
810,Was there something in particular that happened to cause you to feel this way?,0
427,I understand that you are going through a difficult moment and I believe that diving into the nature of these emotions will help me understand the best approach to take in order to help get rid of your distress. Have you ever felt or expressed any of the following emotions towards a person or people:,1
956,Do you feel that you would like to look at another protocol?,0
812,Do you find you spend a lot of energy trying to change the actions and behaviour of those around you?,0
566,I would like to know if you are always feeling responsible when something bad happens.,0
376,Please select the one which you think is best suited for you.,0
522,"Thank you, I hope that was helpful to you. Could you tell me if you are feeling better or worse after taking this protocol?",1
567,I'm sorry to hear that. Should we perhaps try another?,1
35,"Please read through the protocol information, when you feel you understand and are ready to begin, try and work your way through it. Once you have finished please press 'continue'.",1
794,"Have you been facing personal problems with certain people, for example colleagues, friends or family members?",0
0,"When you've selected the protocol you want to try, please begin the protocol. When you have finished, you may press 'continue' to carry on.",1
453,"In previous conversations, did you stop to listen and think about other opinions presented?",0
371,Are you trying to control someone that's uncooperative?,0
645,"Please tell me, are you always putting the blame on yourself when things go wrong?",0
808,How do you feel now? Better or worse?,0
784,Do you blame someone else for this negative emotions you are dealing with?,0
1001,"How do you think you are feeling now, having completed the protocol?",0
524,How do you feel about the protocol? Did it help you feel better or did it have the opposite effect?,1
864,Have any of these feelings been plaguing you recently:,0
154,Are you experiencing major difficulties or challenges in your relationships with others right now?,0
256,In a moment I'm going to list some emotions. Have you felt any of these emotions strongly about someone or even acted on them:,0
682,Can you confidently say that you are always able to consider other people's perspectives?,0
403,I hear that you are feeling anxious. Is there anything that has happened that might be causing you to feel this way?,0
957,Can you tell me if this upseting event was from some time ago or it happened recently?,0
448,Is it possible that you might be forcefully influencing someone else's decisions and behaviour?,0
931,"That's okay, thank you for letting me know. Is there anyone in particular who you are blaming for your sadness?",1
817,"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. Would you like to attempt another one together?",1
311,"Ah, I see. Is this something that's happened recently or a while ago?",0
556,"Please take some time to go through the protocol now. When you are ready, please come back so we can continue.",1
281,"Please try this out. Let me know if it works for you and when finished, hit continue.",0
240,Please help me understand as I want to support you any way I can. Do you feel you are generally good at considering the viewpoints of others?,1
467,Does the event that caused your sadness feel recent or distant?,0
772,Thank you for letting me know. Was this caused by a recent or distant event (or events)?,0
694,"Could it be, perhaps, that you are displaying some kind of controlling behaviour?",0
111,Lately has your anxiety led to you have any of the following unwelcome emotions toward anyone else:,0
575,Do you feel you're a victim?,0
45,Could your sadness be causing you to become manipulative toward someone? Could it be that you are trying to make someone do or say something in order to feel better?,1
373,"As your friend, you can always tell me anything and I will try to assist you to the best of my abilities. Can you tell me if something happened that made you feel like this? ",1
1,Did something happen to you?,0
835,"I have some recommendations I think could help you out if you wish. Of the protocols below, is there one you would like to try now?",1
885,"I am sorry you are experiencing this negativity right now. If I may ask, and please be honest, would you say that you have always given full consideration to other people's viewpoints when these were presented to you?",1
979,That is great to hear! Would you like to try a protocol to match your mood? I hope it could inspire you and brighten your day even more.,1
248,"Are you blaming someone, perhaps, for feeling annoyed?",0
728,"Based on what you've told me, I've selected some protocols that may be helpful to you. Would you like to try a protocol now? If so, please select it.",1
941,"It's normal to blame ourselves for our problems on occasion, but we should be careful not to make this into a destructive habit. Do you notice that you're always blaming yourself for anything that goes wrong?",1
160,"Is this something that happened recently, or something from the past that's still on your mind?",0
375,"I understand you are feeling anxious. In addition to this feeling, have you recently also felt any of the  following emotions towards someone:",1
533,"I've had a think at what might suit you best. If you take a look at the options and let me know which protocol you would like to attempt, that would be great.",0
907,"Do you feel, lately, like people are 'out to get you'?",0
749,Has your current anxiety been caused by something in particular that you are aware of?,0
814,"I have some recommendations that I think might be helpful. Please go ahead and take a look, you can select whichever protocol you feel most comfortable with.",1
220,It's okay to feel anxious and completely understandable. I just need to know if you have recently attempted to remember this past event and found it distressing?,1
264,"That's not good, but we can still fix it. As you have suggested you are not feeling any better after that protocol, would you like to try a different one and see how that goes?",1
173,"Thank you for your openness. Judging by your response, I think that you're feeling {}, would I be correct in saying that?",1
265,Have you felt that you have been victimized by someone else perhaps?,0
163,I'm sorry to hear that. Could it be because of a certain event?,0
27,Thank you so much for opening up to me and telling me how you feel. I'm glad we could have this chat and I am here if you need me.,1
239,Please choose a protocol that you would like to view now.,0
16,"Thank you for answering that. During a conversation, do you usually consider other people's point of view?",0
77,"I understand, thank you. Did this event happen recently or a while ago?",0
720,"Thank you for sharing these details, I know this must be difficult for you. Now I'd like to ask some questions to better understand your situation.",1
319,Do you feel like a victim in this situation?,0
119,Do you feel that you're being expected to save others?,0
32,"OK, don't worry, I have a few more that might work better for you. Would you like to try a different one?",0
170,Thank you for your responses so far. I'm going to ask you a few more questions if you do not mind.,0
273,Could you share with me whether you have strongly felt any of the following emotions:,0
302,I'd like to recommend the following protocols if that's ok with you. You can choose the one you prefer to view its content.,1
884,"I'm so sorry you're feeling this way. I know this may be difficult to talk about, but was there a specific event that caused this?",1
915,Do you think you're feeling better or worse than before?,0
536,That can be rough. Do you think it might be linked to something that's happened?,1
905,Did you do Protocol 6 and did it make you feel worse?,0
461,"Have you taken a step back and considered all angles, looked at your situation from others' point of view?",0
226,"Did you try to do Protocol 11, and if so did it trigger uncomfortable feelings?",0
739,"When you are down, are you always blaming yourself for what has gone wrong in your life?",0
762,Have you felt any of these negative emotions toward someone else:,0
79,"Things must be very difficult for you right now, so I wonder if anything major is happening. Is there anything going on in your life that feels bigger than normal?",1
406,Are you going through a personal crisis?,0
676,How do you feel now?,0
948,Could you please express how you feel now that you've gone through this protocol?,0
335,Did that happen quite recently or a while back?,0
662,"Do you feel you do not share any responsibility for this, and others are to blame for having hurt you?",0
423,"Would you like to tell me what event triggered these feelings, was it a recent one or a distant one in the past?",0
483,"Have a read through the protocol, please take your time and go at your own pace, there's no rush. When you have completed it, press 'continue'.",1
741,Are you having difficulties with life events right now?,0
261,"Thank you for sharing this with me, I understand it can be difficult. I would like to ask you if you have recently attempted Protocol 11 and, if so, if you have felt more distressed as a result of it.",1
865,It is important to understand how long you have been dealing with this issue. May I ask if this was a recent or distant event?,1
638,I want to sincerely thank you for taking part in this. I hope to see you soon!,1
804,Have you recently revisited this event through Protocol 6 and found that it brought back anxious feelings and emotions?,0
114,I am sorry to hear this. Is there a specific event that may have caused you to feel this way?,1
625,Do you think your feeling originates because you blame others for how negative you feel?,0
535,"During a conversation, do you usually consider other people's point of view?",0
7,"Thank you. As a result of your current emotion, are you feeling the need to control others?",1
391,Would you feel really uncomfortable reliving this past negative event?,0
868,I'm sorry to hear that. Is there one particular thing that caused this feeling?,1
441,Do you think that sometimes you might feel the need to come to someone's rescue?,0
618,I really appreciate the time that you have taken and all that you have shared with me. I hope to be in touch again soon.,1
620,Thank you so much for spening time with me on this session. I really look forward to seeing you soon.,1
465,What about trying a different protocol and seeing if that makes you feel better?,0
551,There are other protocols we could try instead. Would you be open to that?,0
278,I'm sorry you're not feeling great. Has anything happened to make you feel this way?,1
867,Do you feel like this is a personal crisis that you're experiencing?,0
49,"In past conversations, have you really made an effort to understand others' perspectives?",0
146,"So, how do you feel now after going through the protocol, better or worse?",0
115,"I could suggest another protocol that could help, if you like.",0
825,"Looking back, have you always tried to put yourself in other people's shoes?",0
935,Would you like to try a different protocol?,0
882,"I would just like to clarify you are feeling {}, is that correct?",0
727,"If I may ask you this, do you feel it's your job to save others?",0
52,"Do you feel responsible for someone else, to the point that you may be trying to change or correct their behaviour?",0
586,Other people you have communicated with may have offered a few suggestions. Were any of the suggestions made by others regarding your current situation helpful to you?,1
856,"I'm sorry that happened to you, it's hard to go through something distressing. Did this occur recently or a while back?",1
1015,Have you recently attempted Protocol 6 and as a result relived traumatic events?,0
995,"Is there anything going on in your personal life that could be upsetting, have you fallen out with anyone close to you?",0
181,"Could it be, perhaps, that you are avoiding responsibility for your actions and just blaming someone else for your feelings right now?",1
107,Did something happen prior to this feeling?,0
73,"Right now, is there something that afflicts you in your circle of friends or family?",0
189,"Ok, I see. Have you felt pressured by someone else in your life, or victimised in any way?",0
838,"Thinking about it, have you truly considered other viewpoints and perspectives presented to you by other people in the past?",0
399,Is there someone else causing your sadness?,0
329,"Could your sadness be related to some bigger problem, like an intpersonal crisis between you and your loved ones?",0
799,Please tell me how you're actually feeling.,0
185,I understand that feelings of anxiety can be terrible. Is there something in particular that is making you feel this way?,1
565,Is anyone to blame for the ailments you've been feeling?,0
585,"Do you think that this situation, and the people in it, are something that you're trying to dominate?",0
982,Brilliant! Can we have a look at some protocol that may be good to try right now?,0
972,"I feel that you are feeling quite {} today, is that right?",0
382,"Was that event recent, or was it more distant in your past?",0
594,"Oh, that's not good. Was there something that triggered this feeling?",1
921,Sorry to hear you are feeling worse. Would you like to continue and do another protocol?,1
517,Do you feel like you are being judgmental towards yourself and always blame yourself in the face of adversity?,1
293,Would you be willing to try another protocol that might work better?,0
17,Would you be able to tell me if there are specific situations that are making you feel this way?,1
325,"Could it be that in order to fix your situation and feel better, you are trying to control others in your life?",1
165,"I hear how you are feeling. In order to support you, can you tell me if there is one specific event that has caused how you are feeling?",1
722,"I'd like to ask you about negative emotions that you may have felt; it is completely normal to feel them sometimes, but it's important that we learn to recognise them before they take over our lives. Do you recall having or expressing any of these strong negative feelings towards someone:",1
147,"In your own words, please could you specify the emotion that you are feeling?",1
912,"Have you, by any chance, felt any of these strong feelings towards anyone recently:",0
435,Sometimes we can become overwhelmed with negative emotions. Have you had any experience of these emotions toward someone:,1
24,Do you always feel that you are responsible for things that are actually outside of your control?,0
976,"It's normal to blame ourselves for our problems on occasion, but we should be careful not to make this into a destructive habit. Do you think it's always your fault when something goes wrong in your life?",1
672,"I'm sorry that you are angry, and I wonder if this may be a symptom of something bigger. Have other major difficulties been happening in your life recently?",1
150,"May I ask if you feel like a victim right now, and someone else is responsible for your sadness?",0
421,I appreciate that you felt comfortable enough to share that with me. Do you feel up to sharing some more so I can help?,1
656,There are a number of protocols we can try. Which of the following would you like to explore?,1
1012,Please tell me which protocol you'd like to try.,0
494,Do you remember if you have strongly felt or expressed any of the following emotions recently toward someone:,0
474,Do you ever feel like you're attempting to keep someone under your control?,0
486,It's your choice which one you want to follow.,0
489,Do you always feel that you are to blame when things go wrong?,0
881,Are you facing any difficulties with loved ones perhaps?,0
18,Thank you. Are you worried about any personal issues between you and people close to you?,0
958,Do you always feel responsible for the way things turn out in your life?,0
276,"When did this happen, was it recently or a while ago?",0
731,Thank you for sharing all that with me. If you don't mind I'm now going to ask you a few questions so I can further understand your situation.,1
617,"I would like to ask how you feel about the protocol, and whether it has helped you. Do you feel better, or has it actually made you feel worse?",1
339,"Oh, that's not good. Do you think we could try again, perhaps with a completely different protocol?",1
340,Do you have a tendency to always blame and accuse yourself when something is not right or goes wrong?,0
521,"Perhaps your stress stems from something difficult you are personally going through. Are you experiencing any difficulties with loved ones, or friends?",1
95,"Do you always and continuously blame and accuse yourself when something goes wrong, even if deep down you can recognise that it wasn't your own fault?",0
628,Do you blame someone for your current emotion?,0
6,"Thank you for that, perhaps Protocol 6 could help you deal with this event, however before I can recommend it i'd like to make sure that you haven't had a bad experience with it in the past. Have you recently tried Protocol 6, and if you have, did it bring up difficult emotions from past events?",1
615,"I'm sorry, sometimes it's hard to know how someone is feeling behind a keyboard. Instead, do you mind choosing an emotion from this list which is more suitable for your current state?",1
631,I would really like to take the time to thank you for being such an amazing participant. It would be lovey to see you agiain soon.,1
723,"Did you attempt Protocol 11 and, if so, did looking back at traumatic events reopen recent wounds that caused an outburst of emotions?",0
431,Do you feel that your current emotion may have been caused by a specific event or events?,0
705,"Thank you for trusting in me and sharing how you feel. If I understand correctly, you are feeling {} right now, would you say that's true?",1
408,"You can give this this protocol a try now, and when you are ready to continue, you can select 'continue'.",0
1007,Are you able to genuinely consider the viewpoints of people you speak with?,0
218,Is this something that just happened or was it in the past?,0
12,How about responsibility for what is happening in your life. Do you feel you are always the one to blame for things that go wrong?,0
806,"Thank you, the state of your wellbeing is very important to me. I will now ask questions about yourself in hopes to alleviate this distress.",1
334,"How are you feeling now? After taking this protocol, do you think you're feeling better or worse than before?",0
529,Could it be that you are subconsciously trying to steer or guide another person's behaviour?,0
744,Are you ready to try another now?,0
213,"Emotions are often difficult to identify, I think you are doing a great job. Its important we understand where our emotions come form, so I'd like to ask you if you have felt any of these recently:",1
503,"I would like to know if you feel understood or antagonised by others around you; this is important for me to be able to help you. Do you think others around you are part of the problem, are they responsible for your sadness?",1
663,I would like to know a bit about how you view your role within your social circle. May I ask if you believe that it is your own responsibility to rescue another person from their problems?,1
304,Did doing Protocol 11 upset you?,0
986,"I can see that you're feeling anxious, and I'd like to help. Is there something specific that caused this feeling?",1
546,"That's okay, thank you for letting me know. Do you feel you do not share any responsibility for this, and others are to blame for having hurt you?",1
653,Do you believe there is someone who deserves to be saved by you?,0
622,"Oh, my bad. So how would you say you are feeling today?",0
209,Thank you kindly for your time and cooperation during this session. I look forward to another session soon.,1
561,"Sorry to hear it, well done for getting through it. If you would like to try another protocol to see if this suits you better, there are other options for you.",1
472,"Thank you, I would like to know how you are feeling now. Do you think the protocol had any positive or negative effects?",1
456,"Ok, I hear how you are feeling. Could I make a different recommendation for you to try?",0
698,Is there anything going on in your personal life that is causing you to feel this way?,0
757,Would you say that the way you're feeling can be attributed to someone else?,0
780,"Do you always feel in the wrong, whatever happens?",0
129,Do you feel bad right now because of someone else?,0
443,You may have had other conversations in the past where you talked about other views and perspectives. Have you ever taken any advice or new perspective that was offered to you into practice in your own life?,1
675,"Okay, thank you for that. Did you attempt Protocol 11 recently, and did it cause hard emotions to be relived?",0
86,Events from our past may trigger elevated emotions. Did you experience intense negative emotions when doing Protocol 11?,0
361,"Would you describe this moment of your life as an intense and complex time where you, your relationships and affections are being strongly challenged?",1
31,I'm sorry to hear you are feeling anxious. Did something happen to trigger these anxious feelings?,1
636,"Thank you, I understand. If I may ask this, do you feel that everyone is out to get you right now?",1
700,Thank you for answering that. Do you blame someone else for the negative emotion that you are feeling right now?,1
56,"Thank you, I greatly appreciate that you took part in this activity. I look forward to seeing you in the near future.",1
221,Would you say that you have ever been able to really step outside of yourself and think of a situation from a different point of view?,0
514,Sorry to hear that. Was it a recent or a more distant event that caused this?,1
205,"I'm sorry that made you feel worse. Do you feel ready to try a different protocol, which might work better for you?",1
425,"I understand, thank you. Could it be perhaps that you see yourself as the victim in this circumstance?",0
277,"Do you feel like you are having a personal crisis, for example, a difficult time with family or friends or other loved ones?",0
686,Has this event happened recently or was it a while back?,0
308,"Thank you for your answers so far. May I ask if you feel that you are undergoing a personal crisis right now, or if you are experiencing unmanageable interpersonal difficulties with those around you?",1
294,Do you think someone is responsible for your negative feeling?,0
839,Do you think this helped you feel better?,0
355,I have a few ideas on some protocols that I think would really benefit you. Which one would you like to try?,1
834,"Taking all you have said into consideration, I believe that you are feeling {}, is this the case? Please feel free to correct me if not.",1
809,"Thanks for trying the protocol. If you think about how you felt before taking it and how you feel now, would you say you feel better or worse?",1
438,Would you like to try a protocol?,0
299,Is there anything troubling in your life right now?,0
385,Do you ever imagine what it would be like to have a viewpoint other than your own?,0
603,Is the reason for this feeling something that happened in your younger days or more recently?,0
296,Was this feeling caused by a specific event?,0
5,"I am sorry this has not made you feel better, somtimes it may be necessary to try different protocols before feeling better. Would you like to attempt another one which hopefully will be much more helpful to you?",1
796,"So, based on what we have discussed, I have the following recommendations for you to choose from. Please tell me which protocol you'd like to try.",0
679,Have you fully considered the perspectives of those you have talked to in the past?,0
128,"Thank you for sharing, I know it can be difficult sometimes. Can we talk a little bit more about your current personal circumstances?",1
90,"Your participation has been invaluable and really appreciated, thank you for your time. I hope to see you soon.",1
272,Do you always blame yourself a lot for your mistakes?,0
526,That's so great to hear! I can suggest a protocol that works well for hanging on to positive feelings.,1
19,"That is perfectly normal, although of course I wish it had been a more positive experience for you. How about we try one more?",1
896,Did this event happen recently or is it something that has been on your mind for some time?,0
145,Thank you for taking the time to complete the protocol. How did it make you feel - better or worse?,1
121,"Thanks for sharing that with me, let's dive into it a little more. I would now like to ask you some more questions, so that I can help.",1
407,Was it a specific event that caused it?,0
292,"Did this happen recently, or is it a memory from the distant past?",0
470,Do you think it's your mission to save someone else?,0
980,Was Protocol 6 too difficult for you?,0
412,"Is this situation making you feel any particularly negative emotions, such as the ones listed below:",0
184,"Is there any chance you might be forcing someone else, perhaps someone you care about, into behaving in a way that you want?",1
193,Thanks for answering that. Do you feel you are always blaming and accusing yourself when things haven't gone your way?,1
766,Do you think it's always your fault when something goes wrong in your life?,0
674,"I understand that you are not feeling well today, and would like to investigate further what is bothering you. Are you feeling this way because you are trying to help someone that you care for?",1
761,"Have you found yourself wanting to have more control over other people lately, or wishing you could change their behaviour?",0
854,Is this a particularly challenging period in your life at the moment?,0
506,"Did you notice if there were unbearable emotions that came up from attempting Protocol 11 (if you have attempted it), due to past events?",0
944,May I ask if you believe that it is your own responsibility to rescue another person from their problems?,0
295,"Have you tried going through Protocol 11 recently and, as a result, had uncontrolled emotions that were rekindled by things that happened in the past?",0
98,Do you feel that it is your responsibility to be someone's saviour?,0
708,Thank you for you cooperation and taking part in this session. Looking forward to seeing you soon.,0
405,"Ah, that's not good, maybe a different choice would be better. Would you like to do another one?",0
179,"Thinking of recent and not-so-recent events, do you get the impression that you would like to save someone else?",0
105,"Thank you again, that is helpful for me to understand. Could it be that you are trying to control or manipulate someone else into doing something that you want them to do?",1
262,Do you think you could be trying to control someone else right now?,0
815,Are you experiencing intense negative feelings as a result of fighting with the people in your life?,0
818,"Have you ever stopped to think if you feel like this because you are trying to control someone, and found that you actually are?",0
449,How are you feeling after taking this protocol? Do u think it has benefited you or not?,0
580,"Sometimes we can reflect feelings of envy, greed, jealousy, hatred or malevolence upon others, and past mistrust can lead to thoughts of revengefulness, but be reassured that all of these emotions are perfectly normal to feel. Do you think you could perhaps be feeling any of these emotions:",1
833,I'm sorry to hear about that. Did this happen recently or a while ago?,0
681,Did this happen recently or a long time ago?,0
237,"You've shared with me that you have been feeling anxious, and I would now like to ask about your emotional state more in general. How about the following emotions, have you ever strongly felt any of these or expressed them towards someone else:",1
872,I'm very sorry to hear that. Would you like to give another protocol a try?,0
152,I'm going to show you a list of emotions now. Please tell me if you have strongly felt or expressed any of these emotions towards someone:,0
1018,Do you always criticise yourself if anything goes wrong?,0
418,Do you feel you have to save someone else?,0
469,Nice to hear you're in a good mood. I actually have a beneficial protocol you could try.,0
544,How do you feel after this protocol?,0
962,"Thank you for sharing this. Without going into too much detail, was this event recent or has been this way for a while?",1
974,Do you ever find yourself blaming or controlling others around you?,0
960,"Do you feel that if others changed the way they behave, it would make your life easier?",0
331,"Thanks for doing that. Has it made a difference? Do you feel better now, or worse?",0
894,"I wonder, did trying Protocol 6 recently trigger any bad feeling? If this happened, I hope you didn't suffer too much from that exercise.",1
125,"Thank you for being so patient and cooperative. If you don't mind, I would like you to tell me if you feel you are struggling at the moment.",1
650,Do you think someone else may benefit from your help?,0
873,Here are my thoughts on which protocols would be best suited for you. Please select the protocol that you would like to try:,0
271,Can you let me know if you were recently working on Protocol 11 and it brought back some bad feelings from the past?,0
887,Do you feel like others are responsible for your negative feelings?,0
132,Do you always feel that you need to save the people in your life?,0
251,Do you feel as though your emotions are the cause of actions from others?,0
898,"Were you able to attempt Protocol 6, and if so, did you feel like the protocol brought up the same difficult emotions that you experienced in the past?",0
168,"I have a protocol for you which I think you will like, if you're interested.",0
549,"I appreciate this may be new but try to go through this protocol now. When you finish, press the 'continue' button.",1
597,Thank you for your time. I'm sure we'll cross paths again!,0
92,I'm sorry to hear that. Do you want to try a different protocol to see if it works better?,1
328,Thank you so much for talking to me. I look forward to speaking again soon.,0
254,"Thank you, you have been really brave in sharing so far. I want to see if I can support you by understanding how you are feeling and the causes of those feelings by asking you a few more questions, is that OK with you?",1
297,"Let's end here for today, thank you for talking with me and I hope this conversation has been helpful. Looking forward to seeing you again soon.",1
750,"I see, thank you for clarifying that. I would like to know, was this event quite recent, or more distant in the past?",1
440,Do you ever try to consider how someone else might think or feel in your situation?,0
758,Have you tried Protocol 11 lately and discovered this reignited unmanageable feelings because of recent memories?,0
11,Was this recent or did it happen in the past?,0
520,Are you open minded and able to listen to other people's ideas?,0
370,These are my recommendations. Please select the  protocol you'd like to attempt.,0
182,Good! I've got some protocol suggestions that will hopefully maintain your good mood.,0
374,I'm so sorry. There may be a better protocol if you'd like to try another one?,0
853,What emotion would you say you are feeling at the moment?,0
305,"Feeling anxious can be mixed up with other emotions too, and I'd like to see if you recognise any of the ones in this list, or if they seem familiar to you. Have you experienced any of the following emotions strongly before:",1
724,"Thank you for sharing this with me, I understand it can be difficult. Have you tried Protocol 6 recently and found it brought uncontrollable emotions stemming from past events back to life?",1
65,Was the thing that happened quite recent or did it occur a long time ago?,0
988,"Are you trying to help too much, perhaps, and feel that the person you're trying to help just won't listen to you?",0
779,"Okay thank you, I'm glad you're comfortable talking about this. Was this event that caused your anxiety recent or a while ago?",1
820,Do you feel as if you're always to blame when something goes wrong?,0
1011,"Thank you for confirming that you have taken this protocol, I hope it was a positive experience for you. May I ask if you are now feeling better or worse than before you started the protocol?",1
38,"Sorry to hear about your troubles, I am always here to help. Are you experiencing difficulties with any of your loved ones right now?",1
112,Was this recent or distant?,0
748,"I understand this event has been distressing to you. Have you revisited this event recently in an attempt to find closure in it, but all it has done is bring back the unbearable emotions you had during the event?",1
560,"Is there a power struggle involved, between you and one or more people in your life, where someone needs to win?",0
157,Would you say that you always blame and accuse yourself whenever something goes wrong?,0
149,Are you always angry at yourself when something bad happens?,0
769,That's unfortunate. Did anything in particular happen to make you feel this way?,0
909,Have you felt any of these emotions strongly toward someone:,0
581,"Ok, here are my suggestions. You can choose whichever protocol you feel would work best for you right now.",0
1020,Which one would you like to try?,0
693,"Thank you so much for your input. It sounds to me that you are feeling {} right now, does that sound accurate?",1
699,"It's completely normal to feel how you are feeling, I understand and I'd like to help. Do you think this was caused by anything specific?",1
101,"I have here a few protocols that I would like you to look at, I think that they may be able to help you. Please select the protocol that you would like to try:",1
267,"What event in your life do think has sparked this feeling, was it a recent one or more distant in the past?",0
624,Did this thing happen recently or is it something in the past?,0
26,"Now that the protocol is finished, do you feel any differently to how you felt beforehand?",0
22,"Have you recently tried Protocol 6, and if you have, did it bring up difficult emotions from past events?",0
689,Have you ever taken any advice or new perspective that was offered to you into practice in your own life?,0
364,"May I suggest a protocol to help enhance and maintain good feelings, it may really help?",0
463,"Do you think that somebody else is making you do something, or is hurting you in some way?",0
201,Thank you for sharing that. I've got some questions now to help understand your situation.,0
167,"Thank you for sharing this. Could you tell me if you see yourself as the victim, blaming someone else for how negative you feel?",1
610,"Have you had a personal issue with friends or loved ones lately, a falling out, perhaps, or have you had family issues?",0
877,"That's great, I'm glad you are willing to give this a try, hopefully you will find it very helpful. Please go through the protocol when you're ready and if you can press 'continue' once done, that would be great.",1
841,Do you reckon that thinking back to the event now could damage you?,0
959,I'm sorry that this protocol wasn't able to help you. Would you like to attempt another?,0
680,"Are you worried that you might take out these feelings of anger on someone, trying to control them perhaps?",1
178,"Knowing that your feelings are important to me, I need to ask you about your previous interactions with the protocols. Have you attempted Protocol 11 anytime recently, and if so did it spark difficult emotions for you remembering these events?",1
515,How do you feel after having taken this protocol?,0
967,"Thank you for sharing. Can you please tell me if this event that happened and caused your anxiety was in the recent or distant past? The more I understand, the more I can support you.",1
130,Are you experiencing any difficulties or are you facing a crisis in your personal life?,0
263,"Do you feel, perhaps, that the world is against you right now?",0
96,Have you felt any of the following about one or more people:,0
473,"That can sometimes happen, but there are more protocols here which might work better for you. Would you like to try another and see if it helps?",0
134,Did something in particular happen that made you feel sad?,0
587,"Did you notice if there were unbearable emotions that came up from attempting Protocol 6 (if you have attempted it), due to past events?",1
234,"Do you find that you always seem to blame yourself for the things that go wrong, even when you have no control over them?",0
231,"Please try to focus on yourself and the task while you go through this protocol. At the end, press the 'continue' button.",1
48,Could you tell me if this event or events happened recently or in the past?,0
765,"I'm sorry to hear that. Is there some recent event in particular that you could isolate as the cause for this, or is it an event that happened a while back?",1
500,Do you always blame yourself when something goes wrong?,0
553,Would you like to attempt another protocol instead?,0
401,I apologise sincerely. Could you please help me by selecting the option from the list that best matches how you're feeling?,1
78,"Thinking about it, would you say that you tend to always blame yourself when problems occur?",0
735,"Being loyal and helpful are always beautiful virtues to have, however, they can become unhealthy if we start to forget about our own wellbeing. Do you think it is more important to you to focus on helping others than growing and focusing on yourself?",1
402,"Thanks, I hope you feel better now but it's ok if you think you feel worse. How do you feel after taking this protocol? ",1
665,"Thinking about more or less recent situations, have you ever put yourself in someone else's shoes during a conversation?",0
874,Would you say you feel better or worse after taking the protocol?,0
357,"There's a variety of protocols we can try, I want to find the one that works best for you. Please go ahead and take a look, you can select whichever protocol you feel most comfortable with.",1
367,"Do you always take responsibility, even when it may not be your fault?",0
740,Would you like to try another protocol?,0
583,I can recommend some protocols that might help. Feel free to choose from these protocols the one you prefer.,0
776,Do you feel better now after following the protocol?,0
668,Let's talk again soon.,0
245,"Thank you. I know it isn't always easy, but anything you can tell me will help me to better understand your situation. Do you mind if I ask you a few more questions?",1
475,Are you frustrated right now with trying to control someone or something that you can't?,0
432,I will see you again soon.,0
606,See you later!,0
800,It is great to see you so positive today. May I recommend a protocol that is suitable for your current mood?,1
444,"Do you think that in order to feel better about yourself, you need to help other people?",0
626,Could it be that you are trying to save someone else here?,0
604,Do you feel a need to control others?,0
477,I'm sorry you're going through this right now. Did any particular event cause this? I hope there is something I can do to help.,1
927,Did anything happen in your personal life to cause these feelings?,0
946,Thank you for sharing. I'd like to ask you some questions so I can understand a bit more.,0
420,"I know this may be hard for you to discuss but your information has been very useful, thank you. Is it OK if I continue to ask you some more questions so I can get a clearer understanding of your situation?",1
657,May I ask if you always believe you are the main cause of your problems?,0
169,"Could it be that, sometimes, you attribute to others the responsibility for mistakes you make, or tend to shrug off guilt?",1
43,Did you happen to try Protocol 11 and do you think that may be why you are having these negative feelings?,1
