,text,labels
669,I need to get support,0
670,Everything is going so well for me at the moment.,2
671,Not good at all. I just want to hide in my room and sleep from all of the turmoil in the world.,0
672,"I feel awful, I didn't pass my classes and I will not graduate.",0
673,"I am feeling really unwell today, like I am being followed the whole time.",3
674,A bit worried.,3
675,I am a little upset and depressed this afternoon.,0
676,"I am angry, what do you think. Stop asking these questions.",1
677,I am terrified! A mad axe murderer is in my house.,3
678,"I am so mad right now, I can't believe I was taken for a fool.",1
679,I think someone has been following me and I am afraid.,3
680,I'm terrified about getting the results today.,3
681,"Really down, I just can't seem to get started on anything.",0
682,I'm not fleeling so great.,0
683,Great!,2
684,"Terrible, someone broke into my house last night.",0
685,I'm not feeling too great. I'm pretty depressed.,0
686,I'm not doing that great today. They are taking off my favorite childhood television show.,0
687,I hate everything,1
688,I have an exam tomorrow and I'm really scared that I'm not fully prepared. I am a perfectionist so this worry of not knowing everything fills me with fear,3
689,"i am distressed, i have been sick for many years and i cannot find a cure",0
690,I am not so great today.,0
691,I'm pretty down in the dumps today.,0
692,I feel sad and depressed,0
693,"Not very well, my dog died yesterday.",0
694,positive,2
695,I'm feeling anxious today.,3
696,I'm feeling bad,0
697,I'm not feeling great today. My mind is racing and I can't stop overthinking everything.,3
698,"I'm okay, but I woke up late and had to rush to work. I hope I don't get in trouble.",3
699,I'm feeling great!,2
700,"I'm not OK, I'm very angry at my partner because he said some irritating sentence",1
701,I'm stressed out and anxious about the political situation here.,3
702,"I'm feeling fabulous, I've just dropped a dress size",2
703,"I feel so anxious, I don't think I can cope.",3
704,I'm seriously concerned about climate change,3
705,I'm so pissed off at my co-worker for taking credit for my work.,1
706,I'm pissed because I was fired for no reason,1
707,My best friend found someone else to hang out with all the time.,1
708,why are you asking,3
709,Not feeling good due to my inability to attend a family function.,0
710,I am feeling kinda weak and depressed.,0
711,"Ummm not great, ummm I am really worried about what is hapening, I haven't slept all week.",3
712,I am afraid that my child is suffering. They have a fever,3
713,I am stressed that I will not get my work completed on time,3
714,"So very sad, I am reliving a sad day on its anniversary.",0
715,I am so mad that my friend was flirting with my boyfriend and I don't know how to handle it.,1
716,Not so well. I can't seem to get interested in doing very much.,0
717,Today is really taking a toll on me and i'm exhausted.,1
718,I feel like I want to throw up,0
719,I'm stressed,3
720,Great thanks. You?,2
721,I'm doing great!,2
722,I am feeling frustrated because I can't find a way to relax.,0
723,"I am feeling really anxious, my stomach is in knots, I'm afraid I will fail my driving test.",3
724,Great. How about you?,2
725,"Someone scratched up my car when it was parked in the grocery store parking lot, and I'm furious.",1
726,I heard my grandpa has COVID and is in hospital.,0
727,Do you have any use to know about this,1
728,I am much happier today than last week,2
729,I am happy because yesterday it was my birthday and I received lots of presents,2
730,I feel contented I have finished work for this week and can now relax,2
731,I hate this country!,1
732,I am anxious that my child may have contracted covid-19,3
733,I'm feeling a bit down. I failed a test today.,0
734,"Kind of blue, really. I can't seem to enjoy anything.",0
735,"Today is going to be a jolly good day for me, I feel great!",2
736,"It is a wonderful day, and I am feeling great.",2
737,I feel happy,2
738,Really sad. I can't bring myself to do anything,0
739,"I'm great, how are you?",2
740,"I feel pissed off, like life is unfair and I am helpless with it.",1
741,I am concerned about my child at a school,3
742,"Thanks for asking, I'm in a good place",2
743,since he left me I don't really want to live anymore,0
744,Extremely angry! My wife left me!,1
745,Great! My exam marks were released and I did well!,2
746,I feel very angry because my son does not obey my instructions.,1
747,I am angry at my friend's misconduct.,1
748,"I slept really well last night, and I am feeling calm and rested, and in the best of spirits.",2
749,I've been better. I'm waiting for my test results and I'm nervous about the result.,3
750,Wonderful ! I have a new job.,2
751,"I'm feeling good today, I passed my exam!",2
752,I just can't face the day. I'm sorry. I need to be alone right now.,3
753,I feel terrible. I lost my dog.,0
754,"Brilliant mate, all going well.",2
755,I am feeling devastated as I have lost my grandfather recently,0
756,"I am worried, my phone is not working.",3
757,"I'm bad! I got fired from my job, I'm really angry. I did everything right in my job, it's their fault I feel that way.",1
758,Feeling great thank you!,2
759,I am feeling worked up about something that happened at work last week.,1
760,I had a bad day today I'm so worried about my exam,3
761,I am anxious about the health of my elderly father.,3
762,I hate everyone I come in contact with.,1
763,"I'm okay, I just have some anxiety about the future.",3
764,I'm feeling worried and anxious.,3
765,"I'm anxious today, everything feels very overwhelming.",3
766,"I'm good, thanks.",2
767,I feel so mad I could explode -- My brother really knows how to push my buttons.,1
768,I am very well and feeling good,2
769,Not very well,0
770,I just dont want to deal with this right now.,1
771,"Just feeling really at a low point in my life, nothing seems to be going right.",0
772,My boss just fired me for some bullshit!,1
773,I feel brilliant!,2
774,I'm great! It's a beautiful day!,2
775,I am angry,1
776,I am very upset right now,0
777,I am not happy and a little upset at the moment.,1
778,I'm doing well today.,2
779,Feeling very bad because of my health condition.,0
780,Not so great today,0
781,I feel anxious because of covid-19,3
782,I am feeling so happy and content with my new partner.,2
783,I am angry with my friend because he disobeyed me.,1
784,"I' m not great - in fact, I am very angry right now.",1
785,I am not coping. I just feel like I could cry all the time.,0
786,"I am mad at the situation here, I really hate career politicians.",1
787,"I'm mad as hell, and I can't take much more of this.",1
788,I feel like punching someone,1
789,I am feeling sad today.,0
790,I am enraged.,1
791,I am feeling anxious,3
792,"I am good thank you, feeling quite happy with my life at the moment - I just met someone remarkable. How are you feeling today?",2
793,I can't help feeling frightened all the time.,3
794,I cannot control myself in this moment,1
795,I am so sad today.,0
796,I am really down today,0
797,I'm feeling great. No complaints,2
798,I am mad that my boss passed me up for a raise.,1
799,Not great. I had to work two hours overtime today.,0
800,I can't seem to ever feel happy anymore because I have been saddened from losing my job.,0
801,I am feeling a bit anxious today to be honest. I met up with a friend yesterday and they have now been told they need to self isolate.,3
802,I'm looking forward to going out for a meal with my friends.,2
803,I'm a little worried and stressed to be honest.,3
804,I just want to cry because I feel so bad that my dog died.,0
805,"I'm doing great, thanks for asking!",2
806,"Quite afraid actually, I might need some help",3
807,I'm upset about something my best friend said to me.,1
808,I am feeling very afraid today.,3
809,"Just getting by, not much energy to do anything lately",0
810,I've had a fight with my partner and I feel really sad. I feel that it was my fault.,0
811,"I am not that good, I want to be left alone.",1
812,"I am not doing well, the person I love talking to the most will not even acknowledge me anymore.",0
813,My heart is heavy today.,0
814,I'm worried about what the consequences will be of breaking one of the machines at work. I could lose my job!,3
815,"I'm feeling under the weather today like there is something clenching my heart, and squeezing it",3
816,I'm doing really well actually. Thanks.,2
817,I'm depressed due to a fight with my friend.,0
818,"I'm pretty stressed out today, I'm waiting for some test results",3
819,"Today, I'm feeling happy and content.",2
820,"very content within myself, i feel in high spirits.",2
821,I can't say I feel great.  I'm as irritable as I've ever been and I'm afraid of doing or saying something I might regret.,1
822,"I'm not feeling great, I have that sinking feeling that comes with anxiety.",3
823,I am grateful for all I have,2
824,My football team won today which always puts me in a good mood.,2
825,I am really unhappy,1
826,I feel stressy and anxious,3
827,"I'm down, feeling there's no future for me",0
828,Today i feel like crap!,1
829,I'm not in the mood of talking.,1
830,All good,2
831,I want to cry,0
832,I feel fearful. I am not in great health and I'm afraid of getting Covid-19.,3
833,I feel very happy for getting a promotion,2
834,I'm depressed,0
835,Today is a good day I am healthy,2
836,"Quite frankly, I don't see any point in life anymore",0
837,Why do you ask me that?,3
838,I am so angry I could scream.,1
839,I am mad because my cats have ruined my favourite rug,1
840,The looting that is going on in our country has me fearing for my life and those whom I love.,3
841,"I feel terrible, angry, hateful.",1
842,"Pretty good, things are going well",2
843,I am positive and grateful.,2
844,I'm feeling dreadful today. I am so afraid of losing my job.,3
845,"I'm feeling great, life is good",2
846,I don't feel that great today. My dog is unwell.,0
847,I feel bad.,0
848,I'm feeling a little bit anxious about starting my new job today.,3
849,I am feeling afraid I won't pass my driver's test.,3
850,My child is ill,3
851,I'm feeling warm and fuzzy today.,2
852,I'm feeling fulfilled.,2
853,"I'm pretty angry right now. My partner cheated on me, and it's driving me up the wall.",1
854,Feeling hum drum things did not go well at work today.,0
855,I am so sad today,0
856,Like a volcano that's about to erupt.,1
857,I'm very upset because I dropped my phone and now it's cracked.,1
858,"I work, I cook and I clean, what else do they want me to do ffs!",1
859,I can't stand anyone in my life right now.,1
860,I am having a fantastic day.,2
861,I feel very afraid of the world around me.,3
862,I am very sad. My dog died and I can't handle the hurt.,0
863,"I'm feeling really anxious today, I'm not sure why",3
864,Feeling really good,2
865,I am not well at all... I am totally disheartened,0
866,I am afraid I will not be able to finish in time all this work,3
867,"Honestly, not great.  My cat just passed away.",0
868,I have been better.,0
869,"I am really stressed today, I feel like there is no light at the end of the tunnel, I'm in arrears with my mortgage.",3
870,"I don't like being in crowds, it makes me really anxious and kind of scared",3
871,My car needs serious repairs and I'm broke.,0
872,Not good. I'm scared of what is to come.,3
873,"I'm annoyed. Evey time I think I'm on top of things, something else comes along.",1
874,"I'm not cool today, I'm angry",1
875,It's not a good time for me.,0
876,"I am not feeling well, me and my girlfriend broke up today.",0
877,I am feeling awesome today,2
878,Very upset. I lost a loved one earlier this week.,0
879,I'm just feeling really down.,0
880,It is a magical day to be alive!,2
881,I'm full of the joys of spring.,2
882,I need to take a social media break,1
883,Nothing is well,0
884,I am afraid of not succeeding in my job and feeling like an impostor.,3
885,"Well, I just feel that nothing is going my way.",0
886,I'm actually quite anxious today,3
887,"I have to go for Covid testing as I am experiencing symptoms, and I am scared I might be positive.",3
888,I am angry with my neigbor as he is making a ruckus,1
889,I'm really annoyed! Today has been one thing after another.,1
890,I feel very angry because a stranger attacked me.,1
891,"I am really, really angry. I feel I could burst.",1
892,"So so, my mood is very dark today.",0
893,Really kind of heavy today.,0
894,I'm in a pretty low mood,0
895,"Not bad thanks, a little nervous and afraid I won't get the job, just the run off the mill nerves.",3
896,I'm feeling on top of the world!,2
897,"Fine thanks, and you?",2
898,Terrible,1
899,I am very happy as I just got accepted into college.,2
900,I am disgusted with the customer service executive as she refused to see reason as I narrated my problem,1
901,"I feel really low, my boyfriend broke up with me",0
902,Today have been a long day and how the meeting went have put me on my heels as to what my future in this company holds,3
903,I have actually been overwhelmed with emotional turmoil and extreme fear,3
904,"I'm feeling pretty good, thanks!",2
905,"I don't feel very well, I was diagnosed with a terrible disease.",0
906,"I feel furious, like I can't even think straight.",1
907,I gotta say for the first time in a long while I'm feeling really good about stuff.,2
908,I don't feel too good. My mum went into hospital yesterday and I'm waiting for a call to tell me what is happening.,3
909,"Fantastic, thanks. I'm all caught up at work!",2
910,Today is going to be a good day I can feel it,2
911,"I am feeling great today, thank you!",2
912,"I'm really angry right now. I just got passed up for a promotion at work, and it's because one of my colleagues took credit for my idea.",1
913,I'm fine thanks.,2
914,I feel like a wet rag,0
915,Furious. Everyone is bugging me non stop at work.,1
916,I'm pissed off,1
917,My life is a mess.,0
918,I am mad at my partner for doing nothing around the house,1
919,I am elated I just passed my exam.,2
920,I could not sleep last night from how anxious I was,3
921,I'm not right at all. I really can't cope.,3
922,I don't think I can go on any longer.,0
923,"I'm feeling great, things are fantastic at work!",2
924,Pretty good.,2
925,I'm quite depressed. I can't find the motivation to get out of bed.,0
926,I am concerned about the direction of covid-19 in our country and recent decisions made by the government and afraid that I could catch the virus.,3
927,"Not great actually, feeling a bit anxious about this",3
928,I am not in the mood to talk to someone.,1
929,All good with me,2
930,I am incredibly frustrated with my work lately.,1
931,Angry,1
932,I am really happy because it is not raining today.,2
933,I'm feeling kind of down,0
934,I want to smash someone's face in. People are such assholes these days.,1
935,I'm very mad,1
936,I have a gay feeling and I am overjoyed by all I have.,2
937,"Horrible, I'm feeling really anxious",3
938,I'm really depressed. Nothing I do is worthwhile.,0
939,I don't even want to talk about it,1
940,"I'm not feeling great, I'm quite anxious",3
941,"I'm feeling great, things are going really well at the moment",2
942,I am feeling down. I think I am sick.,0
943,I feel like I have achieved everything I wanted to today,2
944,I am afraid that I might have cancer,3
945,Just worried about the next few days,3
946,"I'm feeling on top of the world, it's my wedding anniversary",2
947,I've never been happier,2
948,I don't know how I am going to manage everything this month,3
949,I'm just really mad all the time,1
950,I am feeling sad today.,0
951,great,2
952,Not great. I'm pissed at a coworker of mine.,1
953,Not that good. I'm feeling kind of lonely,0
954,Top of the world,2
955,I cried before,0
956,My mood is off,1
957,I'm astounding.,2
958,I feel good. I'm reading a good book at the moment.,2
959,Really good thanks,2
960,"I'm feeling great thank you, perfectly content",2
961,I feel so down because my boyfriend broke up with me.,0
962,Great I've just won the lotto,2
963,Terrible. My boyfriend dumped me.,0
964,"I'm not fine, my team was disqualified and I lost $100 on the bet with my friend and I'm really mad. It's the team's fault that I feel this way.",1
965,I am totally irritated about my friend's actions.,1
966,i am very angry with my boss because he is pushy,1
967,"I am feeling great, thanks for asking! I got a great sleep last night.",2
968,"I'm not feeling good, I'm worried about a job interview.",3
969,I'm feeling very unsettled.,3
970,Things could be better. I've been down in the dumps lately due to my school grades.,0
971,I am feeling a little down.,0
972,I'm feeling nervous about starting my new job. I'm not sure if I will fit in,3
973,I'm not enjoying myself.,0
974,I am feeling very anxious and not at all well.,3
975,It's a very bad moment,1
976,I am very angry today,1
977,I am feeling sad today as I have fought with my partner,0
978,I am feeling frightened as I am not sure what career I want in the future,3
979,"I feel good, I've got a nice feeling inside for the first time in a while",2
980,I'm feeling worried at the moment,3
981,"I'm so hateful, the person I trusted the most betrayed me in a way I couldn't even imagine",1
982,"I feel afraid, causing my anxiety to be very high.",3
983,I'm feeling nervous today because I have a big exam.,3
984,I am mad.,1
985,"I'm in a good mood today, I haven't felt this happy in a long time.",2
986,I'm angry as hell. I lost a big bet.,1
987,I feel like everything is hopeless.,0
988,Leave me alone,1
989,I've been pushed to the point of aggravation and lost my cool.,1
990,I cannot answer that right now and need to leave.,3
991,I'm mad about my job. I feel stuck in it and it frustrates me.,1
992,You don't have the right to ask this question,1
993,My ex ruined my life and I am MAD.,1
994,"Not great, feel like I'm suffocating",3
995,I am delighted with my new apartment and its location,2
996,I'm not good at all. Pretty upset actually.,1
997,I feel very antsy.,3
998,I am not fine. I have too much work pressure on my head .,1
999,I got into a fight with my boyfriend today.,0
1000,I can't stop crying because I miss my mom so much.,0
1001,Really good,2
1002,"My boyfriend is really nice to me these days, I am glad our relationship is back on track",2
1003,"I'm a bit scared, I did something embarassing yesterday",3
1004,I actually am!,2
1005,"I am thinking about a fight that I had with my mother recently, and it made me mad.",1
1006,Really great,2
1007,I'm very upset,1
1008,Nothing seems to be going right and I can't get anybody to listen to me.,1
1009,I am feeling restless and upset and I cannot understand why.,3
1010,Really bad,0
1011,"I'm feeling under the weather, my best friend won't talk to me.",0
1012,I feel lazy,0
1013,I'm not great.,0
1014,I am very on edge today,3
1015,I am not so good because I was scolded by my superior.,0
1016,I feel as if all is right with the world.,2
1017,I'm so angry for something that happened today.,1
1018,"I feel fantastic today, thank you for asking",2
1019,I'm not doing so well. I've been having relationship troubles.,0
1020,"I feel terribly lonely, I don't have any friends, or a boyfriend",0
1021,I am not feeling good today.,1
1022,I am not ok today,1
1023,"On top of the world, mate!",2
1024,I'm feeling really good!,2
1025,I can't stand my life and apparently neither can my partner because she's gone.,1
1026,I'm pissed off because my brother stole fifty dollars from me.,1
1027,I'm feeling scared because I have to give a presentation today,3
1028,"I'm feeling scared, and I don't know why",3
1029,I feel resentful and spiteful.,1
1030,I feel good,2
1031,I'm not fine,0
1032,I'm great.,2
1033,I'm feeling wonderful thank you!,2
1034,I am happy and content.,2
1035,Great. Thank you.,2
1036,"Thank you for asking, I feel really happy today",2
1037,I am afraid I will lose my job and won't be able to pay rent next month,3
1038,Not too good. I just feel empty.,0
1039,So chill.,2
1040,Really fed up a lot with this.,1
1041,"Awful, feeling scared and jumpy",3
1042,"I am really anxious about my physical appearance, some days I'd rather not go out at all",3
1043,"Please leave me alone, I am miserable.",0
1044,"I'm really annoyed, I couldn't get anything done at work today.",1
1045,If I'm being honest I could probably break something at the moment. I have failed one of my classes.,1
1046,It feels like life is a bit overwhelming at the moment.,3
1047,I haven't felt this good in a long time!,2
1048,"I'm feeling good, thanks!",2
1049,"Not good, I've been really low since X left.",0
1050,I just have these outbursts randomly,1
1051,"Flying it again, thankfully",2
1052,I wish I could change,0
1053,I'm great.,2
1054,I am annoyed by the way my partner behaves.,1
1055,I'm angry with my spouse,1
1056,Today I am overwhelmed with joy. My results came back negative.,2
1057,Kind of nervous.,3
1058,I feel a bit on edge today.,3
1059,I want to shout,1
1060,"I've got a lot on my mind at the moment, it's making me anxious",3
1061,I am particular pleased today with my stock market portfolio performance.,2
1062,There's too many things I need to get done and I'm sure I'm going to forget something important.,3
1063,really really good,2
1064,Great!,2
1065,i'm not feeling great today,0
1066,I am having a worst day,0
1067,Couldn't be happier.,2
1068,"Good, was able to visit the family on the weekend and had a lovely supper with them.",2
1069,I don't feel great. I'm feeling stressed and I'm worried because I don't know why I feel like this.,3
1070,I feel really anxious due to some financial problems,3
1071,I'm kind of firm as the school year is coming to an end and I'll miss my students.,0
1072,My emotions are boiling over and I'm about to explode.,1
1073,I have no money,3
1074,I don't feel like doing anything.,0
1075,I'm feeling great. I have just returned from a mini break.,2
1076,"I am quite relaxed today, it's my day off",2
1077,It is another beautiful day.,2
1078,I'm quite down. I had a disagreement with my sister.,0
1079,I am fantastic and feel I am accomplishing a lot today.,2
1080,"Pissed off! The traffic was a nightmare, some guy cut me off and I almost crashed into them!",1
1081,I'm worried that the man who attacked me may follow me again,3
1082,"Not good, I'm scared of having to go to see my doctor, I think things are serious.",3
1083,I'm shaky and have a feeling of dread,3
1084,"I'm scared that I will make a fool of myself at my meeting, I hate public speaking.",3
1085,"I feel anxious about my career, not sure what I'll do when the pandemic is over",3
1086,I am angry at the whole world!,1
1087,I'm feeling happy because I went out with my friends,2
1088,"I'm great thanks very much, I've had a good day",2
1089,"All good thanks, no complaints!",2
1090,Angry. People at work expect me to do everything!,1
1091,scared,3
1092,"Really bad - just really worried, really feel like something awful is always gonna happen",3
1093,Terrible - I feel like I need to hurt someone.,1
1094,I am feeling great thank you.,2
1095,I am incredibly frustrated.,1
1096,"I am feeling a bit stressed, as I forgot to pay my credit card.",3
1097,I punched my ex's car window right through.,1
1098,I am happy to be where I am,2
1099,I'm feeling pretty down today.,0
1100,I have begun to feel really angry again,1
1101,"My family is driving me nuts, I can't stand them",1
1102,"Nothing is going my way, I never have enough money for everything.",0
1103,I could be much better,0
1104,I'm really sad and depressed.,0
1105,I'm certainly not at my best.,0
1106,I'm really annoyed right now. I just had an argument with someone who accused me of something I didn't do.,1
1107,Everything sucks today.,1
1108,I feel really great actually.,2
1109,I am really feeling off today. waiting on my results is staring to freak me out!,3
1110,I'm feeling pretty blue about my breakup.,0
1111,I'm feeling good to be fair,2
1112,"I'm doing well, I feel very happy today.",2
1113,I feel really positive,2
1114,"I 've lost motivation, it just seems like I'll never be able to bring my grades up, I'm so sad.",0
1115,My best friend has been acting like a jerk and I am angry at her.,1
1116,I am feeling great today,2
1117,I am feeling so good today!,2
1118,I think I'm going to have a panic attack.,3
1119,It's their fault that I feel the way I do.,1
1120,"Not great, it's the same shit different day.",0
1121,Horrible. I'm just so sad.,0
1122,I have been beeling so much anger and hate lately towards the political situations going on.,1
1123,I'm good!,2
1124,Not great.  Everything seems to be frustrating me lately and it's taking a lot of effort for me to remain calm.,1
1125,Fuck off,1
1126,I'm feeling worried,3
1127,I couldn't be better.,2
1128,"I am so sad today, nothing seems to be going right.",0
1129,"I am very sad today, I lost a dear friend last night.",0
1130,"I'm well thank you, i thank God for life",2
1131,I'm feeling very stressed and anxious today,3
1132,"All is going well, Im delighted to say",2
1133,"	
I am not feeling good. I was suffering from fever.",0
1134,Everything is going well for me.,2
1135,"I just want to punch someone, really. I'm so fed up with everything right now.",1
1136,optimistic,2
1137,"I'm doing well, thank you! Just started my vacation and it's been relaxing.",2
1138,Im feeling on edge today. I have a big test and im worried I wont pass.,3
1139,I'm not feeling good at all.  Things are just going wrong.,0
1140,empty is an understatement,0
1141,"Very sad, I donÃt have energy today.",0
1142,"I continue to struggle with my anxiety, it is a continuous fear within my being",3
1143,Brilliant! I am having the best day!!,2
1144,"Actually, I have been feeling a little down lately.",0
1145,I am feeling happy because I got into my dream university,2
1146,I am feeling anxious as I am in isolation.,3
1147,I'm really upset about the way my former partner and I split.,1
1148,I am annoyed,1
1149,Not too bad at all.,2
1150,I have a lot of stuff going on; I'm mad.,1
1151,The weather has been very good today and we had an enjoyable leisurely walk in the park.,2
1152,I'm super pissed.,1
1153,I'm pissed.,1
1154,i am not good because my friends are bullying me,1
1155,I am over the moon!,2
1156,I'm on the verge of tears.  I just lost my job recently and the stress is really getting to me.,0
1157,All day I've had an awful feeling that something bad is going to happen.,3
1158,It's such a lovely sunny day,2
1159,I'm a little upset today.,0
1160,My roommate is driving me mad with her sloppiness!,1
1161,I am feeling worried because I didn't do my homework,3
1162,I am really stressed out about my exams,3
1163,I just want to leave here,3
1164,"Pretty good, actually!",2
1165,"Not great, just been feeling depressed all week.",0
1166,A little sad. My father passed on recently.,0
1167,"Just okay, I guess. Feeling more down than up.",0
1168,I am afraid that I will not pass my exams,3
1169,I feel on top of the world,2
1170,I am feeling a bit down today.,0
1171,I feel kind of alone and sad today.,0
1172,"Everything feels smooth and happy, thanks!",2
1173,Do you have a bonus question?,1
1174,A friend died and I feel lost,0
1175,I am feeling really low and quite frightened actually.,3
1176,I am feeling great.,2
1177,I'm not feeling very well. My grandmother passed away last week.,0
1178,Anxious because there are some family issues I need to resolve.,3
1179,"I am feeling nervous today, I am going for a job interview.",3
1180,"I'm good thank you, I have just received a piece of good news",2
