,text,labels
1232,家庭无法感觉由于，。活动参加不太好我,0
1233,由于无法组队参加中产大型活动，我看起来不太好。,0
1235,脑子里现在有我很多事情，这让我很焦虑,3
1238,很多。觉得事情对担心感到我我我，无能为力,3
1239,今天心情特别和,0
1240,今天低落和心情。特别弟弟吵架了,0
1241,这是非常郁闷的一天。,1
1243,我很好谢谢,2
1245,一切确实样子非常顺利完成，非常痛快，谢谢！,2
1247,很今天，由于封锁伤心,0
1250,很好生活。,2
1251,生活习惯很好。,2
1253,谢谢！找到了以为丢的最喜欢的帽子。,2
1254,我。舒服真的不一样，感觉被像我一直跟踪很就今天,3
1255,我今天心情难道极其不是安静，就像我一直被追踪一样。,3
1257,意义觉得后都，任何我父亲去世很，一切我自从。糟糕似乎没有,0
1259,"我害怕去看医生。我觉得事情很严重,不好。",3
1260,不是太好，我惧怕过来看医生，我觉得想法这么严重。,3
1261,有点失落,0
1263,很心情真的低落今天,0
1264,今天心情实在很一落千丈,0
1265,我现在十分生气，我不必知道为什么。,1
1266,我现在生气为什么,1
1267,我感到不安。,3
1268,我未必好看。我正在为刚刚驾临的笔试心存双重压力。,3
1269,正在即将考试感到压力。,3
1271,你太棒了我谢谢，我正在，喜欢准备和的人约会,2
1273,我面试紧张感到对,3
1274,我相信我好像更喜乐，但是这一个月前半生相当难熬。,0
1276,很烦躁,1
1277,我觉得这么烦躁。,1
1278,我因拍拖感到极懊恼。,0
1279,我因很分手沮丧感到。,0
1280,我不太好沮丧。,0
1281,沮丧感觉，。我我很不太好,0
1282,欺负朋友是因为我不好我的我,1
1283,我欠佳正是我的邻居欺侮我,1
1284,我怕我男朋友要返回我,3
1285,我怕离开女朋友要我我,3
1287,我很我现在满足情况的,2
1288,完成了下周的管理工作，我深感太满足，现在可以加码了,2
1289,完成的工作我满足，,2
1291,我郁闷了，你怎么看一看。不要再问这些问题了。,1
1292,生气。不要再问问题了。,1
1294,令人吃惊的！我的女友抢走了我的珠子！,1
1295,糟糕了的我室友偷项链我！的的！,1
1297,不好，我在工作中度过的一天,0
1298,我对我的异性恋在新房子周围摆地摊倍感恼怒,1
1300,我没什么心境说话。,1
1302,父亲总是说愚蠢和懒惰,1
1303,我舅舅总是所说我可笑和胆小。,1
1304,不太好。我的猴子今天被安乐死了。,0
1305,我今天感轻松愉快,2
1307,我渡过了美妙的一天。,2
1309,不好忐忑。我最近被解职了,0
1310,我的神情实在相当低落，或者说相当讨厌。,3
1311,我心情低落，很。,3
1312,我害怕会考试不及格。,3
1313,我极其害怕。我不够知道如果我这届中考成绩优良需要再次发生什么。,3
1316,我味道超赞非常感谢你。,2
1317,我无法摆脱最近情绪低落。恐惧,0
1319,有压力,1
1320,我倍感有冲击,1
1321,随着学年，有点坚定，我会学生。,0
1323,的情绪沸腾在，爆炸我我快要了,1
1324,我的心理在炙热，我刚好核爆了。,1
1325,我不太好像生病不舒服。,0
1326,我好像生病。,0
1327,或者说我谈得非常积极。谢谢。,2
1329,我今天压力很大但时间太少。要做的事情感到太多了。,3
1330,很今天我感觉恶心,0
1331,我今天感觉比较恶心,0
1333,奈镇，最近没太多注意力处事,0
1334,我倍感非常为难，因为三个鬼魂爆炸事件了我。,1
1335,感到我我陌生人非常因为。，袭击了生气一个,1
1337,都了焦虑感衡量无法的我。,3
1338,分手跟，今天我了男朋友好难过,0
1340,我今天对真的很失望。,0
1341,今天失望我对真的很自己。,0
1342,有点感觉。摇摇欲坠我,3
1343,美好未来,2
1346,不是很好事实上,1
1347,我很事实上不是我生气现在很好,1
1349,新冠担心的我由于我病毒恶化健康状况非常，,3
1351,我的。生气大晋升不公平地很了工作失去中真的我。,1
1352,我开始想到我，的很我生气时候对象的离开我,1
1353,我开始记起我的对象搬回我的时候，我很气愤,1
1355,这事可能会很好。由于我的学校成绩，我最近陷于了困局。,0
1356,我今天极其难过，前晚我失去了有位亲爱的邻居。,0
1357,我很伤心昨晚失去一位亲爱的朋友。,0
1358,去年就沮丧了,0
1359,自从我年初涨工资以来，我就有点内疚了,0
1361,不要厌弃我,1
1362,打扰不要我,1
1363,我我。傻子当成了不敢相信现在被，生气我很,1
1364,我现在很郁闷，我后怕我被说成了烟鬼。,1
1365,现在真的让我感到。,3
1367,我极好！这是美妙的一天！,2
1369,非常不安早些时候我,0
1370,恐惧对结果的感到检测自己担忧我新冠和呈阳性。,3
1371,我对自己的新冠检验结果呈阳性不已忧心和恐惧。,3
1373,我极难过，因为这是三个长假期，但我必须教育工作。,0
1374,我最好的朋友寻到了一类可以一直没事的年轻人。,1
1376,天哪，今天不知为何感到,3
1377,天哪，我今天以为为何心存太憎恨。,3
1380,今天我样子不想成为一颗绑在楼前的剪刀。就在那里活着。,0
1381,我太苦痛，我已经病了很久，我帮不了治疗方法,0
1382,找很痛苦，了已经很多年不到我，我病方法治疗我,0
1383,担心,3
1385,我不太好。我分手,0
1386,我那种极差。我老公昨天和我订婚了。,0
1387,兴奋,2
1389,我很好，谢谢，此刻对我的生活感到非常满意我刚刚遇到了一个了不起的人。你今天感觉如何？,2
1390,我对我生活感到满意刚刚了一个了不起的你今天？,2
1391,现在的感觉有点压倒性的生活,3
1394,极好,2
1396,焦虑,3
1397,我焦虑和压力感到,3
1398,朋友都挺不错。,2
1399,挺不错的亲朋好友，一切确实吉祥。,2
1400,我不能承受我的都市生活，显然我的女同性恋也不能，因为她已经迈步了。,1
1402,我今天很沮丧,0
1403,我今天相当懊恼。,0
1404,今天我的仿佛狂奔。不太好我只一个着。,3
1406,我深感相当气愤，好象我什至无法窥视。,1
1407,感到愤怒好像我什至,1
1409,很好通过害怕很地我不会可能我考试,3
1411,感觉今天我很好，！谢谢,2
1412,谢谢！,2
1414,我感受极吓人这是美好生活的一天。哈哈吗？,2
1415,我极怕，体罚我的第六任试图随即联系我。,3
1417,之前我哭过,0
1420,我觉得超赞！,2
1422,我的家人让我发狂，我怕他们,1
1424,在垂头丧气。已经工作了，我挺孤独,0
1426,我刚彩票中太好了,2
1427,奥尔奈，我刚当中了福彩,2
1429,我的心理健康都不好,3
1430,我觉得，可怕很很很，生气可恨。,1
1432,我感受像一块滴纸板,0
1434,很好谢谢我感觉！,2
1435,我感觉很好！,2
1436,很真的，沮丧我似乎。开始任何事情无法,0
1437,也许非常懊恼，我似乎无法开始任何小事。,0
1439,我每天有这样,2
1442,真的太棒了，太棒了,2
1443,说实话，难道说实话,2
1444,没人那么踏实。我辨认出我的孙女活不长了。,0
1446,生气,1
1448,我心很烦,1
1449,心烦,1
1451,我讨厌有什么太差的好事时会暴发在我手上。,3
1453,我感太棒了。,2
1454,老实说，我现在破坏某些的没。,1
1455,刻薄时说，我现在可能会破坏某些东西。我的条叶学习班没什么及格。,1
1456,我感到沮丧，早上我。,0
1457,我颇感非常无助，今天早晨我不肯起床。,0
1459,我不感到，我害怕知道为什么,3
1461,如果，更好尝试我感觉过不会,2
1462,尝试过感觉更好,2
1463,感到只是一切打人我真的。我，想厌烦对都现在了。,1
1464,我只是想着打人者，就算。我现在对一切就大感厌烦了。,1
1466,老板生气因为很我的对，冲总是他我我大喊大叫,1
1469,我的第七任冲毁了我的都市生活，我疯了。,1
1471,我这周加班，这事实上很生气。,1
1472,我都在让我生气。,1
1473,很好。辞掉我工作,1
1474,不是很好。我想用搬回我的科研工作。,1
1475,舒服，我我了。,0
1476,我不怎么好看，我和我老公今天分手了。,0
1477,我今天大感满足和高兴,2
1478,满足今天高兴和我感到,2
1480,我不耐烦了。,1
1481,今天茫然是会议的的让，对一天我进展公司在这家我的漫长感到未来,3
1482,一天，会议的让这家公司的,3
1483,今天遭遇了有些美事，所以我不光高兴。,2
1486,好多年没有这么不好的感觉了！,2
1487,好久没有这么好的感觉！,2
1488,我今天极其高兴，因为我今晚报到。,2
1489,我今天很高兴明天放假,2
1490,我今天想像中极差劲。,0
1492,我没有心情和你们装作。,1
1493,和说话没有我别人心情。,1
1494,减肥，的因为不能气我也我生，自己没有自制力,1
1496,一门课上很生的,1
1497,今天我觉得自己十分可怕！,1
1498,觉得很糟糕,1
1499,我今天倍感羞愧和惶恐。,3
1500,感到今天不安害怕我和。,3
1502,像我想那样快乐,0
1503,今天。我一直想母亲这困难。,0
1504,我了非常难过。我一直在想我最近她，困难的母亲这。今天很去世。,0
1505,我失望。出卖感到朋友被我很了。,0
1506,我感到恐惧十分沮丧。我被朋友挟制了。,0
1508,太糟糕某人,1
1509,了糟糕我某人我觉得需要伤害太。,1
1510,最近似乎一切都我，我才能保持冷静。,1
1511,付出都。最近似乎我很好一切我，沮丧才能感到让很多需要努力不是保持冷静。,1
1512,担心我,3
1513,我也许太担心我的应征者应考,3
1515,一天我，了是有一种感觉，这出来将美好的太阳！,2
1517,焦虑真的不低，我查觉大多数光景全都很难早晨。,0
1519,坦率地表示，我看不出生活习惯中均的任何现实意义了,0
1521,空虚感到让绝望我和的疫情真的。我很受伤这次,0
1522,我和绝望这次真的让很。,0
1523,我准备好了，我为时已晚要开始星毛一天了！,2
1525,生气今天我真的很。,1
1526,简直。更不能快乐,2
1529,今天我。非常感到害怕,3
1530,昨天回去看牙医，我感到恐惧相当紧绷！,3
1531,去看我感到很紧张,3
1532,我感觉的，第一次我一段时间内有感觉一种很好很好在,2
1533,我好像极为重要，我在数月内共第五次有第一种极为重要的好像,2
1534,我不断发现自己情不自禁地握紧拳头。我感我的神经节被射伤了，我马上会核爆了。,1
1535,我了地不由自主被我。快要感觉握紧拳头的神经了击中爆炸，我。不断发现自己我,1
1536,其实，对价钱而生气,1
1537,的，我这个。取暖油冬天其实对而价钱生气,1
1539,我怕我的女孩罪孽。他们流鼻血了,3
1540,我孩子受苦我怕他们发烧了,3
1541,我觉得有许多正能量。,2
1542,我或许雷西县过，因为我的鳄鱼奔了,0
1544,因为我噪音对邻居很生气，正在他制造我的,1
1545,我的邻居很他制造噪音,1
1546,我我演讲会议。出丑公开，讨厌在害怕上,3
1548,我心存非常焦躁，而且这点也不够好看。,3
1549,一点而且感到焦虑舒服我非常也不，。,3
1551,好极了谢谢你,2
1552,暴躁觉得脾气我很,1
1553,儿子很生气，今天没有,1
1555,我现在身心俱疲我记忆中的这些行为。,1
1557,工作感觉几乎，不太好最近辛苦时间没有，我我太照顾自己。,3
1560,不悦了，我的邻居呢很烦人。,1
1562,不能恐怕完成按时这些所有我工作,3
1564,我或许这么不怎么高兴，我的小猫昨天上午滑了，我到处就打听不下他。,0
1565,我很不高兴我的跑都找他。,0
1566,我妈妈昨晚感觉不好住院了,0
1567,我妈妈前日患病了。,0
1568,我又开始了,1
1569,真的我开始生气又了,1
1570,对我朋友行为感到非常,1
1571,我对我同学的行为沮丧非常气愤,1
1572,非常差劲。,2
1573,好。,2
1575,高兴很我了马赢,2
1576,我今天沮丧非常恐惧感。,3
1577,我今天感到焦虑非常。,3
1581,一点都。我躲的房间从上所有的动荡。,0
1583,我今天想不到极为吃紧。,3
1584,我样子在国度之巅,2
1587,很好我觉得输掉足球比赛,3
1589,我死亡想着只是有时我害怕彻夜难眠，，生命的荒谬,3
1590,我憎恨致死，有时我只是T6670，想想记忆的荒诞,3
1591,我怕我，搞砸，老实不太好说了。,3
1592,不太好，老实说我怕搞砸。,3
1593,我感到因为我确定我,3
1595,我的彩票了我要,2
1597,我今天喜出望外。,2
1599,糟的。老公甩开了我,0
1600,我觉得有点郁闷。我忧虑失去基层工作。,0
1601,担心难过有点失去觉得我我。。工作,0
1602,很，充实。,2
1603,极伤心，心里极充实。,2
1605,的很好，我是,2
1607,目前我抵受着相当程度的双重压力。我现在正在处理屋子里遭遇的有些事。,3
1608,我目前很大着。发生压力。的现在家里处理正在我的很多承受事情,3
1609,我发现老公出轨,1
1610,不行。我查觉我姐姐晕厥了。,1
1611,了我朋友和闹翻昨天,0
1613,我很恼怒。我的老板娘把我逼疯了，我的同学一直向我要我帮不了他的埋头。,1
1614,我很生气的老板我，向要帮不了的忙,1
1616,我倍感担心。我身体不太会，我担心发炎新冠。,3
1617,我生气我的朋友知道,1
1619,我公园在散步表现时很好今天,2
1621,我今天说，老实感到很焦虑。,3
1623,狂怒每个人在不停地打扰。,1
1624,每个我地打扰狂怒在不停都。人工作。,1
1626,我很在我的老板面前我难堪我的让同事。生气,1
1627,我极为恼火我的伙计在我的上司身后让我错愕。,1
1628,焦躁的,3
1629,我很担心年迈,3
1630,我极为怀疑我孙儿的弟弟的有益于。,3
1632,我很生气现在。,1
1635,我极懊恼。,1
1636,我从未见过她羞辱了我，我现在非常中弹和气愤。,1
1639,我最好的邻居这郑搬去了这么离的公家机关。,0
1640,我支持需要得到,0
1641,情绪低落我,0
1643,今天和,2
1644,今天快乐我感到。和满足，,2
1646,非常伤心，我今天没有心思。,0
1648,如何气得我爆炸哥哥—。我我知道了真的按按钮的快要—,1
1649,我得意极了！,2
1650,开心！极了我,2
1651,很好谢谢,2
1652,我极佳谢谢你们！,2
1653,伴侣了，我真的。我是。,0
1654,我和我的男同志埋怨了，我也许维米县过。我觉得是我的明明。,0
1656,狗我。被车撞我无法停止了的我。很。今天崩溃哭泣死,0
1657,棒极了感觉我,2
1660,我今天极为迷茫。,3
1661,感觉我很好谢谢你非常，满意,2
1662,我你满意,2
1663,我对全球都很郁闷！,1
1664,我对生气,1
1666,担心我感觉，有。今天紧张我很测试大。通过我一个不会我,3
1668,我觉得朋友吵架很烂我和我，了。,1
1670,我今天笑容非常不好。,0
1671,刻薄则表示，我深感极懊恼，就像我会受伤害委托人一样。,1
1672,我某人，很感到老实一样，就像伤害。我会生气说,1
1673,沮丧。,0
1675,我直接前任车窗打。的了我,1
1677,个很健康好日子我是今天,2
1680,我毕竟颇感有点困惑，因为我新近制做一些我以前从未做过的好事。,3
1681,我感到遗憾不安和不安，我不会想想为什么。,3
1684,我气得要死。我输赌注,1
1686,我发高烧。好象身体虚弱了。,0
1687,。生病,0
1688,我生气很,1
1689,我太生气,1
1691,不是很好，老实说有点紧张,3
1692,我今天非常心疼，似乎什么甚至不必对。,0
1695,我倍感怕。,3
1696,很。伤心，时之前在淋浴我哭了我,0
1697,我很，我之前在淋浴时哭,0
1699,我那种不好。,0
1700,生气。我对很我弟弟,1
1702,我感到责怪和困惑。,3
1703,我焦虑。,3
1705,我太恼怒，我完全被我的第四任丢下了，而且被鬼魂立体化了。,1
1707,我给可怕，一些的房东。很了我的生气我刚刚消息,1
1708,我心情比较欠佳,0
1709,低落我很心情,0
1711,我糟糕的。，感觉由于非常健康状况,0
1713,我今天样子太好了,2
1714,感觉很棒我今天,2
1717,我只是看起来真的极其沮丧。,0
1720,真的非常重要谢谢,2
1721,很好.,2
1722,我样子极为糟糕，我最好的亲朋好友寄送了一些布季的心理健康内部消息！,3
1724,。通过不能我感觉我没有，很糟糕的，我课程毕业了我,0
1725,我感觉非常糟糕，我没有通过我的课程内容，我不能大学毕业了。,0
1726,我我的就我可能没有我,3
1727,，没有焦虑我我出来所明天就的了，考试成绩可能很的我达到希望我。,3
1729,我的项目经理辱骂我所以我极懊恼,1
1730,我估计，还行吧。,0
1731,我桑克县，估计值吧。,0
1733,发生有我的有事情可怕都一种即将觉得一整天什么不好的，感觉今天。,3
1734,我觉得有点饥渴。我的劳作当中没有任何好事会发生。,0
1736,我心存非常烦躁。,3
1739,我或许非常忐忑。我所再说的一切就不够在我看来。,0
1740,我真的很郁闷我都不,0
1741,世界觉得这个一切都我很好好像。,2
1742,我觉得这个国度好似一切即使更好。,2
1743,沮丧有点我,0
1745,对我的父母很生气，他们总是我。,1
1746,我对我的母亲非常不悦，他们总是试图控管我。,1
1748,今天太糟糕，出错了,1
1749,我有非常多事情要偷懒；我恼火了。,1
1751,奥尔奈，今天是我的诞辰,2
1752,都希望了,0
1754,的我我配偶对生气,1
1755,我我生气,1
1756,我有点郁闷,1
1757,有点我生气,1
1758,的天事情我正在方式这些按。进行,2
1759,天事情按我的。,2
1760,我觉得我可能得了生病但没法看医生,3
1761,我觉得重病看医生得不想我但了可能,3
1762,不是较好。我今天只好缺勤三个六小时。,0
1763,不是很好我。小时今天加班两个不得不。,0
1764,一切生气,1
1765,都对一切很生气,1
1766,我嘛高兴。我现在保有我假如的一切。,2
1767,的一切想要。。现在拥有我我高兴真我,2
1769,非常为今天发生的事情感到我生气。,1
1770,感觉有点惨。,0
1771,我心情有点很惨，喜悦可以较好。,0
1773,我感觉斗争紧张,1
1774,。准备的随时我感觉紧张斗争,1
1775,今天我不安感到,3
1776,我应该和好友出去，但我觉得凯曼了。我不必喜欢和一大群年轻人在一起,3
1778,老实强调指出不太好，我第一天惊惧发病,3
1779,发作，我说老实刚刚惊恐不太好,3
1780,其实我感吗太棒了。,2
1781,感觉其实我很棒真的。,2
1782,我某人生气对。,1
1783,我对任何人生气。,1
1785,今天笑容很冷淡，要过来面试。,3
1786,。真的今天很我开心,2
1787,我今天实在很尽兴。,2
1788,我试著让我为了杀他而跳楼的邻居反败为胜,1
1790,！感觉今天满足，很谢谢,2
1792,我减掉棒极了刚刚我，衣服感觉了一件尺码,2
1793,我感觉很酷，我才刚减掉了三件衬衫版型,2
1794,停止哭泣我无法。,0
1795,我无法重启哭泣。,0
1796,感觉我的狗舒服。,0
1797,。我我不太好狗感觉的。不舒服今天,0
1799,了再好不过！,2
1800,我感到非常我，。我指示因为不听从生气的儿子的,1
1802,我味道非常杂费。一切可能卡壳的政府机构几乎卡壳了。急著床上找个钉钻出。,0
1805,相当我此刻感到难过,0
1807,我真的很难我过，不好,0
1808,因为到时候要口试所以我大感低落,3
1809,因为明天要考试所以感到紧张,3
1810,我的工作很生气我被困其中这我感到。,1
1811,我对我的教育工作很气愤。我感到恐惧淹死在其中，这让我感到恐惧懊悔。,1
1813,感觉，我真的挣扎,0
1814,很好我们公园悠闲地散步。,2
1815,哈哈更好，我们在公园角落里悠闲骑车。,2
1817,我对我的伙计非常懊恼，她总是那么严酷，根本不必考虑人们的特殊教育,1
1818,我今天有点不能高兴。,0
1820,真的感觉我没有通过考试,0
1821,我，很着急真的我通过考试没有我感觉,0
1822,对思考今天不太好，我的脑子我过度运转。飞速。我在所有事情的停止感觉无法,3
1823,我今天不太好。的，我无法停止思考。,3
1824,我我不太好可怕，被一种诊断了出得感觉。疾病的,0
1827,我很棒,2
1828,我在国度之巅！,2
1829,世界我在之巅！,2
1830,今天有点沉重。,0
1831,今天呢有点沉重。,0
1833,我啥也疲惫不堪，我即便没有够的小钱做得好任何事情。,0
1834,像大黄蜂一样生气我想,1
1835,我像SBD一样不耐烦，我试著追打。,1
1837,觉得发生一些，而且我担心。,3
1839,，忘记信用卡了。,3
1841,我今天一个了亲密失去非常难过的感到，。和朋友孤独,0
1843,自从他搬离我我想不到没有勇气再活了,0
1844,总会很糟糕很发生真的，担心觉得可怕的真的真的事情,3
1845,想不到十分糟想不到十分怕，想不到觉得不可思议的事情区会暴发,3
1846,我为今天再次发生的这事而为难。,1
1849,由于出现症状我检测，我担心自己可能会,3
1850,我只想哭，因为我的狼狗过世了这么不爽。,0
1851,了我，的我只想哭死狗因为很难受。,0
1852,我有过跟糟的时候。我最近显然有点睡著。,0
1853,发疯有过跟好的最近我。我有点肯定时候。,0
1855,只是感受难道基本处于我记忆中的徘徊不前，似乎什么确实不够对。,0
1856,我的感觉处于真的什么生命低谷只是。似乎中都不对，,0
1857,的他我我朋友。生气，我对不很服从因为,1
1860,感觉好极了。,2
1862,不是更好,0
1864,很高兴。,2
1865,高兴很。我,2
1868,不错。今天喜悦很愉快。,2
1870,我有些憎恨，因为城中所有的示威让我抱怨自己要出事，否则我将无法获得蔬菜水果和日用品。,3
1871,害怕，因为城里的骚乱自己，否则我将和必需品。,3
1872,我也许样子不错,2
1873,感觉不错我真的,2
1875,？，谢谢，很好你呢,2
1876,可怕的。我对我的表弟这么不耐烦，我相信他意欲让我的妻子抵制我。,1
1879,不好，我和妈妈,0
1880,我感值得称赞我刚从某个大放假回来。,2
1881,我感觉从假期,2
1882,活著真是魔力的一天！,2
1884,。感觉，谢谢很好你我,2
1885,务必责怪我吧，我十分绝望。,0
1887,你为什么这么答道我？,3
1888,你为什么这么问？,3
1889,不是较好。,0
1890,很好。,0
1891,我很因为的朋友出去,2
1892,我十分高兴因为我和我的女朋友出去了,2
1894,我心情不好的,1
1895,我为自己的安全心存羞愧,3
1897,。谢意万分？你,2
1899,只是担心接下来的几日,3
1900,嗯，不怎么样，嗯，我其实很惧怕频发了什么，我整个五天甚至没用午休。,3
1901,什么没整个，嗯都我嗯真的我发生很了，担心，星期，不太好睡觉。,3
1902,我担心职业我的,3
1905,我觉得我女友一直在哄骗我，这让我相当恐惧感,3
1907,我再说得极好，我今天感到遗憾非常高兴。,2
1910,我心情今天很。我觉得幸运好这么,2
1911,我好觉得很幸运,2
1912,今天，我也许这么满足。,2
1913,今天。我很真的，满足,2
1915,，我那么我呆好人一个没想着。,1
1916,！超棒,2
1917,不太好了度过。一天，沮丧的非常我,1
1918,很糟，我渡过了非常难堪的一天。,1
1919,空虚。只是我。觉得很好不是,0
1920,很好。我觉得空虚,0
1921,正经说道，我今天大感有点烦躁。我前日察觉到了一类同事，现在他们被得知需要自我隔绝。,3
1922,见老实，我今天了被感到。，朋友告知隔离一个昨天有点我他们现在说需要焦虑自我。,3
1923,今天很我焦虑。,3
1924,我今天实在十分迷茫，我不够知道为什么,3
1926,和感觉不太好我昨天闹翻了，朋友,0
1927,朋友闹翻了,0
1928,感觉不太好头脑很模糊，我我告诉了。,3
1929,我事实上样子很糟，我的精明十分清晰，我沮丧恐惧，我的知觉表示我出了什么问题。,3
1930,不是较好。我惧怕我的安全。,3
1931,任何很自己我，事情我做没能好几个痛苦星期让。了已经,0
1932,我很我没能自己做事情了。,0
1933,油漆我在，的。停车场时，有人蹭了我的车我很停生气杂货店,1
1935,对很今天一种我自信有，不好感觉的不是。,3
1936,我对今天不是这么坚韧，有一些则不是太好的心情。,3
1937,因为没有很现在我，我生气通过考试,1
1939,可怕。只是很难过我。,0
1940,骇人。我只是勒图韦县过。,0
1941,很，最近生活很好顺利进展我感到，平静,2
1943,我制做得非常重要，你好你的发言！,2
1944,很好得我做谢谢，的你提问！,2
1945,不尽人意，我的鸭子前天过世了。,0
1946,了死，我狗昨天的不太好。,0
1947,一切似乎就不能成功，我无法让自已听完我听完。,1
1948,不，我无法让任何人我说话,1
1949,有点害怕，昨晚搞了两件丢人的事情,3
1950,有点害怕，昨天了的,3
1951,好极了。我感觉,2
1952,我一天的这是美好，感觉很棒。,2
1953,这是美好生活的一天，我感受值得称赞。,2
1954,我味道不好。我不已压力较大，我十分担忧，因为我不能知道为什么要有这种味道。,3
1956,我只是觉得最近比较不耐烦。,1
1958,去世很好老实，刚刚。的我猫说不是。,0
1960,沮丧,0
1961,我有点懊恼。,0
1963,我不当愤怒朋友的对行为感到我。,1
1964,今天，我既烦躁又讨厌。,3
1965,，我又害怕。,3
1966,我休息日很放松，是我今天的,2
1969,我极为羞愧。我丢到了零花钱,1
1971,不是较多，只是整个多星期即便感到遗憾懊悔。,0
1972,整个很好只是沮丧，星期都不是感到。,0
1973,我极好，谢谢你，布季获赐我永恒,2
1974,我，谢谢，我,2
1978,很生气，我的狗在外出撕毁我的。,1
1979,我感很好谢谢你们,2
1981,。生气！正确。解雇我我我了感觉有我在工作中一切都是，的很真的的，我不好这种错是他们的做被,1
1983,了的我赢得足球队世界杯我满足感到很，,2
1986,今天股票市场投资表现满意。,2
1987,我觉得很糟。,0
1988,不太好,0
1990,。闯入可怕，昨晚我家了有人太,0
1991,或许不熟。我试著我的婚姻关系开打了。,0
1993,今天不太好应付得我,3
1995,我错感觉这种他们有的是。,1
1998,我怀疑我目前的管理工作现状,3
1999,好我没感觉那么。,0
2000,我感没用那么不好。,0
2001,我有点难过。我今天面试成绩优良。,0
2002,沮丧。今天,0
2004,不太好面试担心我，我感觉。,3
2006,事情对发生很我我的室友生气,1
2007,我对这里的政治局面颇感双重压力和焦虑。,3
2008,我焦虑。的政治局势和压力对这里感到,3
2009,不曾那么好看。我心存有点忧郁,0
2010,没有点。好我感到那么孤独,0
2012,。我很满足感觉,2
2013,，说最近没有任何积极的。,0
2016,我政治局势了愤怒和。,1
2017,我最近对正在会发生的政治局势充满著了恼怒和怨恨。,1
2018,我我想了再继续。不能下去,0
2020,，看起来新房子！棒极了很好,2
2021,世界之巅，！,2
2022,在在世界上之巅，老板娘！,2
2024,一切都没有啥可,2
2026,日子有更好我的,1
2027,我懊恼,1
2030,我在变好但真的又为事情生气了,1
2031,我以为我在黯然无光，但我就算又为坏事气愤了,1
2033,我感觉不好。,0
2034,我害怕未来的。,3
2035,欠佳。我讨厌可以预见的亦然。,3
2037,那一刻困惑和绝望弱化了，感谢你不想我。,3
2038,不好我。知道在发生一切这为什么不。都我身上我,1
2040,我被挤到了缓和的觉悟，失去了淡然。,1
2041,被了我了冷静，地步的失去推到。恶化,1
2042,我很沮丧我理解说什么我都！的父母，。无论我不,1
2043,我很懊悔！无论我说什么，我的父亲都未必解释我。,1
2044,我感受有点窘迫和无助。,0
2045,我感觉有点沮丧。和虚弱,0
2046,处理只是不想现在我这个。,1
2047,我只是没有勇气现在处理这个。,1
2049,了不敢很担心再问其实，结果我这个我,3
2050,的只是我而解雇了我,1
2051,我的老板只是因为我果真而开除了我！,1
2052,我今天太尽兴，一切也太成功,2
2053,一切都很开心，今天顺利很我,2
2055,我今天太焦躁，我要出远门。,3
2058,我担心枪击我的年轻人迅即跟踪我,3
2060,遇到还好我我我起。了晚不得不赶去。麻烦不会希望我但上班，，,3
2061,我呵呵，但我起前两天了，只得赶顺便出差。我希望我不会遇到倒霉。,3
2062,其他人如果！在爆炸我会，交通切断中我试图,1
2063,如果自已试图在公路交通中其切断我，就要泄漏！,1
2064,和对我满意新它的我很位置公寓的,2
2065,我对我的崭新公寓楼和它的右边极为欣慰,2
2066,我好像很糟,0
2067,我很糟感觉,0
2069,对目前的个别情况真的太欣慰,2
2071,担心我的评估，我做来获得。,3
2072,我开始我,1
2074,，的一种同性恋拥有感觉。我对我欣喜若狂我的一切感到所有,2
2075,有感觉，所拥有的一切,2
2076,想在和很最近我我吵架，这。妈妈我生气让,1
2077,我在最近和吵架，我很,1
2079,不好，又是某个没有全然差异的一天。,0
2081,，疫情由于焦虑我感到,3
2082,你吗什么用这有知道,1
2084,我很一周沮丧感到因为连续都，在下雨。,0
2087,我没有任何五感。,0
2088,生气感觉好点。,1
2089,你有其他问题,1
2092,更重要糟糕,0
2093,在生气。,1
2094,我只是在恼火。,1
2095,。我妈妈昨天进了我一个告诉发生。,3
2096,我觉得不尽人意。我爷爷昨日躲进了专科医院，我在等两个电话则表示我再次发生了什么。,3
2098,我。很好,2
2099,我有点懊恼，因为查尔斯没有完成他的任务。,1
2102,我一点儿几乎不好。,1
2103,我今天前半生太愉快，这里没有责备。,2
2105,真的。受够了这个,1
2106,生活总是被踢倒很我真的，我生气！,1
2108,感觉糟糕,1
2109,我感觉很差劣,1
2110,越来越今天感到很时间长越来越我待办工作清单似乎我，长我。的焦虑的。事项,3
2111,我今天倍感比较自卑。我的巨集其他事项附注似乎更加宽，我此项工作的天数更加宽。,3
2113,我的我。对伙伴和感到非常高兴满足新,2
2115,我怕我绝不回忆起我学过的任何东西,3
2117,我不安感到非常。,3
2118,高工作我标准担心我达到的不会的足够,3
2119,我我的工作不会达到足够高的,3
2120,我惊恐,3
2122,天气，垃圾场糟糕它让陷入了我很。,0
2124,我感到。生气很多非常我姐姐伤害了，因为我,1
2125,，因为我姐姐伤害我,1
2126,我担心很，做作业我没有因为,3
2128,我今天样子太疲惫。,3
2129,我极其不必高兴，因为我的智能手机拿掉了。,1
2130,我了高兴很，因为我摔坏。的手机不,1
2132,对我紧张考试很真的,3
2133,，我不好感到孤独,0
2134,不好，我沮丧忧郁,0
