,text,labels
667,我很高兴。,2
668,我对我的老板很生气，她总是那么苛刻，根本不考虑人们的心理健康,1
669,昨晚我睡得很好，我感到平静和休息，精神状态最好。,2
670,我昨天和朋友闹翻了,0
671,我很痛苦，我已经病了很多年，我找不到治疗方法,0
672,我有这种感觉是他们的错。,1
673,超好的 ！我有一份新工作了。,2
674,我的孩子生病了,3
675,我一点都不好。其实挺烦的。,1
676,我就放心了我的测试结果昨天回来了，我很清楚。,2
677,我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
678,很糟糕。我发现我父母要离婚了。,0
679,我的心情真的很低落，实际上很害怕。,3
680,我感到不安和不安，我不明白为什么。,3
681,因为明天要考试所以我感到紧张,3
682,我感觉真的很好！,2
683,再飞一次，谢天谢地,2
684,我怕我的狗做不了手术。,3
685,我感觉不太好，我最近工作太辛苦，几乎没有时间照顾自己。,3
686,乐观的,2
687,我觉得很难受。我狗丢了。,0
688,我对我室友发生的事情很生气,1
689,我觉得脾气很暴躁,1
690,太糟糕了 - 我觉得我需要伤害某人。,1
691,我做得很好，我得到了期待已久的晋升,2
692,不是很好。我对我的一个同事很生气。,1
693,很棒,2
694,我担心进城,3
695,我不好，我真的很难过,0
696,我心情不好。,0
697,我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
698,我感觉不太好。我的祖母上周去世了。,0
699,我担心我的工作不会达到足够高的标准,3
700,我担心我的绩效评估，以及我是否做得足够来获得晋升。,3
701,今天一整天我都有一种可怕的感觉，觉得有什么不好的事情即将发生。,3
702,我准备好了，我等不及要开始新的一天了！,2
703,我不好，我恐惧对手,3
704,我感觉不太好。,0
705,超棒！,2
706,再好不过了！,2
707,其实很害怕，我可能需要一些帮助,3
708,我感觉很棒没什么好抱怨的,2
709,我今天很生气,1
710,非常好,2
711,生活很好。,2
712,我的情绪在沸腾，我快要爆炸了。,1
713,我担心我的工作,3
714,我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。,3
715,我很好，大部分情况下一切都很好。,2
716,今天我觉得自己很糟糕！,1
717,我很高兴你问这个问题，因为我最近真的很糟糕。我想我很沮丧。,0
718,我非常生气,1
719,我希望我能改变,0
720,我感到活着和幸福。,2
721,很好，最近生活进展顺利，我感到很平静,2
722,我听说我爷爷感染了新冠肺炎，正在住院。,0
723,我今天有几次哭泣。,0
724,我今天感觉不轻松，很紧张。,3
725,我感觉很糟糕，我最好的朋友收到了一些令人担忧的健康消息！,3
726,我今天感觉真的很不舒服，就像我一直被跟踪一样。,3
727,嗯，不太好，嗯，我真的很担心发生了什么，我整个星期都没睡觉。,3
728,我很沮丧，因为我男朋友和我分手了。,0
729,我感觉有点虚弱和沮丧。,0
730,我今天感到控制和平静,2
731,我今天对我的股票市场投资组合表现特别满意。,2
732,我很好，非常感谢，我度过了愉快的一天,2
733,我感到害怕。,3
734,我感到非常不安。,3
735,我担心我会在发薪日之前用完钱。,3
736,今天不太好，着急,3
737,我觉得有点难过。我担心失去工作。,0
738,我很好！这是美好的一天！,2
739,我很好。,2
740,我感觉非常费。一切可能出错的地方都出错了。想地上找个缝钻进去。,0
741,我生自己的气，因为我不能减肥，也没有自制力,1
742,我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。,3
743,一切都感觉很顺利，很开心，谢谢！,2
744,我对开始我的新工作感到紧张。我不确定我是否适合,3
745,积极的,2
746,我很好谢谢。,2
747,极好的。到目前为止，这是美好的一天！,2
748,我今天很生气。,1
749,我对家乡的情况感到非常生气。,1
750,我今天真的很紧张。,3
751,我对我的同事很生气,1
752,我觉得我想打人。,1
753,我很好，准备好迎接这一天了。,2
754,事情让我很沮丧。,3
755,狂怒。每个人都在不停地打扰我工作。,1
756,我怕我女朋友出轨,3
757,我不厉害。,0
758,真的不好。我想我的婚姻结束了。,0
759,我感觉不太好，有焦虑,3
760,老实说，我今天感到很焦虑。,3
761,目前我承受着很大的压力。我现在正在处理家里发生的很多事情。,3
762,我很沮丧！无论我说什么，我的父母都不理解我。,1
763,我现在很生气，我不知道为什么。,1
764,太可怕了我做了一个非常可怕的梦，这让我感到非常焦虑。,3
765,我生气了。我厌倦了我的妻子。,1
766,我感到害怕。我身体不太好，我害怕感染新冠。,3
767,我感到压力和担心，因为我的生意下降了,3
768,太棒了，真的太棒了,2
769,我感觉很好。我现在正在读一本好书。,2
770,我现在很生气。,1
771,我感觉不太好。我男朋友昨天和我分手了。,0
772,非常感谢您的提问,2
773,我不好。我今天都不想起床。,0
774,我很高兴马赢了,2
775,我真的感觉不错,2
776,这是一个如此美好的晴天,2
777,我做得不是很好。我一直有人际关系问题。,0
778,我想哭,0
779,我今天感到温暖和模糊。,2
780,我今天感到不安,3
781,我感觉棒极了。,2
782,"我不是很好 - 事实上, 我现在很生气。",1
783,我很担心，因为我没有做作业,3
784,我真的很着急，我感觉我没有通过考试,0
785,我讨厌我接触的每个人。,1
786,我今天感觉很棒,2
787,今天是个好日子,2
788,我感到很沮丧，因为连续一周都在下雨。,0
789,心都快跳出来了，今天好着急,3
790,不好，我和妈妈吵架了。,0
791,我很生气，我的朋友和我男朋友调情，我不知道如何处理。,1
792,我家有人感染了新冠病毒，我现在非常焦虑。,3
793,我现在很生气。,1
794,是的，我很好,2
795,今天感觉很满足，谢谢！,2
796,你为什么这么问我？,3
797,我今天感觉很棒,2
798,我感到沮丧和悲伤,0
799,我很生气我的同事因为我的工作而受到赞扬。,1
800,我现在很开心。,2
801,我感到孤独,0
802,我很高兴，因为昨天是我的生日，我收到了很多礼物,2
803,我感觉不太好。我感到压力很大，我很担心，因为我不知道为什么会有这种感觉。,3
804,我真的很难过，因为我的狗跑了,0
805,坦率地说，我看不到生活中的任何意义了,0
806,我感到沮丧,0
807,我对我的父母很生气，他们总是试图控制我。,1
808,我最近对正在发生的政治局势充满了愤怒和仇恨。,1
809,我只想哭，因为我的狗死了很难受。,0
810,我感觉很好，目前一切都挺好,2
811,我感到非常生气，因为我姐姐伤害了我很多。,1
812,我很焦虑，因为我需要解决一些家庭问题。,3
813,我很不高兴,1
814,我父母和我吵架所以我很生气,1
815,非常好,2
816,我不好，我的团队被取消了资格，我和朋友打赌输了 100 美元，我真的很生气。我有这种感觉是球队的错。,1
817,不太好。由于压力，我最近一直感到悲伤和昏昏欲睡。,0
818,我很生气，我工作组的人无缘无故地排斥我,1
819,我今天不爽，我很生气,1
820,我觉得我想吐,0
821,我真的，真的很生气。我觉得我可以炸了。,1
822,我的心在狂跳，我感到紧张不安。,3
823,今天简直惨不忍睹。,0
824,我不舒服，我和我女朋友今天分手了。,0
825,我感觉很好，谢谢！,2
826,老实说，我今天感到有点焦虑。我昨天见了一个朋友，现在他们被告知需要自我隔离。,3
827,生气了，彻底结束了这一切。我刚出去工作。,1
828,情绪真的很低，我发现大多数日子都很难起床。,0
829,我感觉很糟糕，我想我今天失去了一个朋友。,0
830,糟糕的。我岳母不会停止越界。,1
831,我生气了，你怎么看。不要再问这些问题了。,1
832,我今天很难过。,0
833,简直不能更快乐。,2
834,我很好,2
835,我感到非常恼火，我在酒吧打架并被禁止在那里,1
836,我开始想我哥哥什么时候离开并生气,1
837,我刚刚惊恐发作，感觉很糟糕,3
838,我只是今天感觉不对，我有这种严重的焦虑,3
839,这是美好的一天，我感觉很棒。,2
840,我吓得魂不附体，身体都不舒服了。,3
841,太好了，今天是我的生日,2
842,我对我的新公寓和它的位置很满意,2
843,我感觉很好，我对我现在的处境感到满意,2
844,我还好，就是有点着急。,3
845,这一天过得很好，我儿子拿到了冠军,2
846,我自己很满足，我感觉精神抖擞。,2
847,不太好。我的狗昨晚死了。,0
848,不太好，我希望今天早点过去。,0
849,不是很好。我今天不得不加班两个小时。,0
850,不太好，我的狗昨天死了。,0
851,我今天应付得不太好,3
852,很好，谢谢，你自己呢？,2
853,我对我朋友的行为感到非常恼火。,1
854,我想喊,1
855,真的很好谢谢,2
856,我只是在生气。,1
857,我今天感觉很糟糕，我的焦虑来自屋顶。,3
858,我失去了动力，似乎永远无法提高我的成绩，我很难过。,0
859,我今天的心情真的很低落，我很害怕它不会好转。,3
860,老实说，我感到很生气，就像我会伤害某人一样。,1
861,我感觉不太好。我妈妈昨天进了医院，我在等一个电话告诉我发生了什么。,3
862,我对我朋友的行为感到非常恼火,1
863,我感觉很好，我在我快乐的地方。,2
864,我感到非常害怕我周围的世界。,3
865,我担心会有不好的事情发生,3
866,我今天很高兴，因为我明天放假。,2
867,我很好，谢谢你，感谢上帝赐予我生命,2
868,我对我朋友的不当行为感到愤怒。,1
869,男朋友跟我分手了，今天好难过,0
870,感觉郁闷今天工作不顺利。,0
871,由于出现症状，我必须进行新冠检测，而且我担心自己可能会呈阳性。,3
872,我感觉很糟糕，我没有通过我的课程，我不能毕业了。,0
873,我担心我的孩子在学校,3
874,滚蛋,1
875,我感到不确定和恐惧。,3
876,我真的很生气，他们在学校取笑我，但我对此无能为力,1
877,感觉真棒,2
878,我今天很焦虑，一切都感觉很压倒性。,3
879,我很好。,2
880,我感觉不太好。,0
881,我为今天发生的事情感到非常生气。,1
882,这是非常糟糕的一天。,1
883,我感觉很紧张。,3
884,今天心情特别低落。和弟弟吵架了,0
885,我恨这个国家！,1
886,我今天感到非常焦虑。,3
887,不太好。我今天工作搞砸了。,0
888,我总是被生活踢倒，我真的很生气！,1
889,我真的很生气，我今天在工作中无法完成任何事情。,1
890,我真的很高兴，因为今天没有下雨。,2
891,不舒服,3
892,我不好是因为我的朋友欺负我,1
893,今天心情好,2
894,我有点沮丧,0
895,我对我的配偶生气,1
896,不好，我感到孤独,0
897,不是很好，老实说感觉有点紧张,3
898,对我很好,2
899,我感觉棒极了，我刚刚减掉了一件衣服尺码,2
900,我实际上已经被情绪的动荡和极度的恐惧所淹没,3
901,我感到欣喜若狂,2
902,我感觉好极了。,2
903,我很生气。我老板给我写的！,1
904,有待改善。我的妻子和家人最近似乎很疏远,0
905,很好，新房子看起来棒极了！,2
906,我很不高兴,1
907,完成了本周的工作，我感到很满足，现在可以放松了,2
908,说实话，我有点焦虑和心急。,3
909,我被推到了恶化的地步，失去了冷静。,1
910,我感觉不太好。我的生活中发生的事情太多了。,3
911,真的很沮丧，我似乎无法开始任何事情。,0
912,我感觉很棒,2
913,一点也不差。,2
914,我怕我女朋友要离开我,3
915,我感到沮丧，因为我找不到放松的方法。,0
916,我现在脑子里有很多事情，这让我很焦虑,3
917,我现在感到很幸福,2
918,非常好。,2
919,我现在很生气。我的搭档欺骗了我，这让我很沮丧。,1
920,不太好。我的姐妹们有地方可去，有事可做。我觉得落后了。,0
921,我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
922,我很生气。,1
923,我今天过得很愉快，这里没有抱怨。,2
924,我只是不想现在处理这个。,1
925,我感觉很棒，工作很棒！,2
926,我感到担心和焦虑。,3
927,我有过跟好的时候。我最近肯定有点发疯。,0
928,我今天感觉很差。我很害怕失去工作。,3
929,我感到沮丧，不像我自己。,0
930,我父亲总是说我愚蠢和懒惰。,1
931,我感到有压力,1
932,我今天感到非常紧张和焦虑,3
933,我感觉超级棒！,2
934,我现在很生气，因为我没有通过考试,1
935,我很伤心，我之前在淋浴时哭了。,0
936,我今天感到很沮丧，因为我今天收到了一位客户的差评,0
937,我对我的新伙伴感到非常高兴和满足。,2
938,我像大黄蜂一样生气，我想打人。,1
939,我感到很愤怒，好像我什至无法直视。,1
940,我觉得很难受。,0
941,不是很好。我想辞掉我的工作。,1
942,我害怕回家,3
943,我的忍耐被用尽了。,3
