,text,labels
682,我感到自私或像我期望太多 ,1
683,我现在感觉更好，现在能够有目的地继续前进 ,2
684,我很谦虚，感到很幸运能够成为他的传教士 ,2
685,我会从字面上大声笑着，直到您因在Slacks穿T恤和休闲鞋而感到羞耻 ,2
686,我觉得很琐碎你知道 ,1
687,我仍然被它完全震惊 ,3
688,我觉得我应该感到恐惧，但它只是我现在拥有的纯粹喜悦 ,3
689,我仍然感到有些昏昏欲睡 ,0
690,我觉得底部有些无助，我感觉更像是我可以合理地期望大部分时间出来，也不太依赖等待对手在我尝试之前设立潜艇 ,3
691,我感到很加重，也许是因为我很累 ,1
692,我感到很华丽的HREF HTTP原声 ,2
693,我不会感到毫无用处，因为我的家人说我不能 ,0
694,我今天坐在弗雷斯诺（Fresno ,0
695,我并不太棒了，所以我们回到酒店，有一些时间让我休息一下，让Janece开始打包，因为她明天早上离开了 ,2
696,我觉得很奇怪 ,3
697,我为自己露面，不觉得自己是自私的或以自我为中心的，听起来很熟悉 ,1
698,我对普通人的方式感到沮丧 ,1
699,我觉得我今天过得很糟糕 ,0
700,我对不负责任的杯制造商感到不合理 ,1
701,我感到躁动，很容易烦恼 ,1
702,我想有些日子我只是想制作豆类放大器，有些日子我想冒险，让我从未尝试过 ,2
703,我感觉像每天的鲸鱼一样，我很高兴我没有图片来纪念每周怀孕 ,2
704,我也很害羞地回到他的春天白菜是当前的场合，终于他伸出手，睁开她的手掌，有意用心形的形状，被称为电视高潮，你知道 ,3
705,我感到痛苦，但我没有遭受痛苦 ,0
706,我对我们度过的美好一年感到非常感谢 ,2
707,我觉得这种奇怪的气泡感觉现在睡觉了 ,3
708,我不得不坚持友谊保持完整，但是他对我要他要做的一件事负责，让我一直都不停地感到可怕 ,0
709,我昨天只是熨烫，对我的陆地末端衣服显示出任何污渍，我都穿围裙感到胡思乱想 ,1
710,我永远无法感觉自己今天所做的，而和平与平静的感觉只能通过希望才能实现 ,2
711,我有更多的控制权，我感到足够勇敢地解决这个问题 ,2
712,我已经习惯了插入件的柔和感觉，几乎讨厌看到它走了 ,1
713,我只是向一个亲爱的灵魂报告，今天的能量会感到奇怪，并想知道是否有些东西 ,3
714,我觉得我羞辱了他 ,0
715,我希望你说这句话时不会感到生气，但是我有点像我在亚特兰大的监狱里 ,1
716,我没有他的感觉，我感到恐惧 ,3
717,当我想停止时，我也会喜欢这个中的一个 ,0
718,我曾经认为这种感觉很自私而不是上帝，但我对它的思考越多，我就越意识到我们是在神的形象中制造的，因此，它使我们与彼此相爱的方式使我们的喜悦使上帝带给上帝的喜悦，使我们彼此相爱 爱我们 ,1
719,我觉得有必要把它放在那里，我终于感到自信和真实 ,2
720,我只是生气，但我知道她受伤了，她感到肮脏 ,0
721,我只记得一个晚上幸福的晚上，我不后悔谢谢山姆和西蒙，而我并不感到荒谬的尴尬，我说了我的感觉，它的出现方式出现了 ,1
722,每当我听到他们的东西时 ,2
723,我记得当我评判某人时，我感到羞耻 ,0
724,我本来希望感觉到有些特殊的decade废 ,2
725,我真的不知道为什么我昨天和所有人都感到如此愉快的开始后，我感到如此沉闷 ,0
726,我被预订了今年夏天，我有背对背的旅行，甚至在整个5月的下半场都不会在西雅图，您会明白为什么我感到有些压力，并想和我的丈夫在一起， 混乱随之而来哈哈,0
727,我应该能够表达这些感觉而不会受到惩罚 ,0
728,我说过有时候我觉得自己在哭泣的时刻狂风 ,3
729,我感到更放松的只是打字 ,2
730,我有时会感到自私，因为我怎么能对另一个人这样做 ,1
731,我觉得对这些孩子的动物或任何折磨或困惑的灵魂都呼唤 ,3
732,我仍然对整个情况感到不安和感到不安 ,3
733,我确实决定将来分享这个博客 ,1
734,我提到的是被愚蠢的不仅仅是嘲笑，而且大多数骗子就是这种情况，我不承受任何恶意，我对她感到非常难过 ,0
735,我感到被敌人吓倒，不愿意去做你想做的事 ,3
736,我记得虽然充满了爆炸感到痛苦，因为我被冻结在疯狂的骨头上，只是想再次温暖 ,0
737,我想借此机会告诉你，我现在感到特别烦恼 ,3
738,我觉得我是一个无用的人，我不应该成为你的女儿 ,0
739,我遇到了这个系列，我偶然发现了一个旋转视频彭伯利数字，感到很困惑 ,3
740,我觉得我设法实现了上述所有事情并感到充满活力，并且可以等待接下来的几个月 ,2
741,我感到如此折磨和痛苦 ,3
742,我感到很生气，因为这让我感觉像是一个骗子 ,1
743,我得到了秘密的感觉页，不断将自己添加到这本书中可疑的外观 ,3
744,我太迷人了，感到太怨恨和烦恼，无法做到这 ,1
745,我知道我应该在下周进行演讲材料，这样我就不会在周日感到疯狂，但我只是不想 ,3
746,我必须起床，一切都在我身上，我感到很痛苦 ,0
747,我觉得我正遭受性侵犯受害者的典型压力 ,0
748,我觉得我只是自私地占领世界上这个地方 ,1
749,我对我们的位置感到非常满意 ,2
750,如果你有情感充电，你有能力原谅你 ,1
751,我很幸运能成为其中之一，但是那里有很多可爱的博客作者，我敢肯定也很想这样做 ,2
752,我仍然感到痛苦的甜蜜生活，我羡慕阳光，因为它藏在云层后面 ,1
753,我对此感到非常不舒服 ,3
754,我不喜欢博客，如果我觉得我有什么用的话，或者除非有东西要下胸 ,2
755,当它们从我的颅骨中溢出时，我不会写下这些东西，我最终感到被压抑 ,0
756,我不觉得真理不值得，我觉得我不想相信它一文不值，但我做到了 ,2
757,我感到非常幸运和感激，以至于我以自己的方式处理这种治疗 ,2
758,我能感觉到它在我下面摇晃我的汽车，不止一次地威胁要拿走我在身体下包裹的毯子 ,3
759,我要么感到更加烦躁和烦恼，要么开始感到无意义的，而且我的存在无意义 ,3
760,我不再关心我的感受，或者只是快乐或任何其他积极的感觉 ,2
761,我不知道这个11月的诅咒是否会回来困扰我们当然不会希望，但我当然对在都灵即将到来的游戏没有信心,2
762,我感到被接受并在学术和社会上包括 ,2
763,我不能决定是否感到破产，因为我的信用卡余额比我想要的更高，或者因为我在一天之内就节省了我的整个薪水，直到明天什么都没有进来 ,0
764,我希望我的孩子在他们所居住的空间中感到安全，即使在黑暗中与周围的人交谈，他们最有可能成为可以在危机中帮助他们的人是一个伟大的人 做到这一点的方法 ,2
765,我以为会屠夫我非常喜欢屠夫，我会感到很加重，事实真相并非如此。 ,1
766,今晚我有点忧郁 ,0
767,我能感觉到一些巨大的类人类动作对我而言的恶毒凝视 ,1
768,我在这里写博客和伐木，我承诺并致力于我，但是现在我不是很专注，而且我没有做出很好的选择 ,2
769,我仍然感觉很昏昏欲睡 ,0
770,我告诉他我能感觉到针，那是不愉快的 ,0
771,我觉得很棒 ,2
772,我有一种美好的网球一天，而且还有一场精彩的比赛 ,2
773,当我现场演奏以及写作和录制音乐时，我绝对感到很脆弱 ,3
774,我会很酷 ,2
775,我开始对Byakuyas突然沉默感到紧张，他的手接近颤抖 ,3
776,当我知道你的痛苦时，我仍然会感到痛苦 ,3
777,我感到恨和沮丧，他们对变得丑陋的震惊越多，我认为 ,1
778,我一直对自己感到非常难过，以至于过去几天我哭着睡觉，因为我对自己的不安全感，这几乎使我恋爱了，因为我们之间的一切似乎都在我们之间崩溃，因为我讨厌我自己 ,0
779,我告诉他我不喜欢它，我感到不受欢迎 ,0
780,我也对把足够的钱拿走并确保我赚钱感到非常压力 ,0
781,我觉得la脚我是la脚的href http misfitdina ,0
782,我突然感到更加自私的偶尔感觉有点像自我放纵，花时间去照顾自己的兴趣，而不是其他人的兴趣，但仍然很喜欢 ,1
783,我感觉更有生产力，感觉有些启发，我会在博客设计上工作，创建一个新帖子，为即将发表的帖子拍照 ,2
784,我通常会选择A，但有时B当我感到叛逆时很有趣 ,1
785,我回到让他不满意的地方，因为他是我的亲生父亲，所以对他的行为感到不舒服，但对他有责任感 ,0
786,我已经看到人们一遍又一遍地对自己的亲人感到痛苦，或者向自己的许多自我照片发布，只是为了几周后发现两者正在分开，并且该人体重增加了，对此感到不安全 ,3
787,我只是不耐烦 ,1
788,拜访家人后，我感到非常满意和快乐 ,2
789,我写这篇博客文章时，我很精疲力尽 ,2
790,当我度假时，我总是感到最无忧无虑 ,2
791,我感觉很棒，与家人一起度过了非常有趣的早午餐，包括我可爱的侄女，我从未见过太久 ,2
792,我喜欢我的侄女牧师的这些智慧之言，让婚礼让我感到充满希望，又有十九年的婚姻 ,2
793,我觉得我在公共服务中过着最神奇的生活 ,2
794,我的意思是这是正常的权利，他对自己没有任何不安全 ,3
795,我碰巧失望了，因为我感到如此有限，我想改变，但我不知道如何表达它，我希望人们停止感到无助，但我的话只是从他们身上反弹 ,3
796,我当时在战es中，我希望人们对自己的感受敏感，但是当人们认为他们需要改变我周围的行为时，我讨厌它，因为我 ,1
797,如果我说这不会让我难过，我会骗你 ,3
798,我对我的一周结果有些不确定 ,3
799,我觉得有些人可以通过相信他们来相信自己的事情 ,2
800,我确实说过我有一个温暖而模糊的时刻，人们经常回到他们感到孤独或不被爱时 ,0
801,我现在感觉很奇怪 ,3
802,我感到不确定，也不相信自己的想法，因为它不断转移 ,3
803,我现在感到有些不安，又愤怒了，所以我正在寻找一种不错的方式，它可以通过出去玩，玩得很开心。 ,3
804,我因这些美丽的秋天而慢慢感到更加诱人 ,2
805,我觉得比单板滑雪更危险 ,1
806,我很沮丧，感到孤独，他总是跨越我的脑海，告诉我一切都会好起来的，我只能相信他的生活真的很难 ,0
807,我只是对我的整个写作狂热感到奇妙 ,2
808,当我在前面他妈的洋娃娃时，我感到很羞辱 ,0
809,我在这里是一名高中交流学生 ,1
810,我对吃的东西感到更加满意 ,2
811,我会尽力与她感到脆弱的透明人际关系等，因为她希望我 ,3
812,我觉得我比这次旅行更加紧张 ,3
813,我对孩子和孙子孙女以及生病的父母的担心不那么担心，对任何事情都感到压力 ,3
814,让我感到非常恶心和自我意识到自己的性行为，以至于我尽可能地压抑了它 ,1
815,我意识到这一切都已经解决了，餐厅知道最大的伤害会带来什么，但有时您忍不住对奢侈的感觉有些贪婪 ,1
816,我在不育的另一端，我对此有些不舒服 ,3
817,我发现我感到更加放心 ,2
818,我爱我没有让自己与自己交谈的人，因为我对他们的内在爱不是忍受他们卑鄙的行为的借口 ,0
819,我几乎不能坐着，感到绝对吓呆了 ,3
820,我感觉越来越糟，这个恶性循环持续的时间越长 ,1
821,我有点像错过了一件重要的事情，而不是记录这种经历的东西，而不是单词 ,0
822,我对在互联网上拍打肚子有些害羞，我感到不得不回馈 ,3
823,我现在对自己有些满意 ,2
824,我将其发布到我的脸书上，以便我的朋友可以阅读我在做什么，但现在我犹豫不决 ,3
825,我觉得很愚蠢，说我只希望事情公平 ,0
826,我忍不住感到绝对受到严重的破坏和摧毁 ,0
827,我觉得有些东西在偷我的宝贵孩子 ,2
828,我真的觉得将蝴蝶藏在里面，他们害怕有一天会在适当的时候飞往那个小心的手掌 ,3
829,我不觉得渴望尝试再尝试的是因为游戏在开发的后期改变了焦点 ,2
830,我几乎侮辱了他们正式向淋浴收费 ,1
831,我感到很多烦躁 ,1
832,我记得去年春天和夏天对金钱感到如此恐惧和焦虑，因为我无法找到一份体面的工作 ,3
833,我感到很乏味，我想知道如果有人刺我刺我会感觉如何 ,0
834,我一直感到压力很大，灰色的天气似乎对我有平静的影响 ,1
835,香港专业教育学院对此感到有些不知所措 ,3
836,我确实受到希腊的欢迎 ,2
837,我在工作和人际关系中感到安全有安全，所以我对我的压力很少，很少有怨恨 ,2
838,我在痛苦的膀胱外没有渴望离开这个地方 ,0
839,当我得知我可以在中国大学进行进一步的学习 ,2
840,我明天可能会留下 ,3
841,我至少在我的脑海中已经解决了这些设计问题，我只是在所有迭代中都不想解决这些问题 ,1
842,我逐渐被那些完全坚定不移地坚定地使用恐怖分子或证券人士志趣相投的政府的人所嘲笑 ,2
843,我的右脚感到麻木时有一个问题 ,0
844,无论其密歇根州或纽约州长是否与他的妻子和女儿背后的妓女一起睡觉，我都会感到道德上的愤怒 ,1
845,我收到的回应可能会在一个痛苦的失败之夜中回应许多人的感受，我永远不会为那个男人祈祷 ,1
846,我对这些人感到非常烦恼，但如此无知感到愤怒 ,3
847,我还不太确定什么，但我会做点什么，我会比以前更不安全和更自信 ,3
848,我觉得他们对我有敌意 ,1
849,我帮助奥利维亚（Olivia）完成了数学作业，我感到非常聪明，因为我仍然记得如何做这些事情 ,2
850,我想对事情有多艰难感到痛苦，但我经常提醒我，眼泪没有被浪费 ,1
851,我没有感到很震惊 ,3
852,我很生气，我觉得我必须再次和他说话，我不想做，因为他是如此固执 ,1
853,我感到孤独和孤立 ,0
854,我知道自八月以来我还没有登记，我一直是一个非常糟糕的博客作者，对自己感到厌恶，尤其是因为我有 ,1
855,在害怕自己的感受和害怕他的感受之间，我被抓住了 ,3
856,我在周日早上醒来感到非常烦躁和困惑 ,1
857,我开始感到非常脆弱 ,3
858,我真的很喜欢芭蕾舞，甚至不完美地使我感到优雅和美丽 ,2
859,我喜欢阅读它们，但我很沮丧，我可以帮助您 ,1
860,我不会受到威胁，而是靠近他 ,3
861,我不能说是谁，因为它会透露太多细节，但是看到那个朋友博客后，我感到遗憾 ,0
862,我有时候我觉得我很胆小 ,3
863,我感到顺从屈服于他们 ,0
864,我仍然感到伤心欲绝 ,0
865,我感到不重要，我可以说出一群让我这种感觉的人 ,0
866,当我无法弄清楚该物品时该怎么办，尤其是如果我无法轻易回收，我有时会感到困扰 ,0
867,我真的很想和他说话，但我很固执，不会是第一个说话的人 ,1
868,我对一位歌手的职业感到怀疑 ,3
869,我知道那是俗气的，但是我觉得我真的可以忠于他，我真的可以拥有一些特别的东西来持续一生 ,2
870,我没有真正哭泣，但我觉得自己已经递给我很长一段时间的礼物 ,0
871,我开始感到非常沮丧 ,0
872,我感到非常荣幸 ,2
873,我对足够好感到焦虑 ,3
874,我对扩展保修实际上会覆盖我的洗衣机感到怀疑，但是由于Arwen，我有了备用计划，所以至少我对整个事情都感觉还不错 ,3
875,我感到有需要但对此感到舒适，我感到很脆弱，但安全我会感到暨的冲动，但我丝毫没有救济 ,0
876,我开始感到疯狂 ,3
877,我犹豫不决地与他们分享我的感受 ,3
878,我不知道为什么，但是今天我感到哭泣 ,0
879,我希望在这个感恩节的季节，您充满希望，并知道您的工作得到了多少赞赏 ,2
880,我不生气，唯一的感觉很痛苦，我确实伤害了她很多 ,3
881,我可以站在教堂里唱歌，所以我参加大部分服务，我真的很粗鲁 ,1
882,我并不是很棒 ,2
883,我感到非常幸运，让他们每个人都碰我的生活 ,2
884,我给自己喝了一杯茶，放了一些舒缓的音乐，只是坐着享受有点冷的感觉，没有足够强大的力量会让我从旁边的幸福休息中拉上我，我没有睡太多，我没有太多的睡觉，看着瑞士在前一天晚上对抗阿根廷 ,1
885,我觉得我又有枪给一个无辜的女孩头 ,2
886,我觉得我因宣传的缘故而受到虐待，佩雷斯·奥利沃（Perez Olivo）在 ,0
887,我可以感觉到上帝利用我说话他们的生活，以及一种情感上的感觉 ,0
888,如果我不感到有些恐吓，我会很高兴 ,3
889,由于工作，我这几天感到卑鄙 ,0
890,我对这支钢人队和本赛季的其余时间感到非常乐观 ,2
891,我喜欢看着卡姆登成长，并感觉到他惊人的小踢 ,2
892,我不想成为那种怪别人，但我自己，但我觉得我不要这样做的唯一原因是因为我担心每个人都会有多生气 ,3
893,当我在那里时，我永远不会感到匆忙，我总是欢迎您停下来如果我在该地区需要使用这些设施 ,1
894,我觉得至少在这方面很成功 ,2
895,我以为我会分享我写的一段，因为我很确定它也直接从我的感觉中诞生了，它也适合这个故事 ,2
896,我厌倦了感到害怕您只是捡起东西，然后将其扔在房间上或将您的手放在我身上，就像您以前的样子一样 ,3
897,我不知道如何回报而不会感到恐惧 ,3
898,我没有吓到或感到绝望，我不认为我写的是什么暗示 ,0
899,我感到不可思议，您声称无法负担得起我的行为，我觉得我的行为绝对是合理的 ,0
900,我有一种不好的感觉，何时威尔和莱拉在后来被一群激动的m子醒来，他们坚持认为玛丽必须看到他们可以解释的东西 ,1
901,我这个周末与Elminister进行了很多次交谈，以至于我觉得我应该得到那些有价值的客户打孔卡 ,2
902,我对整个事情的烦恼不如我去过 ,1
903,我一直在避免使用这些电话和电子邮件，因为我对他们感到伤心欲绝，就像我现在的感受一样 ,0
904,我感觉好多了 ,2
905,我有一种反复出现的癌症恐慌，现在不断回来，现在我无法解决问题，这是我对此感到无助的另一件事 ,3
906,我从大学毕业，我和男朋友分手了 ,3
907,我感到疯狂的强迫使大多数男人三十多岁的职业发展 ,3
908,我去那里感到非常非常严重，尽管如此，我什至不想在那里 ,3
909,我喜欢一切的悠闲感觉，我的校园太漂亮了，它的所有树木，砾石和长凳生病了，试图拍摄一些偷偷摸摸的照片，然后将它们张贴起来 ,2
910,我感到非常沮丧 ,1
911,我觉得您是否放心了，首先是href http mitglied ,2
912,我等不及要见我们的小家伙，我忍不住，但对大日子变得如此紧张感到有些紧张 ,3
913,我觉得我会以某种怪异的方式 ,3
914,我以为我对你的行为不合理是错误的 ,0
915,我感到丑陋和卡住 ,0
916,我现在感到如此震惊 ,3
917,今天我感到不那么烦人，我不知道为什么我在回家的路上仍然被无知的下级女生推住 ,1
918,我真的觉得支持多模式话语的基石是设计元素 ,2
919,我沉迷于坏事，我感到不满意的批评和不快乐 ,1
920,我也感到有些不安 ,3
921,我觉得我一直在寻找完美的黑色外套，现在我发现了 ,2
922,我觉得你完全操了我的想法 ,1
923,我经历了很棒的经历，我今天对姐姐感到羡慕，这是一件好事 ,1
924,我擦去脸上的眼泪，我感到很可悲 ,0
925,我能想到的是，我想知道你的状况，如果你感到不高兴，你会来找我 ,0
926,我感到困扰和烦恼 ,1
927,我感到颤抖和疲倦，也许是甜点 ,3
928,我一直对我多么难过我感到非常奇怪 ,3
929,我不禁对我们似乎采用的沙子心态感到沮丧 ,0
930,我觉得我必须让我看到的痛苦意味着什么 ,0
931,我感到侮辱，因为这个人看来我还没有充分研究我的材料 ,1
932,我膨胀放大器看起来怀孕了几天，不能吃脂肪食物，感觉好些不愉快的情绪会改变抑郁症大脑和浓度和记忆力受损 ,0
933,我爱雪，大声笑它只是让一切感觉如此宁静 ,2
934,我最想要的是世界上最重要的是感觉就像我回来了我给安妮的东西，这样我就可以感觉到实际上是朝着朋友而不是苦涩的伴侣迈进 ,1
935,我可以帮助我们对我们走得多深刻感到恐惧 ,3
936,当我熬夜直到遵循威斯康星州最高法院选举的结果时，我可以在我的办公室旁边经过，当我发现自己感到疯狂时，我真的做到了，因为没有人转推我的那个出色的推文， 鞭打 ,1
937,我不知道有一点阳光让我感到如此活跃 ,2
938,我不知道这是什么 ,1
939,我经常觉得人民非常感谢他们只是为了去 ,2
940,我会不再对我的未来感到如此吓人 ,3
941,由于国际象棋教练，我真的很生气 ,1
942,我觉得我会做的，因为我真的觉得我不够聪明 ,2
943,假装不感到侮辱 ,1
944,我不禁感到厌恶 ,1
945,我每天使用镁，为什么我认为这是整体健康的重要组成部分 ,2
946,我没有吃一点点饱，但告诉自己要继续前进，所以我做了哦，我做到了 ,2
947,我必须确保家里的每个人都受到欢迎和在家 ,2
948,我想知道创建像守望者爱因斯坦聪明的狗和劳拉·沙恩这样难忘的角色的角色会感觉如何 ,2
949,我觉得我觉得我经常退缩，此外，有时我非常喜怒无常，而且更加烦躁 ,1
950,我觉得凯特琳（Katelynn）正在寻找那天晚上为我生气的理由，我说的话或很难确定一个，因为我的行为可能使事情变得更糟 ,1
951,我对我的书评的书籍的选择感到非常担忧 ,3
952,我觉得滥用这些能力的诱惑可能很危险 ,1
953,我真的将这种天气与尝试，希望和感到不确定 ,3
954,当我觉得生活使我失望时，我经常转向它 ,0
955,我认为这突显了我感到夜晚的恐怖似乎是出现的，即使我的生活中的某个地方发生了一些动荡 ,1
956,听到这样的事情后，我感到很恶心 ,1
957,我将发布所有图像，然后谈论我觉得最成功的图像，但我喜欢但可以改进的图像 ,2
958,我觉得艺术是href http boredwithquinn ,2
959,我不特别喜欢在这里雇用CMYK，因为我觉得库存看起来太乏味了 ,0
960,我觉得我错过了与儿子的重要仪式 ,0
961,我扫描了这篇文章的感觉太急躁，无法阅读整篇文章，但没有看到我一直听到的内容 ,1
962,我对我们震撼了最后的球场感到自信和成功 ,2
963,我有时会害怕被周围的环境感到无助或沮丧 ,0
964,我对工作感到分心，并因缺乏表现而感到内 ,1
965,我真的觉得我被操了 ,1
966,我不知道我的生活怎么了，但有时我真的感到分心 ,1
967,我感到不耐烦地成为一名老师，似乎我一生都在等我做有意义的事情，对我来说就是这样 ,1
968,我开始的那一天对任何事情都没有任何安全感 ,3
969,我是第一个把某人解释出来的人 ,1
970,当它穿透我的夏天睡衣时，我感到很酷 ,2
971,我觉得我很尴尬 ,0
972,我应该在学习，但感到不安，迫不及待地等待考试结束并完成 ,3
973,我觉得我至少要说一些关于一天中的不利之处 ,0
974,我感到非常焦虑，我不知道为什么 ,3
975,我没有敌对的情绪，或者我无能为力 ,1
976,我鼓励您与她谈谈您对体重主题的抑制作用，并查看对话的去向 ,0
977,我跑了洗澡，然后坐在那里做填字游戏，对他们在喝沐浴水感到恼火 ,1
978,实际上，我根本感觉不到迷人 ,2
979,我很荣幸能在Goffstown NH长大，这是非常不同的，但是在我的抱怨和我的omgoshes结束后，我也很荣幸参加这些聚会 ,2
980,我知道我前面是什么忙碌的一天 ,1
981,我无法成为积极的主持人，因为我心情不好或感到自私，但我希望我将其保持在最低限度 ,1
982,我完全无助地改变了生活中的环境 ,3
983,我正在调查我希望坚持免费服务和WordPress听起来很棒的替代方案，但我对设置以及似乎涉及的代码和摆弄的数量感到恐惧 ,3
984,我不说我想说的话，因为他们会觉得我忘恩负义 ,0
985,我读到我的故事不是一个故事，这个故事是关于我的，感到困惑 ,3
986,昨天我感到有点胡思乱想的人不舒服地温暖着一个街对面的人，一个新来者正在举办一场响亮的音乐派对，邻居狗不会戒烟，而earshot中有一系列几乎不变的警报器 ,1
987,我可以觉得是时候付出一大块真诚的努力来推动我进入一个始终支付账单的下一个级别的努力，并让我有自由地做我最喜欢的事情，问人们为什么要做他们做他们做的事情 ,2
988,我现在感觉很无聊 ,0
989,我觉得我没有受到我真正关心朋友和家人的人的尊重，那只是杀死我，因为我不明白为什么 ,2
990,我确实感到自己很放松，以至于我很确定我昏倒了，但是一旦我听到她说起床，我也来了 ,2
991,我觉得我可以穿任何衣服，也不能被判断，但是如果我穿着像IV这样的假睫毛，穿上一些超级可爱的衣服，我觉得在美国穿这些东西是可以接受的 ,0
992,我对生活和我们所做的一切都感到不知所措，我只想哭泣 ,3
993,我仍然对恢复我的旧自我以及我如何处理过去的问题感到非常偏执 ,3
994,我的期望不高于B，但我仍然犹豫不决 ,3
995,我觉得他们认为我太害羞而小，无法交谈，因为我遇到了安静 ,3
996,我为贸易和航空公司杂志编写的身份证，我从来没有打算将事实和真理带入虚假的安全感，这使他们感到我们有一个特殊的纽带，可以长期存在 ,2
997,我有时间提醒自己所有的事情，使我们感到压力感到压力和谦虚，因为我们必须这样的感觉 ,1
998,我感到租户不愿给我他的细节我 ,3
999,我感到很生气 ,1
1000,我感到沮丧的迷失不知所措和生气 ,1
1001,我觉得我开车回家时经过一些怪异的时空连续 ,3
1002,我能感觉到我的脸皱着眉头 ,1
1003,我被问到这样的问题，我感到有些冒犯，如果我的回答是肯定的，我很尴尬 ,1
1004,我正在听某人在公共场合讲话，我没有感觉到与他或她的联系，也不相信我可以在当前情况下得到这种联系，然后我可能会摆脱这种情况 ,2
1005,我从字面上吐了我所感觉到的所有东西 ,0
1006,我感到很加重，听凤凰迷失并发现 ,1
1007,我只是为了确保我感觉还好 ,2
1008,我开始感到被忽略，我只是摇了摇头，再次看着她 ,0
1009,我感到嫉妒自己 ,1
1010,我坐在那里感到很害怕 ,3
1011,我知道该怎么做才能保持坚强，我知道如果我感到怀疑，我知道在哪里转动 ,3
1012,我觉得花园的石头从草药根中占据了巨大的空间 ,2
1013,我讨厌感到破碎 ,0
1014,我感到很糟糕，因为我觉得那是期望的，所以我们应该 ,0
1015,我感到自私和琐碎，就像一个可怕的妈妈 ,1
1016,我打算和S到WD，但是在整个雨中度过了整个早晨之后，我感到非常脾气暴躁和cr脚，所以我决定给她休假的一天 ,1
1017,我没有在一个感受的家庭中长大 ,2
1018,我对自己感到厌恶，觉得他应该得到的比我能提供的东西更多 ,1
1019,我尚未保证我会感觉到他们只是从这个人那里摔断了 ,0
1020,我今天感到非常分心，也许是因为这是学期的最后一天 ,1
1021,我迷恋一个男人，当我感到神经质时，我说像你一样的事情对我来说是一种快乐 ,3
1022,我觉得我无法控制自己无法分心 ,1
1023,我感到很生气和烦躁 ,1
1024,我感到害羞和不安 ,3
1025,我感觉像是一个有缺陷的婴儿床，杀死了一个婴儿 ,0
1026,现在，我对促进的任务感到非常恐惧，因为我意识到我犯了很多错误 ,3
1027,我觉得那只是粗鲁 ,1
1028,我会简短地谈论我今天做的好事，这样我就可以觉得自己破裂了 ,0
1029,我感觉比从那以后的活力更大 ,2
1030,我想知道它是否是因为我们感受到了内心的真理，但害怕通过找到证据来支持真理的证据超越自己的直觉来确认它 ,3
1031,我感到酷刑的HREF HTTP Wolfen ,1
1032,我对一个世代和种族破裂的同性恋社区感到不满，这似乎并没有准备好在社区外的仇恨者中撕裂自己的碎片 ,1
1033,我非常忙于分析出什么问题，我最终对让我开心的事情感到痛苦 ,1
1034,我觉得我们正在危险领土 ,1
1035,当我的思想感到如此悲伤时，我会寻求指导，以至于我的精神体重无济于事 ,3
1036,我对我所看到的东西感到宽慰 ,1
1037,我真的很高兴 ,2
1038,我想和一个让我感到自己喜欢我的人在一起，我不想有其他关于他妈的神经质的东西 ,3
1039,我最终不会在迪士尼工作，我的生活将结束，或者至少这就是我的感觉，这不是一种奇妙的感觉 ,2
1040,我开始感到非常卑鄙，但后来我上课很喜欢他们，心情愉快 ,0
1041,我是这些血红的眼睛，我是那个寒冷和破碎的哈利路亚，我是南特，我是低语的话，我是一个迷失的灵魂，我感觉不太聪明，而且我已经变得更加 ,2
1042,我对我对待他的方式感到re悔 ,0
1043,去年我写的时候写了比平时更乏味和不明智的 ,0
1044,我希望我们能回到正常的睡眠方式，很快就会变得不那么脾气暴躁 ,1
1045,我能感觉到我的早餐在猛烈的海浪中移动 ,1
1046,我没有穿一件衣服，使我很长时间以来感觉如此优雅 ,2
1047,我不会感到不安，但是在混合公司中，我总是是 ,0
1048,我在日记中写的文章非常深刻，如果我想到人们阅读它，我会完全受到抑制 ,0
1049,我确实感到沮丧的我不会像过去那样经常受到创伤，只有几个月的时间才能感觉到世界的洞穴 ,0
1050,我在达兰（Darran ,1
1051,我不知道该如何言语，但是我有一种与腐烂的事物相抵触的感觉 ,1
1052,我永远不会希望任何人感到冒犯 ,1
1053,我想和一个我只是觉得我对任何人都损坏的人 ,0
1054,我喜欢每天不感到压力的自由 ,3
1055,我的心情波动非常不好，感到烦躁，因为我的同事的血压高，另一个人有IBS ,3
1056,我想和每个人都感到诚实，我想要与妈妈建立更牢固的联系 ,2
1057,我觉得他们会认为我真的很聪明，而且内心深处我只想正常 ,2
1058,我如此鄙视它，因为我对此一无所知，这使我感到被吓倒和吓呆了 ,3
1059,我回答感到尴尬 ,0
1060,我感觉很棒的宽度高度类alignnone尺寸完整的WP图像 ,2
1061,我真的只是因为愿意爱你和坠入爱河而受到惩罚 ,0
1062,我充其量让我感到忧虑，因为我对我小组中的人或他们会产生的工作一无所知 ,3
1063,我为我的学生做了一个很好的回合而感到自豪，而且在这个温柔的时代也 ,2
1064,我知道他已经对他已经为我们解决其他问题所做的一切感到压力 ,3
1065,我感觉很不爱，没有他在这里 ,0
1066,我在给他的电子邮件中几乎包含了一个免责声明，我没有什么可以给他的，但实际上没有与他建立友谊，但我想不出一种说话的方式 ,1
1067,我发现我最愿意阅读诗歌，当我感到和平与安静时 ,2
1068,我很无聊地写出来ugh ,0
