,text,labels
1689,i were recalled how i am feeling superior these days returning to an everyday routine associated with workout and i simply failed to think that consuming lots of biscuits,2
1690,i feel less happy basically by the day,2
1691,i was feeling frustrated with a simple dress i decided to make for maggie that was not working out,1
1692,i don t feel too nervous just very focused and ready to go,3
1693,i had been feeling a bit heartbroken that i lost all my contacts after my blackberry fried last week due to a shortage of memory,0
1694,im just feeling a bit confused right now,3
1695,i feel as if it was a way of distracting me from my positive thoughts and i had to work really hard to switch my thoughts around today but i did it,2
1696,i am feeling dissatisfied with this darn blogs look,1
1697,i feel like a horrible mom because i just didnt plan anything for carolina at all this year,0
1698,i feel i try to remain optimistic,2
1699,i feel things god the word feel is fucked up and overrated,1
1700,i didnt expect much more and already prepared to feel more or less contented with the draw,2
1701,i cant change it i told them they wanted to know every last detail it felt and i came off the phone feeling very shaky and highly intimidated by the whole interview,3
1702,i didnt feel quite so scared,3
1703,i feel like i have hit a wall today and i am not sure exactly why,2
1704,i wrote in blue i feel fucking furious,1
1705,i know a lot of couples who find themselves looking out and away from each other when they re feeling challenged or threatened but we ve never done that,3
1706,i don t feel all that festive today see above,2
1707,im starting to think that birthdays and christmas are days that i shouldnt believe anything because every time i do something disappointments me and i feel all crappy,0
1708,i try to pray when i start feeling fearful of these things that enter my mind constantly throughout the day,3
1709,i feel awful i m insecure and have low self esteem,0
1710,i am encouraged by notes from others i need to feel that i am not alone in living this aware life,0
1711,i start yelling because i feel really strongly about things not to be confused with anger and she starts laughing and i feel silly,3
1712,i feel like a confused mess,3
1713,i am feeling very apprehensive excited nervous and exhilarated all one top of the daunting task of still learning how to navigate the language and the culture,3
1714,i no longer feel intimidated its almost amusing in a perverted sort of way,3
1715,i honestly feel super bad,2
1716,i am not asking so much just do not treat me as if i do not have feeling as if i m heartless,1
1717,i feel that if we can become passionate about our education then life would be so much easier,2
1718,i had positive feelings but i remained skeptical,3
1719,i feel like blogging today but i dont really have that strong feeling to do that entry today or i mean now,2
1720,i feel discouraged but im not giving up,0
1721,i feel that becuase of the tyranical nature of the government in el salvador and the savage social conditions of the general people that the set of thought to run the shoe shop in miguel marmols testimoney was able to work,1
1722,i feel so confused about everything i m supposed to be doing,3
1723,i feel like i have to be too perfect when i blog and that sets me up for failure every time,2
1724,i feel really selfish then i realise that he is not going to give a shit about what i think or what i feel anymore,1
1725,i prick my fingers too many times and feel angry with the needle,1
1726,i didn t feel bitter or jealous just smiled with the wishful thinking in the back of my mind,1
1727,im in quite a bit of pain not sleeping great and feeling so unsure about stuff,3
1728,i would be lying if i said that i didnt think about it now but i do not feel rebellious anymore or to feel like ending my life anymore,1
1729,i am in total agreement with those who feel that this violent video game is detrimental to our young peoples development especially at a time when school violence is running amok,1
1730,i am just feeling agitated for no reason,3
1731,i haven t ruled out a future with her though i do feel she is sceptical,3
1732,i felt betrayed as a reader and i definitely didnt feel satisfied,2
1733,i feel is humiliated the chong annoy a doll to usei am nasty,0
1734,i feel immediately doomed by anyone or anything nor do i feel as though i were on my way out in fact i feel quite healthy aside from not being able to sleep properly despite my efforts at the gym,0
1735,i feel like i m your stalker you might be annoyed at me and say i m obsessing but please let me live after time passes i ll disappear as if i was never there so please allow me to be around you for a moment i miss you so much to the point of tears,1
1736,im feeling popular even though they let me go,2
1737,i would start to feel paranoid which i could sense made everyone feel uncomfortable which only led to me feeling more paranoid,3
1738,i have time to consider and feel that my inner me is aching today too,0
1739,i feel like i have angered a href http twitter,1
1740,i was feeling pretty discouraged about ministry and my own personal walk with god,0
1741,i said i have a feeling that i m supposed to know who your husband is but i m afraid i don t,3
1742,i can feel carefree and not afraid of dark,2
1743,i feel just envious of him occasionally,1
1744,i no longer feel insecure when smiling,3
1745,i love the students work i feel so proud of each and everyones work,2
1746,i feel positively bouncy even as we speak,2
1747,i feel so sentimental reading it,0
1748,i feel when i was their vulnerable age and what advice do i wish i could have given myself then,3
1749,i returned to the car feeling traumatized and defeated,0
1750,i write this leslie is finishing last minute packing the kids are at a park with my parents leslies parents are doing odd jobs around the home and im feeling a bit shaky from my last double tall mocha from starbucks mixed with the emotions of leaving,3
1751,i have a bitch of a headache and my body feels as though it has been tortured by the rack,3
1752,i feel aching sadness in the crevices of my soul as i replay specific interactions throughout my mind where i did not follow through on showing another who i am really am,0
1753,i began to notice that i was feeling scared,3
1754,im feeling a bit adventurous lately and ordered tree seeds to try to grow,2
1755,i feel like saying something sarcastic in response to this why else would she possibly want a word,1
1756,i cant help but feel restless and critical mostly because my mind yearns for new knowledge relate able knowledge engaging knowledge wisdom maybe,3
1757,i had a feeling this was going to happen but mystery dog seemed to be determined to be our dog,2
1758,my class leader told me i am not chosen for your english lectures,1
1759,i feel i think my hand hurts i love him i m terrified of this etc actually influence your brain into believing you actually feel those things,3
1760,i was feeling really stressed out about my writing,0
1761,i feel it the most the presence of members are really valuable to me,2
1762,i sit about a few more days feeling disillusioned,0
1763,i think maybe its because i feel a tad bit overwhelmed over all the things i need to get do before the baby arrives,3
1764,i m feeling so happy i m feeling so happy do u know why,2
1765,had an insulting letter from my father,1
1766,i also do freelance writing please feel free to email me lindypsmith at gmail dot com enjoy,2
1767,i feel strange using that terminology though because i tend to agree more with the a href http en,3
1768,id been feeling stressed and freaked out,0
1769,i have had and continue to have so many one sided relationships relationships where i feel that i give and give and give and get little to nothing in return that im hesitant to fully confide in anyone even if i feel that maybe just maybe theyll listen and try to help,3
1770,i feel determines whether or not the piece is successful,2
1771,i cant help but see aids large crime rates all over the world and what feels like a very hostile environment and wonder if humanity has possibly become overpopulated on a world wide scale,1
1772,i started feeling more at peace with our decision to live without kids i was mad at myself whenever i automatically blurted out not yet,1
1773,i want her to feel special about herself not by the way she dress up or by the way she looks,2
1774,i was feeling a little cranky and not at all wanting to be in the kitchen,1
1775,i welcomed japanese investors to feel gujarat and welcomed them,2
1776,i layed in my bed punishing myself for what could have happened but didn t feeling as though my presence was unwelcome and wished away,0
1777,i still feel skeptical about it,3
1778,i feel lousy because the things that make me special,0
1779,i don t feel disturbed and break under those unrelenting pressures,0
1780,i notice myself start to feel stressed or sad or angry or in love,1
1781,i feel angry that my employers do not give us the bank holiday that the nation has been given to honour the queens diamond jubilee,1
1782,i was feeling devastated,0
1783,when a certain boy went about saying that i am his girlfriend i wrote him an insulting letter to him and called him names,1
1784,i become so used to having a roommate that now without one i feel listless and prone to pointless reflection,0
1785,i feel one should not be considerate towards old people and be inconsiderate and throw then out,2
1786,i will require much courage to follow through with it seeing that i am really scared of feeling rejected by her and feeling that she doesn t care,0
1787,i still have so much pain inside i just sometimes feel like i dont breathe its such a strange feeling i cannot describe,3
1788,i love people i haven t let myself talk to in years because the internal love i feel for them is not an excuse to endure their shitty behavior,0
1789,i walked away feeling sad though i m not sure why,0
1790,i was feeling irritable and antagonistic,1
1791,when i was jumped by three men in a deserted area,3
1792,i cant understand when im feeling stressed out when i wish i was doing the thing that i want to do,0
1793,i was feeling a little defeated when i heard the inspection for the buyers was the following day and still felt like the back up offer was useless,0
1794,i feel shy singing alone,3
1795,i guess avoiding the boundaries conversation with him has me feeling a little unsure about my confidence and strength,3
1796,i feel a bit annoyed that there was cancellation but open to the new time,1
1797,i think that im so smart so ill state that one reason i feel so smart is that i feel i can make sense of material that other people find conceptually difficult,2
1798,i feel extremely stubborn to feel that theres something more than that,1
1799,i feel hesitant on compromising my weight and more importantly my health,3
1800,i feel greedy part comes in,1
1801,i sometimes feel strange about that not betrayed but there is a thin line were such words like limited can make me buy a figure or don t because i feel fooled,3
1802,i know that is not likely but i m actually really feeling festive this year,2
1803,i feel hesitant to put it on here because i don t really want to do it,3
1804,ive been feeling really resentful negative bitter and jealous lately,1
1805,i feel more vulnerable because i am not taking any meds yet i know that god is in control and that healing only comes from him,3
1806,i hear someone say we should just let gardeners be let folks do whatever they want i feel pretty aggravated,1
1807,i have a well staffed office or a relatively less busy schedule things run more smoothly and i feel less stressed,1
1808,i feel so depressed,0
1809,i woke up feeling disgusted feeling in vision coming in merging from the internal self physical feeling within,1
1810,i think bathrooms can come off feeling very cold and sterile given all the ceramic and glass ordinarily found in these rooms,1
1811,i cannot help but feel very disappointed,0
1812,i became angry i felt good and guilty about feeling angry,1
1813,i lose my integrity and normative positions and i feel that i cannot involve myself in a rather insincere occupation i find it disheartening to one day represent a truly despicable client and just flat out point out technical inconsistencies in an opposing counsel s case,1
1814,i stand near the end of this one i guess i can only be grateful that i feel so reluctant to see it go,3
1815,i feel as though some action along these lines would effect vital change in our society and could be directly translated into functional law,2
1816,i feel like the cranky fat cartoon in the picture,1
1817,i feel extremely irritable and want to go all fred durst raging on everybody,1
1818,i am feeling inconvenienced and frustrated by a tiny crack in a toe bone how do i have a right to complain when so much of the world lives in poverty and agony and mark their good days by whether or not they had to eat rats for supper,1
1819,i feel will not surpass cause everything reminds me of you you who broke this very heart in two you who has me stuck in time like a modern day ms havisham,0
1820,i was just talking to a friend about how im feeling kind of lonely because my practice is so solitary,0
1821,i feel that this message is one sided and a bit dangerous,1
1822,i dont know i have these weird feeling days like some days i am mad and wanna be left along to just i dont know how to explain,1
1823,i made it til before i lost consciousness and feel very very lucky that i could still say words by then,2
1824,i wanna feel like im not hated too,1
1825,i have been feeling a bit stressed lately,0
1826,i feel like im definitely like the needy one in the companionship but then i look at it and realize how we both have different needs and we just got to help each other out where one falls short,0
1827,i would curl my fingers in his soft fur and sleep feeling quite content,2
1828,i no talk now mama feeling shy,3
1829,i am also feeling awful,0
1830,i bring this up because i feel very strongly that an important component of my parental influence on my children revolves around music,2
1831,i am feeling rather smug after tonights dinner marvel but it was delicious,2
1832,i don t think the men and women who are right now pumping the water out of new york s subways are feeling insecure about their futures,3
1833,i feel frightened when they are frightened and relax when they are safe,3
1834,i turned around and saw danny a boy who is only with pure eyes which make you feel really sincere and beautiful hair as well,2
1835,i have a swelled head the size of my birthday balloon of course but besides that im humbled and inspired and i feel so overwhelmed with wonderful people that i might as well be stuffed to the brim with popcorn,3
1836,i often feel tortured mentally from paranoia emotional dependency discontentment and i think ive almost ruined a friendship again,3
1837,i still feel like a bitter infertile,1
1838,i do not to feel so vile,1
1839,i feel splendid tonight to be honest,2
1840,i do feel that this piece was meant to make men feel uncomfortable and to somehow empower women to some level,3
1841,i feel like it s my solemn duty to share some secrets about coloring your hair that you may not be privy to,2
1842,i feel assured with the right treatment and the right mindset about it my chances of being able to fool around football they are seeking up,2
1843,i can t really put into eloquent words what i m trying to say i just feel listless and useless and meaningless as though i ve failed in life,0
1844,i feel vry shy bec i used to tease dat guy with sm other girls name now i lookfoolishd,3
1845,ive been feeling very agitated near guns,1
1846,i can help but feel a little apprehensive,3
1847,i has to bite back well and while we want to side with anna as the protagonist its hard not to feel bad for this man whos as much a victim of the social order as she is,0
1848,im feeling a little lost t,0
1849,i feel distracted by a hunger which is going to be sated in an hour or so when i meet with a friend for an early dinner,1
1850,im missing all my internet buddies and feeling intensely grouchy because of everything,1
1851,i feel a bit weird to be so disconnected from it all,3
1852,i feel very reassured,2
1853,id been feeling stressed and freaked out,1
1854,i feel that things are going well and we have a great rapport with each other,2
1855,i still think he isnt able to totally understand how i feel or im being stubborn but talking to him and having him by my side is enough for me to dont give a damn bout anything in this world anymore,1
1856,i run the only piece f this route that is on pavement i feel how unpleasant it is to run on hard surfaces,0
1857,i traded it in without deleting the data oh my goodness i feel soo frightened now because there are alot of um pictures and videos in my phone that i can never show anyone,3
1858,i had rooted for them and in once scene i was literally flushed from head to toe feeling like id been suffering a fever for days,0
1859,i made tat decision i felt she are not longer that close with me ahh i feel hurt,0
1860,i was just being weird but there sure seemed to be the feeling of too bad it was her and not you and by the end of the evening i was fully in agreement,0
1861,i feel the improvements even if i am somewhat skeptical about them at the same time,3
1862,i feel that my superior always recognizes the work done by me,2
1863,i think that there are many reasons why those of us who write feel hesitant about declaring it by taking on the label of writer until we get paid for our work,3
1864,i have a hard time feeling like its acceptable for me to do nothing given my circumstances i feel bad for not taking advantage of any time available to jump right in and start working on the goal of being able to fully provide for myself and my kids,2
1865,i get to feeling unsure about whehter i can make it,3
1866,i feel like the most hated person in the world right now and to top it off i feel alone in this crowd of people,0
1867,i feel the cold stony surface underneath me,1
1868,i learn to become calm you really think i could feel joyful inside,2
1869,i feel abit pissed about that i still havent got any money back but ill give up soon i suppose,1
1870,i have a tendency to say the first things that pop in my head and ramble on which always leaves me feeling rather embarrassed later on,0
1871,i surmise that after i have made myself sick one too many times on take out and sitcom re runs that i will come around again into feeling dissatisfied with a stationary life without much forward motion,1
1872,i feel so helpless and embarrassed because i announced this to the world before even thinking it through myself,3
1873,i was feeling very optimistic and even proud of cora because she had an appointment with her allergist who is a new doctor and as i was going through her long medical history dr,2
1874,im still feeling so angery because shes showing her bitchy side more than ever now,1
1875,i may be fighting a very weak argument but i feel that it is important that people do not lose the ability to listen to a true album,2
1876,i go people are drawn to me because they feel welcomed to talk to me,2
1877,i guarandamntee you your employees will feel valued by merely having a job these days,2
1878,i feel defeated and confused,0
1879,i feel shaky and short of breath and just plain out nervous then feel like i could vomit,3
1880,i want my camera is because im feeling a little vain and i would like to take some pictures of myself,0
1881,im tired of feeling lethargic and achy all the time,0
1882,i feel like im being punished for doing it the right way,0
1883,i train hopped most of the way home which kinda makes me feel rebellious,1
1884,i usually feel thrilled by actually learning something but now,2
1885,i starting feeling awkwardly afraid of just sharing my life just the way it is so much happiness but just like any other normal person a few hardships as well,3
1886,i feel very glad at least i found it earlier than anyone does,2
1887,i sit down to write a blog post i feel overwhelmed by the thought that this might be the one that is really shit and boring,3
1888,i can identify with the jewish people and i understand why they feel so threatened by almost every country that shares a border with them and even by countries like iraq and iran that are within striking distance,3
1889,i once knew a quaker who announced quite excitedly that he was feeling absolutely wonderful because for a period of about a fortnight nothing much had been happening in his brain,2
1890,i started feeling awful,0
1891,i feel so aggravated right now i could tear someones throat out,1
1892,i do feel overwhelmed or burned out it also means i need a break,3
1893,i have nothing to work at or for or with it is being still long enough to feel the guidance of divine direction,2
1894,i feel like its heading in ya know that direction and i am absolutely terrified,3
1895,i used to think about one task and contemplate how i could put it off or make it easier then finally do it and feel exhausted,0
1896,i feel i would be welcomed right now but to my parents flat in the city,2
1897,i feel troubled not depressed or actively upset,0
1898,ill only have one paper to do and wont feel like an irritable zombie,1
1899,im feeling uncharacteristically optimistic today perhaps even unrealistically optimistic,2
1900,im feeling very bouncy absolutely loving work feels great to wake up at,2
1901,i have strong feelings on this issue which i prefer not to share in a casual conversation,2
1902,i wanna take this chance to thank some of my forever superfriends for talking to me while i m feeling distressed from all these things,3
1903,i feel so disillusioned at the moment,0
1904,i am lately feeling really vulnerable and feeling as though i am ready to share what has been plaguing me for the last several months,3
1905,i feel emarrassed about how vain i must be i look at him and think hes the most beautiful baby in the world,0
1906,i am depressed or feeling hateful and lowly about myself i am entitled to be rude unsociable and not have to look at or talk to people,1
1907,im lucky to have a husband who is so supportive and is able to deal with my moments of grief without making me feel ashamed or guilty,0
1908,i wasn t feeling any other emotion but calm and it scared the crap out of me,2
1909,im feeling indecisive about what i want to do with the rest of my life,3
1910,i didn t know why i was always feeling restless and nothing seemed to satisfy me,3
1911,i feel like i was so fucked over by friends in the us that my new friends here and a few from the us are so much better,1
1912,i feel as though if i had been there from the start i could have somehow defused the situation or distracted the conversation,1
1913,i will ever be allowed into and while i had hoped to breach it at some point i currently feel quite helpless to its invincibility,3
1914,i feel a little hesitant letting go and having fun because the overall situation is sad and if the relatives were to see it they might think i was making light of it,3
1915,i feel as i am being punished somehow,0
1916,i feel about the way james lightly disparages those who embrace melancholy,0
1917,im not feeling so annoyed that my sister got her cactus before i did,1
1918,i feel the response was very sarcastic,1
1919,i know that sounds silly but you grab on to what you can when youre feeling as insecure as i am right now,3
1920,im so afraid that one day if i tell you how i feel this past months youll get mad and the worst leave me,1
1921,im tellin ya peeps but right now im feeling as wimpy as they come and am not a worthy member of this group,3
1922,i feel pissed off,1
1923,i feel like he was being sincere but maybe couldnt do it for some reason,2
1924,ill keep you up to date on how i feel i assured her,2
1925,i would feel more amused if even once i got a snarky reply back to indicate that they got it,2
1926,i realize that people feel i should be working and i am so appreciative of the fact that i still have people that want me back on tv,2
1927,i cant devote the mental energy it takes to leave if i am feeling sorry myself over the demise of my marriage and crying all the time,0
1928,i was with lying and acting and feeling somewhat disturbed but not to the point of being driven to confession,0
1929,i have a headache and i feel really doubtful about what i m doing,3
1930,im sitting there totally feeling vulnerable and hes busy computing,3
1931,i still feel like im being punished,0
1932,i feel that i have been rather neglectful of my miniatures and my blog this year,0
1933,i find im not scared anymore or i actually had a real feeling of sympathy for their situation then but then the character joked about it and i got annoyed,1
1934,i said sexcapades i still feel like a confused loser when i compare myself to girls hannah horvath or tina from the magnificent and canceled i just want my pants back modern day mary richardses relocated to new york city,3
1935,i believe i am feeling reluctant to play anymore,3
1936,i should be feeling the most invigorated and loved and content,2
1937,i sat there in our living room feeling the sun come through the window cuddling my gorgeous puppy and cried,2
1938,i write here i am feeling rather hopeless about my situation,0
1939,i now have family and various other visitors waves hello im feeling somewhat inhibited,3
1940,ill update more another time cuz im feeling really bitchy right now,1
1941,i feel a perverse need to make you scroll anyway,0
1942,i feel rebellious so i wait until the very last second before i reluctantly obey him,1
1943,i have to admit i sometimes even feel that way when a sweet young kid asks me that question,2
1944,i was running around on it all of tonight and i feel like tomorrow will be unpleasant,0
1945,i certainly have my suspicions this on top of everything else left me feeling rather shaken,3
1946,i feel like lately ive be a more impatient yelling and unkind mother,1
1947,i could have longed for more but not had to feel annoyed at the nice tidy fairy tale ending that felt completely false and useless,1
1948,i am over sensitive and times that i feel my inside as cold as stone,1
1949,i have been feeling pretty good,2
1950,i know it s ridiculous because it s for such an awesome reason i couldn t help but feeling bad about myself,0
1951,i have holidays until august and i feel anxious trying to find something meaningful to do,3
1952,i always feel very paranoid when i am outside,3
1953,i am unable to conclude what kind of person i consider myself i can say feeling guilty and uncertain helps me to realize some of my flaws so hopefully i can move forward in my life to think about situations and my words more thoroughly before acting,0
1954,i keep finding myself feeling more and more frightened,3
1955,i sometimes feel resentful because i have to stay on my son s case and keep the pressure on him to work,1
1956,i dont want to see that movie and i felt touched she would extend an invite to me but i didnt want her to feel offended bc i said no,1
1957,i was resting up during bellas gotcha day so i could feel fabulous today for mine,2
1958,i always think say now feel a little hesitant i always think say now feel a little hesitant posted on may th by admin,3
1959,i played out this little game at a store even online i always left feeling a little triumphant as if i d beaten my spending habits into submission and was now replacing them with the new thrill of saving,2
1960,i thought it was about time i blogged about something i feel so passionate about yet so many people seem ob,2
1961,i feel like just throwing a tortured character off a cliff would be doing everybody a favor i also feel like the whole point of suffering is endurance and the point of endurance is that you get somewhere from point a to b,1
1962,ive had a couple of really good ideas for a book with a good halloween feel to them but the paranoid writer in me doesnt want to share them just yet because i just know youll steal them because theyre that good,3
1963,i also feel like a heartless person this week because of a certain someone but i suppose you have to put your foot down some time and be cruel,1
1964,i always plant a big section of lettuce and i leave it open for those pesky bunnies so that they can feel all rebellious as if they are raiding my garden,1
1965,i am often left feeling guilty that i haven t posted in months,0
1966,i could describe to you the emotions i feel at such cold contact but to recount such feelings would be to relive the pain i have already experienced at your hands today,1
1967,i know its only the beginning of and im already feeling fucked,1
1968,i feel like i have to touch on things because i never want those who are about to have their tp ait to read things and get so scared that they decide not to follow through with surgery,3
1969,i feel hugely privileged to have been invited to serve as the next dean of guildford she said,2
1970,i do feel a bit heartless sending her to nursery if theres any chance shes not right though if there was any real doubt then shell definitely be off,1
1971,i am going to feel awkward,0
1972,i have begun to feel really burdened for the women in our slums particularly my mamas in kina,0
1973,i feel self assured and solid,2
1974,i tend to feel that with people who have really existed and who are so widely respected is somewhat inappropriate,2
1975,i feel as if i have shaken off the semester s weariness enough to finally begin actually writing my thesis,3
1976,i have lost over lbs and i feel amazing,2
1977,i feel that there is no hope no solutions no end to all this suffering,0
1978,i am feeling better right now,2
1979,i have everything in the world i could want and sometimes i feel myself becoming ungrateful and start to have pity on myself,0
1980,i was ashamed to feel angry or sad about anything that would make anyone angry or sad,1
1981,i always have to feel like i m being punished for it,0
1982,i have to ask him for permission to go to the bathroom even when it means waking him up in the middle of our hour plane trip i feel submissive,0
1983,i cant say i consistently feel threatened and negatively judged either in some cases ive felt flattered but its possible that ive misjudged the intent behind that flattery,3
1984,i held him like a baby in that way we mothers do half loving the nestling and settling into a comfortable spot and half feeling tortured and wondering why we dont spend more time lifting weights,1
1985,i hate it when i feel hateful to the people that i consider close,1
1986,i can feel comfortable passing the reins to someone else,2
1987,i was on my own and frightened and he was there for ivy in a way that made me feel honoured to have him as her doctor,2
1988,the behaviour of a fellow towards me and some others in the army was really mean i detested this,1
1989,speaking in front of a large group of people,3
1990,i get excited to go to wal mart maybe dollar tree if im feeling dangerous,1
1991,i feel is fucking rude a hell,1
1992,i feel very strongly about supporting the small businesses that are owned and operated by people who live within my small town,2
1993,i feel like a woman is supposed to be respected at all times,2
1994,i can now understand how people feel when they get all stubborn when people are just trying to help them by saying things like,1
1995,i feel offended that readers will be asked to pay full length mass market price for a category length book the listed page length varies my kindle version said that isn t even a great example of its kind,1
1996,i still feel doubtful but i tell wally to go ahead and try it if he wants,3
1997,i feel as if its a little insecure issue of ones territory that leads them up to these irrelevant issues i find it perfectly normal to be jealous but dont always let your mate know every single detail of whats going on in your mind,3
1998,i was worried they might feel weird that the mesh might make the bag see through that there might not be any pockets inside or that the bags wouldnt really have a bottom which might be annoying,3
1999,i am feeling the festive mood,2
2000,i started to feel the dull ache in the back of my throat on the back of my tongue which usually indicates a sore throat coming on,0
2001,im lucky i feel insulted,1
2002,i feel terrific in every one of them,2
2003,i got married on cable beach in broome but if you feeling a little more adventurous why not consider the caribbean,2
2004,i feel slightly agitated for no particular reason,1
2005,i can line up the people who back through the ages have gone at life in ways i greatly admire then i can feel their strength supporting me all their standards and values pointing the way in which i am to go,2
2006,i didn t expect is that i don t feel groggy or drugged or particularly altered in any way,0
2007,i am blessed in so many ways that i feel that it would be ungrateful of me to complain,0
2008,i rai ceo bryan sterling is feeling restless and it all has to do with his master s former submissive,3
2009,i had been studying my butt off all week for my very first test in my very first grad school class and was feeling super anxious about being prepared,2
2010,i can t found any adjectives what i feel i feel paranoid and i can t help but cry,3
2011,i feel like i m doing the effort here and nobody cares or gives a fuck and so i get frustrated and just keep to myself,1
2012,i feel violent and agressive and demanding,1
2013,i feel angered and firey,1
2014,i feel stigmatized because people think you are very dangerous,1
2015,standing in a crowed shop or in a closed room with too much people in it this gives me a fearful experience,3
2016,i wasnt sure whether i was not doing it because i wanted to be rebellious for feeling fucked over or because i was just genuinely unrelaxed and uncomfortable and just needed the break,1
2017,i find myself repeating it in my head any time i feel uncomfortable with my body,3
2018,i feel so frightened as though they ve gone for good,3
2019,i have a tendency to feel for the more unloved characters and i ve always liked pete,0
2020,i cant think straight and i feel more pissed of than a muslim in a strip club,1
2021,i am thankful that god has given me this opportunity to learn from mistakes and to challenge myself further without feeling fearful of what others may think,3
2022,i feel like so many wrestling fans become jaded over the years,0
2023,i feel sorry that you havent been able to come around as they say and have the life you know you want that i know you want,0
2024,i am also feeling quite relieved about the results of the election,2
2025,i curled under the thin blanket you know the ones those ones that feel like felt and have the fake satin borders around them and listened over the pounding of my heart as someone out in the hall whispered something about the woman being a child molester,0
2026,at my fathers treatment of my mother,1
2027,i have no memory whatsoever of the content of those dreams i am not really disturbed by them other than the aftermath and feeling badly for having frightened my husband lying beside me and my son in his room next door when he s here on a visit,3
2028,i feel i missed out was not being able to visit all the blogs on the link list at the a to z challenge website,0
2029,i wasnt feeling particularly creative this week and nothing was coming to mind for me to do,2
2030,i feel as if ive missed the change to live dependently,0
2031,im going to perservere though because i know it does work in the long run but right at this moment i feel so disheartened and i feel like life is so bloody unfair because not one member of my family has to worry about watching what they eat,0
2032,i don t feel someone that cannot control their anger or feels it is acceptable to break the law has strong intelligence,2
2033,i was starting i have this feeling of getting intimidated by families from other race and ethnicity not because i felt i am superior than them but the feeling of inferiority that they are better people than me,3
2034,i feel guilty a href http christiandubetoka,0
2035,im feeling lonely today still the same shit i really have no one to talk to and theres nobody quite understands me,0
2036,a few days back,1
2037,i want to feel your presence upon my live help me to remove the impurities that keep me from seeing you bless me as you did solomon not with riches beyond my need but wisdom and a wiling heart to be a faithful servant and a holy temple for you to dwell in,2
2038,i am feeling nervous is now worrying me i have picked up lots of little niggles and injuries along the way this year while training for and undertaking the challenges,3
2039,i was too tired to feel petty for myself so instead of feeling dumped i felt the feeling of accomplishment,1
2040,i want to go out eat drink watch movies play and feel carefree,2
2041,i don t feel all that joyful at the moment,2
2042,i was feeling more nervous than usual,3
2043,im feeling playful im feeling playful button will take you to random game where you can play the game,2
2044,i sooooo understand feeling like an ugly brown pair of shoes in a world of designer tuxedos complete with diamond cufflinks,0
2045,i set foot at the luis mu oz mar n airport i feel a frantic energy an excitedness that leaves nothing untouched,3
2046,i was asked when i started feeling depressed and what came from it turns out someone else in this world feels the same i do,0
2047,i had the distinct impression that frank john amp pete had discussed my bad behaviour and i was starting to feel paranoid,3
2048,i feel envious of this guy,1
2049,i feel that we were being pressured or encouraged to spend anything unreasonable,3
2050,i just have a lot of feelings ok,2
2051,i will feel distressed if i saw my mum wash our clothing using her hands,3
2052,i feels that i am getting needy again wh,0
2053,i snap feeling agitated,1
2054,i feel is cool sheet,2
2055,i feel like this was a worthwhile read because despite my issues with the pacing of the book im almost positive that i will be reading book,2
2056,i love more than anyone made me feel like i hated them sooo much but i knew i didnt which really hurt i ened up being a dick and crying for like an hour in front of people which was even more stupid,0
2057,i left feeling pretty jazzed,2
2058,im totally full after christmas eves dinner s but this time i feel i could stuff myself with even more of that delicious stuff,2
2059,ive been feeling melancholy,0
2060,i feel morose now,0
2061,im feeling a little foolish now for all the worrying ive done over the past month about whether my boss is trying to push me out the door,0
2062,im feeling slightly shamed for my sluggishness here are two covers for rampant,0
2063,i just feel confused and lost,3
2064,i guess he has me feeling sentimental,0
2065,i didn t want to put it on the blog but i just feel like it s too perfect to keep to myself,2
2066,i had moments of feeling overwhelmed and spent a few sleepless nights with my mind racing over details of decorations programs wedding favors a church reception and an rsvp list of people,3
2067,i was feeling apprehensive,3
2068,i feel so uptight about everything,3
2069,i didn t feel like getting too messy with things so i simply goo ed on the white bondo all over the wheel,0
2070,i can make me feel agitated in seconds flat,1
2071,i feel so violent must be the exams,1
2072,i wonder how many people walk away from our congregations like i did from that jam the other day feeling like an outsider ignored and undervalued,0
2073,i feel it s very important to keep ohio an attractive place to visit for those both inside and outside the state representative grossman said,2
2074,i know is i feel disgusted when i look in the mirror,1
2075,i hate the fact that i cant freely walk around the school without feeling scared or worried that he would see me,3
2076,i love the feeling of having mad,1
2077,i just feel doubtful,3
2078,i do feel satisfied and back in control even if that feeling doesnt last all that long,2
2079,i am feeling lost now,0
2080,i feel like i am determined but i also need that fix and that just breaks the diet,2
2081,i feel like im in some kind of defective shell that prevents me from utilizing who i know myself to be from using the tools i was given,0
2082,i feel so reluctant and restless and vehement,3
2083,id so love to go out and get drunk off my you know what right now just because i feel so horrible about myself,0
2084,im not really shaking then i must be losing my mind because to me it feels like its so violent,1
2085,i do feel what you say and hope and pray that sooner or later clarity and humanity will creep into this very messy situation,0
2086,i feel terrific post noshing this,2
2087,i had there told me i worried too much and my manager told me i never say how i feel all of those repressed emotions i thought id let go of but they are still there,0
2088,i tried to talk him out of it but that always makes me feel like the scene in miracle on th street when kris is so appalled at the thought of gently urging children to request certain toys that he clangs mr nail biter mustache guy on the head with his cane,1
2089,i feel impatient with him over how long it takes him to put his shoes on or finish his lunch,1
2090,i really do not feel excited to go there at all and i know he was disappointed it did not work out to go there with jiang xiang en but what can you do,2
2091,i can never fully express the feelings i had when she told me that i knew it was my name and i was honoured,2
