text,labels
我害怕有什么不好的事情会发生在我身上。,3
我很好，谢谢！刚刚开始我的假期，很放松。,2
I feel like I have achieved everything I wanted to today,2
我和我的伴侣吵架了，我真的很难过。我觉得是我的错。,0
"I am feeling great, thanks for asking! I got a great sleep last night.",2
Anxious about what my test result will be,3
我现在很生气。,1
我现在很开心。,2
我今天感觉很好，谢谢！,2
我感到开心,2
I am not okay. I don't know why all this is happening to me.,1
我很害怕今天得到结果。,3
I am so mad I could kill someone.,1
我很害怕我可能不会很好地通过考试,3
我心情不好,1
我今天感觉好极了，没有什么可以让我失望。,2
我感觉很好。我现在正在读一本好书。,2
Im sooo mad right now I'd punch someone,1
I'm so stressed! I haven't had a minute for myself all week!,1
I'm worried about my performance review and if I have done enough to get my promotion.,3
我感到担心和焦虑。,3
我今天感觉很紧张。我有一个大测试，我担心我不会通过。,3
我很好！,2
I am super sad,0
I'm feeling very unsettled.,3
"Not good, I'm feeling lonely",0
我很好，但我觉得我们可能会输掉足球比赛,3
I'm feeling great.,2
不是很好。我只是觉得空虚。,0
"I'm bad! I got fired from my job, I'm really angry. I did everything right in my job, it's their fault I feel that way.",1
I'm feeling really upset and kind of hopeless. I think I'm depressed.,0
我担心我的职业,3
I am feeling contented and pleased today,2
I am very angry today,1
我总是忍不住感到害怕。,3
我今天感觉真的很不舒服，就像我一直被跟踪一样。,3
"i am sad, i fought with my boyfriend",0
"Flying it again, thankfully",2
I've been better. Feeling kind of miserable.,0
感觉郁闷今天工作不顺利。,0
I am feeling alive and blessed.,2
I am feeling frightened as I am not sure what career I want in the future,3
I have an exam tomorrow and I'm really scared that I'm not fully prepared. I am a perfectionist so this worry of not knowing everything fills me with fear,3
我很伤心，我之前在淋浴时哭了。,0
我今天感到温暖和模糊。,2
I think I am coming down with something.,0
很好，最近生活进展顺利，我感到很平静,2
I am angry because life is just so unfair,1
我很好！,2
我感觉有点惨，心情可以更好。,0
我感觉好极了。,2
我真的很难过，因为我和我哥哥吵架了。,0
我感觉不太好。,0
不太好，我的狗昨天死了。,0
"Not great, feel like I'm suffocating",3
I'm feeling a little bit anxious about starting my new job today.,3
"On top of the world, mate!",2
"Not good, I think nothing is going to change.",0
我真的很难过，因为我的狗跑了,0
有点担心。,3
Terrible. My mother in law won't stop overstepping boundaries.,1
我心情这么好。我觉得今天很幸运,2
I want to shout,1
"Someone in my family contracted covid, and I am very anxious right now.",3
How could I be in such a situation?,1
我觉得自己很糟糕。,0
I hate everyone I come in contact with.,1
I'm really upset. I unfairly lost out on a big promotion at work.,1
我感到非常生气，因为我姐姐伤害了我很多。,1
"Feeling great today, looking forward to the afternoon.",2
I am worried as my boyfriend is ignoring my messages,3
"	
I am not feeling good. I was suffering from fever.",0
我真的很担心我的外表，有些日子我宁愿根本不出门,3
I am fantastic.,2
我很高兴。,2
I am concerned about my child at a school,3
I'm anxious about the questions that'll be set for exams,3
升职了我感到很开心,2
很好,2
Annoyed and angry. Nobody around me is listening to me.,1
Im feeling really good and hopeful.,2
我有点生气，因为詹姆斯没有完成他的任务。,1
我很担心，我的电话坏了。,3
I am hurt right now because my best friend lied to me.,0
"My heart feels like it is pounding out of my chest, I feel so anxious today",3
"I'm feeling scared, and I don't know why",3
"I'm really annoyed, I couldn't get anything done at work today.",1
I'm a little on edge. Perhaps that's just my anxiety.,3
今天天气很好，我们在公园里悠闲地散步。,2
快乐,2
why are you asking,3
"everything sucks, I hate my life",1
我感觉超级棒！,2
很开心，心里很充实。,2
I am so mad that my friend was flirting with my boyfriend and I don't know how to handle it.,1
Excellent.,2
我感到焦虑,3
我的情绪在沸腾，我快要爆炸了。,1
今天下午去看牙医，我感到很紧张！,3
Im supposed to be going out with friends but I feel too nervous. I dont like being in big groups of people,3
"I feel very stressed out, I am mad at my boyfriend because he is always late without letting me know in advance.",1
我感到非常生气，因为一个陌生人袭击了我。,1
我不知道这个月我将如何处理所有事情,3
I'm feeling anxious today.,3
我很好，非常感谢，我度过了愉快的一天,2
I am very afraid I might not pass my exams well,3
我今天很紧张,3
我现在无法忍受我生命中的任何人。,1
我父母和我吵架所以我很生气,1
我感觉很棒！,2
It feels like life is a bit overwhelming at the moment.,3
I'm super pissed.,1
好吧，我只是觉得没有什么是我想要的。,0
我非常沮丧。,1
"Yep, doing ok thank you.",2
我感到不安和不安，我不明白为什么。,3
Not so good as I have been watching the news coverage from the Middle East.,0
I'm very disappointed.,1
我今天感觉有点紧张。,3
我开心极了！,2
I'm good!,2
I'm really pissed off today.,1
我很焦虑，因为我需要解决一些家庭问题。,3
我直接打了我前任的车窗。,1
I'm depressed,0
"I have never felt so angry before, I just got falsely accused of stealing.",1
I am feeling very blue today for some reason.,0
其实还不错！,2
我在孤立中感到焦虑。,3
I'm feeling a bit stresse out.,3
I'm scared. I don't know what will happen if I fail this exam.,3
生活很好。,2
The weather has been very good today and we had an enjoyable leisurely walk in the park.,2
Content with my lot,2
再飞一次，谢天谢地,2
"I'm good thank you, I have just received a piece of good news",2
I am feeling restless and upset and I cannot understand why.,3
我感觉很糟糕，我刚刚得到了一些非常令人恼火的消息,1
我觉得很棒！,2
I'm kind of firm as the school year is coming to an end and I'll miss my students.,0
"I'm pretty angry right now. My partner cheated on me, and it's driving me up the wall.",1
Woke up today not feeling myself and it scares me. Whenever I feel this way something bad always happens.,3
我很好谢谢！,2
我感到沮丧和悲伤,0
"I am not feeling relaxed today, quite jittery.",3
我的前任毁了我的生活，我疯了。,1
I'm really sad because my dog ran away,0
"I'm good, thank you.",2
I'm fed up. I don't think I can manage all my bills this month and I'm working non stop.,0
天气很糟糕，它让我陷入了垃圾场。,0
我感觉很好，我对我现在的处境感到满意,2
"I'm a bit scared, I did something embarassing yesterday",3
我对自己受到的对待感到非常沮丧。,1
I am disgusted with the customer service executive as she refused to see reason as I narrated my problem,1
I'm feeling fulfilled.,2
我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
I am so angry with my coworkers,1
I'm feeling pretty down today.,0
我很郁闷。我找不到起床的动力。,0
我今天感到压力很大，因为我有一个截止日期要满足。,3
我怕我的孩子受苦。他们发烧了,3
我很高兴我的老板选择了我参加升职,2
I have had better days,1
I feel kind of alone and sad today.,0
My boss just fired me for some bullshit!,1
我感觉很好谢谢！,2
今天太糟糕了，一切都出错了。,1
"i am not ok, thinking about my children i got very angry",1
Top of the world,2
可怕，我真的很着急,3
I'm very  irritated,1
今天，我的心仿佛在狂奔。我感觉不太好，我想我只需要一个人待着。,3
由于某种原因，我今天感觉很忧郁。,0
"So so, nothing really seems to make me happy at the moment.",0
I can't stand anyone in my life right now.,1
"Can't complain, things are going pretty good.",2
狂怒。每个人都在不停地打扰我工作。,1
不要打扰我,1
滚蛋,1
我生气了。,1
"I'm actually feeling pretty worried about that result, I'm afraid to ask any more questions",3
太棒了，谢谢你，我正在准备和我喜欢的人约会,2
我感到沮丧，不像我自己。,0
我很心烦。,1
I'm great thanks!,2
由于封锁，今天很伤心,0
"Good, was able to visit the family on the weekend and had a lovely supper with them.",2
我感觉不太好。我的生活中发生的事情太多了。,3
真的受够了这个。,1
我气得要死。我输了一个大赌注。,1
很不幸，我不太好。,0
Angry. People at work expect me to do everything!,1
Just miserable today.,0
I am unable to stay focus and I'm feeling lonely.,0
我很紧张，我有点失去理智了。,3
不是很好，老实说。我只是最近似乎没有任何积极的感觉。,0
我感觉很棒！,2
我现在无法回答，需要离开。,3
我对客户服务主管感到反感，因为她在我叙述我的问题时拒绝看清原因,1
谢谢你的提问，我今天真的很开心,2
一切都很好，谢谢，没有啥可抱怨！,2
I'm quite depressed. I can't find the motivation to get out of bed.,0
我感觉不太好，我被诊断出得了一种可怕的疾病。,0
我今天感觉很恶心,0
此刻焦虑和恐惧加剧了，谢谢你想我。,3
我真的感觉不错,2
事实上，我这周都在加班，这让我很生气。,1
I am feeling anxious today. My to-do list seems to get longer the harder and longer I work.,3
我今天真的感觉不像我自己，我感到害怕和害怕,3
Slightly on edge.,3
I'm great.,2
nervous,3
我做得很好，我得到了期待已久的晋升,2
I'm feeling worried at the moment,3
"Not great, just been feeling depressed all week.",0
"I'm feeling pretty good, thanks!",2
我很好谢谢！,2
我真的很沮丧，有点绝望。我想我很沮丧。,0
我今天有种不好的预感。,3
Feeling great thank you!,2
我觉得脾气很暴躁,1
"I'm livid, my landlord just gave me some terrible news.",1
我今天很难过。,0
我今天感到压力很大。我有太多太多的事情要做，但时间太少了。,3
I'm fine thanks.,2
Everything is wonderful thank you,2
"She just won't talk to me anymore, I don't know what to do.",0
I am feeling very nauseous today,0
我今天的焦虑很严重，一点点事情都让我担心,3
我的心情真的很低落，实际上很害怕。,3
我希望我感觉更快乐，但是这几天过得很艰难。,0
I am incredibly frustrated with my work lately.,1
The weather is bad and it has me down in the dumps.,0
其实，我对这个冬天取暖油的价钱而生气。,1
"Not so good, I was rained on this morning.",0
我很郁闷,0
男朋友跟我分手了，今天好难过,0
I am very happy as I just got accepted into college.,2
我感觉很棒。,2
你有其他问题吗？,1
我很郁闷我考试不及格。,0
我完全疯了。,1
我对我弟弟很生气。,1
All good,2
事情让我很沮丧。,3
我现在很生气，我不敢相信我被当成了傻子。,1
我想哭,0
I hate my day so far.,1
现在在抢劫袭击后我的生活极度紧张,3
我很生气。,1
"I feel afraid, causing my anxiety to be very high.",3
我累了;一切都感觉像是一种努力。,0
"I'm scared that I will make a fool of myself at my meeting, I hate public speaking.",3
很着急。我仍在等待我昨天参加的那次面试的回音。我知道我做得很好，但我上次也这么认为，并没有得到这份工作。,3
"My mother just died, and I can't stop crying.",0
我心情不好。,0
真的很沮丧，我似乎无法开始任何事情。,0
I feel happy right now,2
我很生气，因为我哥哥偷了我 50 美元。,1
我很生气，我的房东刚刚给了我一些可怕的消息。,1
我对今天开始我的新工作感到有点焦虑。,3
天哪，我今天不知为何感到很害怕。,3
I am angry.,1
不好,0
感觉空虚，吃不下睡不着,0
我的足球队今天赢了，这总是让我心情愉快。,2
在世界之巅，伙计！,2
我很生气。我丢了钱,1
非常好,2
不是很好，只是整个星期都感到沮丧。,0
"Bummed out I guess, I'm just tired...you know?  Tired of it all.",0
太可怕了，昨晚有人闯入我家。,0
我怕我女朋友要离开我,3
很放松,2
我昨天和朋友闹翻了,0
我感到有压力。,3
"I feel very sad, I had an accident and my car broke down.",0
兴奋的,2
"So sick of being treated badly, I've never been so angry!",1
我今天失去了一个亲密的朋友，感到非常难过和孤独。,0
I just want to leave here,3
I feel so mad I could explode -- My brother really knows how to push my buttons.,1
I just feel like smashing something. My boss has been very difficult lately.,1
我今天很焦虑。,3
I am feeling anxious about an upcoming doctor's appointment.,3
我很好。,2
不是很好。我担心我的安全。,3
I'm not feeling great today. My mind is racing and I can't stop overthinking everything.,3
Fantastic. It's a good day so far!,2
"I'm good, thanks!",2
Great,2
我今天的心理健康一点都不好,3
事情可能会更好。由于我的学校成绩，我最近陷入了困境。,0
"Quite afraid actually, I might need some help",3
我一点都不舒服。一切事情都不顺。,0
I have been feeling anxious and scared about leaving my house lately. This prolonged isolation has not been good for me,3
我很好，谢谢你，感谢上帝赐予我生命,2
糟糕的。我岳母不会停止越界。,1
我很生气。一切都不正常！,1
My father is always calling me stupid and lazy.,1
我的室友因为她的草率而让我发疯！,1
今天真的有点沉重。,0
I feel very antsy.,3
我没心情说话。,1
I'm in such a good mood.,2
I'm mad about my job. I feel stuck in it and it frustrates me.,1
I am feeling relaxed and at ease today,2
It's such a lovely sunny day,2
我感到非常难过。昨晚我失去了亲人。,0
我最近对离开家感到焦虑和害怕。这种长时间的隔离对我不利,3
Feeling positive today,2
I am feeling fantastic.,2
Not so well. I can't seem to get interested in doing very much.,0
我只是觉得最近很生气。,1
我实际上感觉不太好，我的头脑很模糊，我感到焦虑，我的直觉告诉我出了什么问题。,3
I'm not feeling good at all.  Things are just going wrong.,0
我真的很郁闷。我所做的一切都不值得。,0
"I'm nervous, my class presentation is tomorrow and I hate speaking in front of crowds.",3
今天心情很紧张，要去面试。,3
我做得不是很好。我一直有人际关系问题。,0
I feel very angry because my sister hurt me a lot.,1
I am not okay. I just don't feel like getting up today.,0
我今天欣喜若狂。,2
好久没有这么好的感觉了！,2
我今天很开心，一切都很顺利,2
"I'm not cool today, I'm angry",1
其实，最近心情有点低落。,0
自从我去年失业以来，我就有点沮丧了,0
I feel happy,2
我感觉很棒谢谢！,2
今天是漫长的一天，会议的进展让我对我在这家公司的未来感到茫然,3
"I am feeling great today, this sun is shining and it's a good day.",2
一点也不差。,2
非常好。,2
I'm really pissed at my ex.,1
"I don't feel normal at all, my head is spinning, I feel stressed",3
I can't take it anymore.,1
我很生气。,1
Really good,2
I feel like crap,0
我做得不太好。,0
我感觉有点压力，因为我忘记付信用卡了。,3
我担心我们国家的疫情的发展方向以及政府最近做出的决定，并担心我会感染该病毒。,3
I'm not right at all. I really can't cope.,3
I feel a bit stressed as I have to give a speech in front of the whole school.,3
我很生气我的老板在我的同事面前让我难堪。,1
I feel afraid and unsettled today.,3
我的焦虑感都无法衡量了。,3
I am very sad. My dog died and I can't handle the hurt.,0
Today's not a good day.,0
amazeballs,2
My health has deteriorated due to covid-19 and I am seriously worried,3
I feel down because it's rained for a week straight.,0
I started thinking about when my partner left me and I got very angry,1
我现在很生气。,1
I am flat out mad.,1
I'm feeling great!,2
很失落。当我一直在努力清理自己的时候，我妈妈骂我很乱。,0
我感觉真的很好！,2
我总是被生活踢倒，我真的很生气！,1
I am quite angry at the moment.,1
我感觉在世界之巅,2
我想让我为了杀他而自杀的朋友起死回生,1
我希望我每天都有这样的感觉,2
I'm mad at everything right now.,1
超好的 ！我有一份新工作了。,2
I am really sad because me and my brother got into a fight.,0
I feel really great actually.,2
Leave me alone,1
I'm worried that something bad is going to happen,3
我的经理骂我所以我很生气,1
我感觉很棒谢谢你。,2
我有很多事情要做；我生气了。,1
I feel lazy,0
I feel really nervous today.,3
我很担心我们的未来,3
我好像生病了，不太舒服。,0
"I'm well thank you, i thank God for life",2
Really Annoyed! My boss doesn't respect my time at all!,1
我今天过得很糟糕 我很担心我的考试,3
非常感谢您的提问,2
I'm feeling pretty tense right now.,3
I'm depressed due to a fight with my friend.,0
不是很好，老实说感觉有点紧张,3
I'm feeling good today.,2
我不好，当陌生人撞到我的车时，我真的很生气,1
我很生气我的同事因为我的工作而受到赞扬。,1
I'm not feeling my best today. I'm quite anxious and not sure why.,3
Not good. I'm scared of what is to come.,3
I am not so great today.,0
我不好。我不知道为什么这一切都发生在我身上。,1
I am annoyed by the way my partner behaves.,1
I'm feeling a little anxious today as I wait for some results,3
我很生气。我老板给我写的！,1
我今天很焦虑，我要考驾照。,3
我吓得魂不附体，身体都不舒服了。,3
我确实感到有点焦虑，因为我即将做一些我以前从未做过的事情。,3
"I can't carry on like this, the pain is too much",0
"My boyfriend broke up with me, so I'm pretty sad today",0
害怕的,3
我今天心情有点低落。,0
极度愤怒！老婆离我而去！,1
I'm feeling dreadful today. I am so afraid of losing my job.,3
I am afraid I will not be able to finish in time all this work,3
"Im ready to go, I can't wait to start the day!",2
我感觉很好，谢谢你。,2
我很沮丧。我和姐姐意见不合。,0
我今天感觉超级沮丧，似乎没有任何意义了,0
我害怕回家,3
我今天过得不好,0
I am feeling content as my football team won the world cup,2
我今天做的没那么好。他们正在推出我最喜欢的童年电视节目。,0
我今天过得不好，你能帮帮我吗？请帮帮我，你会帮我吗？,3
I am really angry,1
"Not bad thanks, a little nervous and afraid I won't get the job, just the run off the mill nerves.",3
我对我的新公寓和它的位置很满意,2
我感觉很好，我在我快乐的地方。,2
I wish I felt like this every day,2
我觉得这个世界好像一切都很好。,2
"I am very sad today, I lost a dear friend last night.",0
我不好，因为我很生气，以至于我丈夫买了一辆昂贵的汽车，而且从来没有和我说过这件事。他让我如此沮丧。,1
I'm really annoyed! Today has been one thing after another.,1
我今天不爽，我很生气,1
今天感觉很满足，谢谢！,2
我的心情不好,1
I'm feeling a bit shaky.,3
I actually am!,2
Today is one of those days where I would love to be a nail hammered into a wall. And just stand there,0
I don't know how I am going to manage everything this month,3
过的得好谢谢,2
我对考试很紧张,3
"I'm bored, I am home alone",0
我很生气。,1
我对我的邻居很生气，因为他正在制造噪音,1
我感觉不太好。,0
好极了！,2
我感觉有点像坏事要发生一样，我无法停止思考,3
My best friend has been acting like a jerk and I am angry at her.,1
我很生气,1
I feel tired; everything feels like an effort.,0
我很难过，因为这是一个长周末，但我必须工作。,0
我只是想砸东西。我的老板最近很为难。,1
My anxiety is through the roof.,3
我其实很担心这个结果，我不敢再问了,3
被惹毛了！交通是一场噩梦，有人把我拦住了，我差点撞上他们！,1
I'm in a pretty low mood,0
I started thinking about when my brother left and got angry ,1
我感到非常焦虑，而且一点也不舒服。,3
Great! Managed to get all of my tasks checked off my list today.,2
Great! My exam marks were released and I did well!,2
我感到空虚和绝望。这次的疫情真的让我很受伤。,0
我有更好的日子,1
很好，新房子看起来棒极了！,2
太好了，我刚中了彩票,2
我感到沮丧，因为我找不到放松的方法。,0
I'm just really mad all the time,1
I'm pissed off.,1
不好。我发现我老公出轨了。,1
今天能见到我的家人，我感到很兴奋。,2
我很难过，我和我男朋友吵架了,0
I feel like I want to throw up,0
我担心我会在发薪日之前用完钱。,3
我因分手感到很沮丧。,0
"Look, if I could I would break everything, including this f***ing computer!",1
有待改善。我的妻子和家人最近似乎很疏远,0
I am feeling very anxious and not at all well.,3
I'm full of the joys of spring.,2
我自己很满足，我感觉精神抖擞。,2
I am so pissed off because my dog tore my favourite couch apart while I was out working.,1
我对我的老板很生气，她总是那么苛刻，根本不考虑人们的心理健康,1
我很高兴，因为昨天是我的生日，我收到了很多礼物,2
"I'm feeling anxious today, I have my driving test.",3
我担心我的孩子在学校,3
这些天事情正在按我的方式进行。,2
I am feeling low and sad,0
i'm not feeling great today,0
I'm feeling worried,3
I'm down in the dumps. Everything that could go wrong has gone wrong. Kill me now.,0
I am feeling devastated as I have lost my grandfather recently,0
乐观的,2
我今天感觉不轻松，很紧张。,3
沮丧，我很生气，我不知道为什么。,1
I feel sad. My heart is broken.,0
I'm not feeling very well. My grandmother passed away last week.,0
我对我最好的朋友对我说的话感到不安。,1
"Pissed off! The traffic was a nightmare, some guy cut me off and I almost crashed into them!",1
我感觉不太好，昨天和朋友闹翻了,0
我觉得我女朋友一直在骗我，这让我很焦虑,3
I feel like everything is hopeless.,0
我刚刚惊恐发作，感觉很糟糕,3
由于我的健康状况，感觉非常糟糕。,0
"Yeah, I'm sweet",2
Today I am feeling a little afraid that I will not have good grades in the exam results expected later today.,3
I feel as if all is right with the world.,2
I am angry with my friend because he disobeyed me.,1
"Obviously I'm not good, I really hurt myself earlier",1
我当然不是处于最佳状态。,0
我现在脑子里有很多事情，这让我很焦虑,3
我超级生气,1
I am feeling awesome today,2
我之前哭过,0
I am worried about my current work situation,3
我恨这个国家！,1
"Not great actually, feeling a bit anxious about this",3
我今天感到控制和平静,2
我感到非常不安。,3
Today is going to be a good day I can feel it,2
我还好，但我起晚了，不得不赶去上班。我希望我不会遇到麻烦。,3
I feel lonely in my life so I am very sad,0
Today my mood is really low,0
Things are going my way these days.,2
Angry,1
"I am feeling bummed, I was supposed to see my dad today but he had to reschedule, I miss him a lot.",0
I'm on the verge of tears.  I just lost my job recently and the stress is really getting to me.,0
I am really feeling off today. waiting on my results is staring to freak me out!,3
我今天感到很沮丧，因为我今天收到了一位客户的差评,0
"Horrible, I'm feeling really anxious",3
我一点都不好。,1
我真的很沮丧。,0
我对同事的行为感到愤怒。,1
今天是个好日子我很健康,2
我非常失望。,1
生气了，彻底结束了这一切。我刚出去工作。,1
I feel good. I'm reading a good book at the moment.,2
我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
你为什么这么问我？,3
"I' m not great - in fact, I am very angry right now.",1
我还行，估计吧。,0
我很积极也很感激。,2
我被推到了恶化的地步，失去了冷静。,1
我真的很难过，以至于我想哭一整天,0
Couldn't feel better if I tried,2
我开始想我哥哥什么时候离开并生气,1
今天会很精彩,2
My mental health is not at all good today,3
"So so, my mood is very dark today.",0
今天我感觉想成为一颗钉在墙上的钉子。就在那里呆着。,0
"I'm so sad every day, I've just been miserable since the accident.",0
I hate this country!,1
我只是在生气。,1
I'm not feeling too great. I'm pretty depressed.,0
"Honestly, I'm not doing well. I failed my exam.",0
I'm upset about something my best friend said to me.,1
I am not feeling great at this time I am so sad,0
"I'm feeling good, happy in my skin",2
我没有任何快感。,0
"I'm feeling great, things are fantastic at work!",2
I am pretty angry,1
Great!,2
"Absolutely, I feel energised after that work out",2
我担心我的工作不会达到足够高的标准,3
我觉得很烦。,3
"Oh, don't even get me started!",1
我非常生气,1
I am not doing too well.,0
I'm afraid that my dog won't make it through surgery.,3
不是很好。最近似乎一切都让我感到沮丧，我需要付出很多努力才能保持冷静。,1
只是担心接下来的几天,3
我又开始真的生气了,1
我很生气。我的老板把我逼疯了，我的朋友一直向我要我帮不了他的忙。,1
我以为我在变好，但我真的又为事情生气了,1
我很难过。我的心碎了。,0
Everything is going so well for me at the moment.,2
不太好。我今天工作搞砸了。,0
I feel bad.,0
I don't think I can go on any longer.,0
我真的很生气！今天是一件又一件的事情。,1
Not well. I messed up at work today.,0
"I'm not ok, im afraid of the opposition",3
感觉现在的生活有点压倒性的。,3
Great!,2
I am not feeling so great.,0
我的忍耐被用尽了。,3
我一点都不正常，我的头在旋转，我感到有压力,3
Feeling really down today. Got into an argument with my brother.,0
I am not feeling good today.,0
I feel really anxious due to some financial problems,3
I don't feel too good,0
Why are you asking me that?,3
Today is going to be awesome,2
Today is a good day I am healthy,2
"Having just read the news this morning, I'm devastated.",0
我感觉很好。,2
I'm great! It's a beautiful day!,2
我今天感觉很紧张。,3
I am not in the mood to talk to someone.,1
Not that good. I'm feeling kind of lonely,0
"I'm not fine, I had a fight with my parents and I left the house, I'm very angry. It's their fault I feel like this.",1
Amazing thank you for asking!,2
I feel kind of empty. I have nothing going on in my life.,0
我感觉很好，谢谢你的提问！我昨晚睡得很好。,2
我不厉害。,0
我觉得我想吐,0
由于出现症状，我必须进行新冠检测，而且我担心自己可能会呈阳性。,3
我对这里的政治局势感到压力和焦虑。,3
I am so upset.,0
我有过跟好的时候。我最近肯定有点发疯。,0
I feel worried today because I might lose my job.,3
I'm rather anxious about what will happen,3
我真的，真的很生气。我觉得我可以炸了。,1
我今天感觉很棒,2
"I'm feeling really anxious today, I'm not sure why",3
我担心进城,3
我今天真的很累。,3
心都快跳出来了，今天好着急,3
Really good thanks,2
"Today is a great day, how are you?",2
我担心破坏其中一台工作中的机器会产生什么后果。我可能会丢掉工作！,3
I wish I could change,0
Like a volcano that's about to erupt.,1
I'm feeling great thanks,2
我很担心，因为我没有做作业,3
今天对我来说是个好日子。,2
我怕我女朋友出轨,3
I'm concerned about walking into town,3
那不是你的事,1
"I'm really pissed, they made fun of me at school but I couldn't do anything about it",1
我心情不好，我最好的朋友不会跟我说话。,0
我今天心情很不好。,0
不错。今天心情很愉快。,2
"Not good, I got in a fight with my mom.",0
我感觉很满足。,2
我很生气,1
Not so great today,0
我今天很伤心，似乎什么都不对。,0
我今天真的很生气。,1
It's a very bad moment,1
挺不错的朋友，一切都如意。,2
I'm doing great!,2
我为今天发生的事情感到非常生气。,1
I am content in my life,2
非常好。,2
I am not fine. I have too much work pressure on my head .,1
My best friend moved across the country this week.,0
I feel so angry about the situation in my hometown.,1
I've been feeling down lately and can't get out of this funk.,0
坦率地说，我看不到生活中的任何意义了,0
I'm worried that the man who attacked me may follow me again,3
一切都很糟糕，我讨厌我的生活,1
I am feeling rather anxious about my exam today.,3
我对我的朋友很生气，因为他不服从我。,1
I am mad at my partner for lying to me.,1
Very well thank you,2
说实话，我真的很担心事情。,3
我很害怕。我不知道如果我这次考试不及格会发生什么。,3
我对自己的新冠检测结果呈阳性感到担忧和恐惧。,3
I feel bad,1
"I feel awful, I think I lost a friend today.",0
Down in the dumps. My husband has gone back to the office to work and I'm alone.,0
"Not very good, I have had a very frustrating day.",1
"A lot of good things have happened today, so I'm particularly happy.",2
I am not feeling so good I fell out with my friend yesterday,0
Really sad. I can't bring myself to do anything,0
焦虑的,3
我过的不错你近来怎样？,2
I'm stressed,3
I am pissed at myself.,1
我感到有点压力。,3
我失去了所爱的人，从那以后我就没有真正感到快乐。,0
I am tired,1
right now extremely tensed for my life after the robbery attack,3
Brilliant! I am having the best day!!,2
我今天真的很不舒服。等结果都快等疯了！,3
"I am feeling a bit stressed, as I forgot to pay my credit card.",3
我的孩子生病了,3
My parents fought with me so i am angry,1
我生气,1
I am afraid that I might have cancer,3
I am feeling quite good as I have just found out I passed my exam,2
"Someone scratched up my car when it was parked in the grocery store parking lot, and I'm furious.",1
我今天真的很紧张。,3
I hate my girl,1
I have lost a loved one and I haven't really felt happy since.,0
Never better,2
A little sad. My father passed on recently.,0
I'm just in a pissed off mood.,1
I am feeling a bit scared,3
没那么好。我感到有点孤独,0
我心情很低落,0
我感觉没那么好。,0
To be honest I feel mad and like I could hurt someone.,1
我对今天的考试感到很焦虑。,3
我只是今天感觉不对，我有这种严重的焦虑,3
我感到很失望。我被朋友出卖了。,0
我很好,2
even more useless than usual,0
其实我感觉真的很棒。,2
Today is a good day,2
I feel very irritable.,1
我对这个世界感到厌恶,1
I'm pissed.  My boss wrote me up!,1
我感觉棒极了。,2
我感到压力很大，我对我的男朋友很生气，因为他总是迟到而不提前通知我。,1
昨晚我睡得很好，我感到平静和休息，精神状态最好。,2
我很好，准备好迎接这一天了。,2
"I'm feeling on top of the world, it's my wedding anniversary",2
我真的对我的邻居很生气，他今天早上无缘无故地和我吵架了。,1
不太好，我脑子里有很多事情让我感到压力山大。,3
I'm stressed and worried cause my business has declined,3
我有这种感觉是他们的错。,1
我感觉棒极了,2
我感到害怕。我身体不太好，我害怕感染新冠。,3
"I am feeling great today, thank you!",2
"Not great to be honest, I've just had a panic attack",3
I'm really scared as I have a dental appointment later.,3
我错过了我的作业截止日期，所以我感到非常焦虑。,3
我感觉很糟糕,1
I am afraid I will lose my job and won't be able to pay rent next month,3
"Gosh, I feel quiet afraid today for some reason.",3
真的很生气！我的老板根本不尊重我的时间！,1
"I am feeling nervous today, I am going for a job interview.",3
I am anxious about the health of my elderly father.,3
简直不能更快乐。,2
今天我觉得自己很糟糕！,1
All day I've had an awful feeling that something bad is going to happen.,3
老实说，我感到很生气，就像我会伤害某人一样。,1
Feeling very bad because of my health condition.,0
这是非常糟糕的一天。,1
我今天感到满足和高兴,2
我准备好了，我等不及要开始新的一天了！,2
I'm very angry,1
我不好。我头上的工作压力太大了。,1
我不知道，你为什么要问我？谁让你问我的？,3
我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。,3
Not great. I had to work two hours overtime today.,0
I don't think anyone loves me.,0
我觉得很糟糕，自从我父亲去世后，一切似乎都没有任何意义。,0
由于疫情，我感到焦虑,3
"I'm really unhappy, my puppy ran away yesterday and I can't find him anywhere.",0
There's too many things I need to get done and I'm sure I'm going to forget something important.,3
All is good. I have had a lovely day walking in the mountains.,2
我无法停止哭泣，因为我非常想念我的妈妈。,0
"I'm really anxious, I think I failed a test",0
我今天很生气,1
我很生气，因为我被无故解雇了,1
我很好谢谢。,2
Pretty good.,2
"I feel fantastic today, thank you for asking",2
我今天真的很紧张。,3
"I am not that good, I want to be left alone.",1
我不好，想到我的孩子我很生气,1
不太好，老实说，我怕我搞砸了。,3
"I feel awful, nothing seems to have any meaning since my dad died.",0
我对我室友发生的事情很生气,1
不好。我害怕未来的不定。,3
一个同学把我的项目建议当成了自己的。,1
我害怕死亡，有时我只是彻夜难眠，想着生命的荒谬,3
All good here. Thanks for asking.,2
I'm not good at all. Pretty upset actually.,1
I am pissed off because my best friend did not show up at my birthday party.,1
