,gender,age,emotion,base,rewriting,semantic
2469,男性,40-69,悲伤,你觉得你最近的悲伤情绪可能是因为尝试了协议 6 吗？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2470,男性,18-39,悲伤,你觉得你最近的悲伤情绪可能是因为尝试了协议 6 吗？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2471,女性,40-69,悲伤,您是否尝试完成协议 6 并且由于过去发生的事情而导致重新唤醒一些不好的感觉？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2472,男性,18-39,悲伤,您是否尝试完成协议 6 并且由于过去发生的事情而导致重新唤醒一些不好的感觉？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2473,女性,40-69,悲伤,您是否尝试完成协议 6 并且由于过去发生的事情而导致重新唤醒一些不好的感觉？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2474,女性,18-39,悲伤,您是否尝试完成协议 6 并且由于过去发生的事情而导致重新唤醒一些不好的感觉？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2475,男性,40-69,悲伤,您是否尝试完成协议 6 并且由于过去发生的事情而导致重新唤醒一些不好的感觉？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2476,男性,40-69,悲伤,你最近是否尝试过协议 6，它是否带回了过去的一些艰难情绪？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2477,女性,40-69,悲伤,你最近是否尝试过协议 6，它是否带回了过去的一些艰难情绪？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2478,女性,40-69,悲伤,你最近是否尝试过协议 6，它是否带回了过去的一些艰难情绪？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2479,女性,40-69,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2480,女性,18-39,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2481,女性,18-39,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2482,男性,40-69,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2483,男性,40-69,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2484,女性,40-69,悲伤,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2485,女性,18-39,悲伤,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2486,女性,40-69,悲伤,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2487,男性,18-39,悲伤,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2488,男性,18-39,悲伤,你最近是否尝试过协议 6，如果你尝试过，它是否会从过去的事件中带来困难的情绪？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2489,男性,40-69,悲伤,你最近是否尝试过协议 6，如果你尝试过，它是否会从过去的事件中带来困难的情绪？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2490,女性,18-39,悲伤,你最近是否尝试过协议 6，如果你尝试过，它是否会从过去的事件中带来困难的情绪？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2491,女性,18-39,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2492,男性,40-69,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2493,男性,18-39,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2494,女性,40-69,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？
2495,男性,18-39,悲伤,您最近是否尝试过协议 6 并发现由于旧的记忆而重新点燃了这种无法控制的感觉？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2496,女性,18-39,悲伤,您最近是否尝试过协议 6 并发现由于旧的记忆而重新点燃了这种无法控制的感觉？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2497,男性,18-39,悲伤,您最近是否尝试过协议 6 并发现由于旧的记忆而重新点燃了这种无法控制的感觉？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2498,男性,18-39,悲伤,重温过去的负面事件会让您感到非常不舒服吗？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2499,男性,18-39,悲伤,重温过去的负面事件会让您感到非常不舒服吗？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2500,男性,18-39,悲伤,重温过去的负面事件会让您感到非常不舒服吗？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2501,男性,18-39,悲伤,重温过去的负面事件会让您感到非常不舒服吗？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2502,女性,18-39,悲伤,重温过去的负面事件会让您感到非常不舒服吗？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2503,女性,40-69,悲伤,你认为现在回想这件事会伤害你吗？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2504,男性,18-39,悲伤,你认为现在回想这件事会伤害你吗？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2505,男性,40-69,悲伤,你认为现在回想这件事会伤害你吗？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2506,女性,40-69,悲伤,你认为现在回想这件事会伤害你吗？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2507,男性,18-39,悲伤,你认为现在回想这件事会伤害你吗？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2508,男性,40-69,悲伤,您是否尝试过使用协议 6 并且它是否带回了不舒服的情绪？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2509,男性,18-39,悲伤,您是否尝试过使用协议 6 并且它是否带回了不舒服的情绪？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2510,男性,18-39,悲伤,您是否尝试过使用协议 6 并且它是否带回了不舒服的情绪？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2511,男性,40-69,悲伤,您是否尝试过使用协议 6 并且它是否带回了不舒服的情绪？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2512,女性,18-39,悲伤,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2513,女性,18-39,悲伤,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2514,男性,18-39,悲伤,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2515,女性,18-39,悲伤,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2516,男性,18-39,悲伤,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2517,男性,18-39,悲伤,您是否尝试遵循协议 6，如果是这样，您是否感到不安？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2518,男性,40-69,悲伤,您是否尝试遵循协议 6，如果是这样，您是否感到不安？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2519,男性,18-39,悲伤,您是否尝试遵循协议 6，如果是这样，您是否感到不安？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2520,女性,40-69,悲伤,您是否尝试遵循协议 6，如果是这样，您是否感到不安？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2521,男性,18-39,悲伤,您是否尝试执行协议 6，如果是这样，是否会引发不舒服的感觉？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2522,女性,40-69,悲伤,您是否尝试执行协议 6，如果是这样，是否会引发不舒服的感觉？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2523,女性,18-39,悲伤,您是否尝试执行协议 6，如果是这样，是否会引发不舒服的感觉？,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？
2524,男性,40-69,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2525,女性,40-69,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？
2526,女性,40-69,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2527,女性,40-69,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2528,女性,18-39,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2529,女性,18-39,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2530,男性,40-69,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2531,男性,40-69,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2532,女性,40-69,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2533,女性,18-39,悲伤,你是否尝试过协议 6，如果是，你是否对过去有消极的想法，导致你的思绪在那个方向徘徊？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2534,女性,40-69,悲伤,你是否尝试过协议 6，如果是，你是否对过去有消极的想法，导致你的思绪在那个方向徘徊？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2535,男性,18-39,悲伤,你是否尝试过协议 6，如果是，你是否对过去有消极的想法，导致你的思绪在那个方向徘徊？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2536,男性,18-39,悲伤,你是否尝试过协议 6，如果是，你是否对过去有消极的想法，导致你的思绪在那个方向徘徊？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2537,男性,40-69,悲伤,根据过去的情况，在这件事发生后使用协议 6 是否让您的情绪更加无法控制？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2538,女性,18-39,悲伤,根据过去的情况，在这件事发生后使用协议 6 是否让您的情绪更加无法控制？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2539,女性,18-39,悲伤,根据过去的情况，在这件事发生后使用协议 6 是否让您的情绪更加无法控制？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2540,男性,40-69,悲伤,根据过去的情况，在这件事发生后使用协议 6 是否让您的情绪更加无法控制？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2541,男性,18-39,悲伤,在我们继续之前，我想评估哪种协议最适合您的情况。您是否已经通过协议 6 并发现它对您产生了负面影响？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2542,女性,40-69,悲伤,在我们继续之前，我想评估哪种协议最适合您的情况。您是否已经通过协议 6 并发现它对您产生了负面影响？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2543,男性,18-39,悲伤,在我们继续之前，我想评估哪种协议最适合您的情况。您是否已经通过协议 6 并发现它对您产生了负面影响？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2544,女性,18-39,悲伤,如果您最近尝试了协议 6 并发现由于旧事件而重新点燃无法控制的情绪，您能否告诉我？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？
2545,男性,18-39,悲伤,如果您最近尝试了协议 6 并发现由于旧事件而重新点燃无法控制的情绪，您能否告诉我？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2546,男性,18-39,悲伤,如果您最近尝试了协议 6 并发现由于旧事件而重新点燃无法控制的情绪，您能否告诉我？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2547,男性,18-39,悲伤,如果您最近尝试了协议 6 并发现由于旧事件而重新点燃无法控制的情绪，您能否告诉我？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2548,男性,18-39,悲伤,如果您最近尝试了协议 6 并发现由于旧事件而重新点燃无法控制的情绪，您能否告诉我？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2549,男性,18-39,悲伤,好的，谢谢你。您最近是否尝试过协议 6，它是否会导致重温痛苦的情绪？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2550,女性,18-39,悲伤,好的，谢谢你。您最近是否尝试过协议 6，它是否会导致重温痛苦的情绪？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2551,女性,40-69,悲伤,好的，谢谢你。您最近是否尝试过协议 6，它是否会导致重温痛苦的情绪？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2552,男性,18-39,悲伤,好的，谢谢你。您最近是否尝试过协议 6，它是否会导致重温痛苦的情绪？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2553,男性,40-69,悲伤,您是否尝试过协议 6，如果是，是否让您感觉更糟？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2554,女性,40-69,悲伤,您是否尝试过协议 6，如果是，是否让您感觉更糟？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2555,男性,18-39,悲伤,您是否尝试过协议 6，如果是，是否让您感觉更糟？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2556,男性,40-69,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2557,男性,18-39,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2558,男性,18-39,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2559,男性,40-69,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2560,女性,18-39,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2561,女性,18-39,悲伤,这是你执行协议 6 的结果吗？,这是不幸的。你有没有尝试过协议 6，它是否引发了你对这次事件的同样困难的情绪？
2562,男性,18-39,悲伤,这是你执行协议 6 的结果吗？,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？
2563,女性,18-39,悲伤,这是你执行协议 6 的结果吗？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2564,男性,18-39,悲伤,请问您是否已经通过协议6并发现它带回了困难的情绪？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？
2565,男性,40-69,悲伤,请问您是否已经通过协议6并发现它带回了困难的情绪？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2566,男性,18-39,悲伤,请问您是否已经通过协议6并发现它带回了困难的情绪？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2567,女性,40-69,悲伤,请问您是否已经通过协议6并发现它带回了困难的情绪？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2568,男性,18-39,悲伤,你有没有尝试通过尝试协议 6 来回想那件事，如果是这样，它是否带回了困难的情绪？,感谢您与我分享这个，我知道这可能很困难。我想问你最近是否尝试过协议 6，如果是，你是否因此感到更加痛苦。
2569,女性,40-69,悲伤,你有没有尝试通过尝试协议 6 来回想那件事，如果是这样，它是否带回了困难的情绪？,有些人发现协议 6 不一定对他们有帮助，所以我试图评估它是否适合您当前的情况。您是否尝试过协议 6，它是否让您感到任何负面情绪？
2570,女性,18-39,悲伤,你有没有尝试通过尝试协议 6 来回想那件事，如果是这样，它是否带回了困难的情绪？,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？
2571,男性,40-69,悲伤,你有没有尝试通过尝试协议 6 来回想那件事，如果是这样，它是否带回了困难的情绪？,我认为协议 6 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 6，你能告诉我它是否会因为旧的事件而导致无法控制的情绪吗？
2572,女性,40-69,悲伤,您最近是否尝试推进协议 6，并且您重新审视的创伤是否变得难以处理？,我明白这可能很困难。请问你是否尝试过协议 6 来更好地理解你的情绪，但通过它太痛苦了？
2573,女性,40-69,悲伤,您最近是否尝试推进协议 6，并且您重新审视的创伤是否变得难以处理？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？
2574,女性,40-69,悲伤,您最近是否尝试推进协议 6，并且您重新审视的创伤是否变得难以处理？,我很抱歉你正在经历这个。您最近是否尝试过协议 6 并发现由于旧事件而重新点燃了无法控制的情绪？
2575,女性,18-39,悲伤,您最近是否尝试推进协议 6，并且您重新审视的创伤是否变得难以处理？,谢谢你，也许协议 6 可以帮助你处理这个事件，但是在我推荐它之前，我想确保你过去没有遇到过糟糕的经历。你是否已经尝试过协议 6，如果是，它是否激起了困难或创伤性的情绪？
2576,女性,18-39,悲伤,您最近是否尝试推进协议 6，并且您重新审视的创伤是否变得难以处理？,我想知道，最近尝试协议 6 是否会引发任何不好的感觉？如果发生这种情况，我希望你不会因为那次练习而受太多苦。
2577,男性,40-69,悲伤,谢谢，我明白了。你会说这种负面情绪是由最近对协议 11 的尝试引发的吗？,您是否尝试过协议 11 并且可能发现这并没有像您希望的那样有帮助？
2578,男性,40-69,悲伤,谢谢，我明白了。你会说这种负面情绪是由最近对协议 11 的尝试引发的吗？,协议 11 可以唤起您一段时间内可能没有感受到的情绪，所以我想知道它是否是您的正确选择。有没有可能你最近尝试了协议 11，这又重新点燃了负面情绪？
2579,女性,40-69,悲伤,谢谢，我明白了。你会说这种负面情绪是由最近对协议 11 的尝试引发的吗？,我很抱歉你正在经历这个。您最近是否尝试过协议 11 并发现由于最近的事件而重新点燃了无法控制的情绪？
2580,女性,18-39,悲伤,谢谢，我明白了。你会说这种负面情绪是由最近对协议 11 的尝试引发的吗？,这是不幸的。你有没有尝试过协议 11，它是否引发了你对这次事件的同样困难的情绪？
2581,女性,40-69,悲伤,谢谢，我明白了。你会说这种负面情绪是由最近对协议 11 的尝试引发的吗？,协议 11 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 11 中的练习并发现它们很困难或有创伤？
2582,男性,18-39,悲伤,你能告诉我你最近是否在尝试协议 11 并且它从最近的事件中带回了一些不好的感觉吗？,协议 11 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 11 中的练习并发现它们很困难或有创伤？
2583,男性,18-39,悲伤,你能告诉我你最近是否在尝试协议 11 并且它从最近的事件中带回了一些不好的感觉吗？,我认为协议 11 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 11，你能告诉我它是否因为最近的事件而导致无法控制的情绪吗？
2584,男性,40-69,悲伤,你能告诉我你最近是否在尝试协议 11 并且它从最近的事件中带回了一些不好的感觉吗？,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 11，如果是这样，它是否会激发你记住这一事件的困难情绪？
2585,女性,18-39,悲伤,你能告诉我你最近是否在尝试协议 11 并且它从最近的事件中带回了一些不好的感觉吗？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 11 是否对你来说太痛苦了？
2586,女性,18-39,悲伤,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,协议 11 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 11 中的练习并发现它们很困难或有创伤？
2587,男性,40-69,悲伤,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,我认为协议 11 可能会有所帮助，但在我提出建议之前，我想进一步调查一下。如果你最近尝试过协议 11，你能告诉我它是否因为最近的事件而导致无法控制的情绪吗？
2588,男性,18-39,悲伤,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,我明白这可能很困难。请问你是否尝试过协议 11 来更好地理解你的情绪，但通过它太痛苦了？
2589,女性,40-69,悲伤,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,协议 11 可以唤起您一段时间内可能没有感受到的情绪，所以我想知道它是否是您的正确选择。有没有可能你最近尝试了协议 11，这又重新点燃了负面情绪？
